name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2022-08-06,0,Everton,0,0,False
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2022-08-14,0,Tottenham,0,0,True
Mateo Kovacic,MID,Chelsea,0,1,0,9.5,2022-10-19,75,Brentford,0,3,False
Mateo Kovacic,MID,Chelsea,0,0,1,2.7,2022-10-22,54,Manchester United,0,1,True
Mateo Kovacic,MID,Chelsea,0,0,4,2.5,2022-10-29,90,Brighton,0,1,False
Mateo Kovacic,MID,Chelsea,0,1,0,1.1,2022-10-16,64,Aston Villa,0,3,False
Mateo Kovacic,MID,Chelsea,0,0,0,3.4,2022-10-08,24,Wolverhampton,0,4,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.1,2022-11-06,12,Arsenal,0,1,True
Mateo Kovacic,MID,Chelsea,0,0,1,2.4,2022-11-12,90,Newcastle United,1,2,False
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2022-12-27,0,Bournemouth,0,0,True
Mateo Kovacic,MID,Chelsea,0,0,1,0.4,2023-01-01,29,Nottingham Forest,0,1,False
Mateo Kovacic,MID,Chelsea,0,0,1,1.5,2023-01-05,90,Manchester City,1,1,True
Mateo Kovacic,MID,Chelsea,0,0,2,3.7,2023-01-12,78,Fulham,1,2,False
Mateo Kovacic,MID,Chelsea,0,0,1,5.4,2023-03-18,80,Everton,1,2,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2023-01-21,0,Liverpool,0,0,False
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2022-08-21,0,Leicester City,0,0,False
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2023-02-26,0,Tottenham,0,0,False
Mateo Kovacic,MID,Chelsea,0,0,1,3.0,2023-02-18,90,Southampton,1,1,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2023-02-03,0,Fulham,0,0,True
Mateo Kovacic,MID,Chelsea,0,1,0,2.3,2023-03-04,74,Leicester City,1,3,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.2,2023-01-15,1,Crystal Palace,0,1,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2023-02-11,0,West Ham,0,0,False
Mateo Kovacic,MID,Chelsea,2,0,1,7.9,2023-03-11,90,Leeds United,1,9,False
Mateo Kovacic,MID,Chelsea,0,0,1,4.4,2023-04-08,90,Wolverhampton,1,1,False
Mateo Kovacic,MID,Chelsea,0,0,2,4.2,2023-04-01,79,Aston Villa,1,1,True
Mateo Kovacic,MID,Chelsea,0,1,0,3.5,2023-04-04,90,Liverpool,1,2,True
Mateo Kovacic,MID,Chelsea,0,0,1,1.4,2023-04-15,33,Brighton,0,1,True
Mateo Kovacic,MID,Chelsea,0,0,2,3.8,2023-04-26,90,Brentford,1,2,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.3,2022-08-27,15,Leeds United,0,1,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2023-05-06,0,Bournemouth,0,0,False
Mateo Kovacic,MID,Chelsea,0,0,0,3.7,2022-08-30,45,Southampton,0,1,False
Mateo Kovacic,MID,Chelsea,0,0,1,2.2,2022-09-03,71,West Ham,0,2,True
Mateo Kovacic,MID,Chelsea,0,0,1,0.5,2023-05-13,45,Nottingham Forest,1,1,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2023-05-28,20,Newcastle United,0,1,True
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2023-05-21,0,Manchester City,0,0,False
Mateo Kovacic,MID,Chelsea,0,0,0,0.0,2023-05-25,0,Manchester United,0,0,False
Mateo Kovacic,MID,Chelsea,0,0,3,6.1,2023-05-02,90,Arsenal,1,4,False
Mateo Kovacic,MID,Chelsea,0,0,1,1.3,2022-10-01,90,Crystal Palace,0,1,False
