name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2022-08-05,1,Crystal Palace,0,1,False
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2022-10-09,0,Liverpool,0,0,True
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2022-10-16,0,Leicester City,0,0,False
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2022-10-23,0,Southampton,0,0,False
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2022-10-30,0,Nottingham Forest,0,0,True
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2022-11-06,0,Chelsea,0,0,False
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2022-11-12,0,Wolverhampton,0,0,False
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2022-12-26,0,West Ham,0,0,True
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2022-12-31,0,Brighton,0,0,False
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2023-01-03,0,Newcastle United,0,0,True
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2022-08-13,0,Leeds United,0,0,True
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2023-01-15,0,Tottenham,0,0,False
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2023-01-22,0,Manchester United,0,0,True
Albert Sambi Lokonga,MID,Crystal Palace,0,0,0,0.8,2023-02-04,18,Manchester United,0,1,False
Albert Sambi Lokonga,MID,Crystal Palace,0,0,1,0.6,2023-02-11,34,Brighton,0,0,True
Albert Sambi Lokonga,MID,Crystal Palace,0,1,0,1.3,2023-02-18,62,Brentford,1,3,False
Albert Sambi Lokonga,MID,Crystal Palace,0,1,0,1.1,2023-02-25,90,Liverpool,1,3,True
Albert Sambi Lokonga,MID,Crystal Palace,0,0,1,3.2,2023-03-04,80,Aston Villa,1,2,False
Albert Sambi Lokonga,MID,Crystal Palace,0,0,1,1.9,2023-03-11,90,Manchester City,1,2,True
Albert Sambi Lokonga,MID,Crystal Palace,0,0,1,1.6,2023-03-15,90,Brighton,1,2,False
Albert Sambi Lokonga,MID,Crystal Palace,0,0,0,0.0,2023-03-19,0,Arsenal,0,0,False
Albert Sambi Lokonga,MID,Crystal Palace,0,0,0,0.0,2023-04-01,0,Leeds United,0,0,True
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2022-08-20,2,Bournemouth,0,1,False
Albert Sambi Lokonga,MID,Crystal Palace,0,0,0,0.0,2023-04-09,0,Leicester City,0,0,False
Albert Sambi Lokonga,MID,Crystal Palace,0,0,0,0.1,2023-04-15,5,Southampton,0,1,False
Albert Sambi Lokonga,MID,Crystal Palace,0,0,0,0.0,2023-04-22,0,Everton,0,0,True
Albert Sambi Lokonga,MID,Crystal Palace,0,0,1,2.5,2023-04-25,64,Wolverhampton,1,1,False
Albert Sambi Lokonga,MID,Crystal Palace,0,0,0,0.0,2023-04-29,0,West Ham,0,0,True
Albert Sambi Lokonga,MID,Crystal Palace,0,0,0,0.0,2023-05-06,0,Tottenham,0,0,False
Albert Sambi Lokonga,MID,Crystal Palace,0,0,0,0.0,2023-05-13,0,Bournemouth,0,0,True
Albert Sambi Lokonga,MID,Crystal Palace,0,0,0,0.0,2023-05-20,0,Fulham,0,0,False
Albert Sambi Lokonga,MID,Crystal Palace,0,0,0,0.0,2023-05-28,0,Nottingham Forest,0,0,True
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.0,2022-08-27,0,Fulham,0,0,True
Albert Sambi Lokonga,MID,Arsenal,0,0,1,1.7,2022-08-31,90,Aston Villa,0,2,True
Albert Sambi Lokonga,MID,Arsenal,0,0,2,2.0,2022-09-04,73,Manchester United,0,2,False
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.3,2022-09-18,12,Brentford,0,1,False
Albert Sambi Lokonga,MID,Arsenal,0,0,0,0.5,2022-10-01,17,Tottenham,0,1,True
