name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Rob Holding,DEF,Arsenal,2.4,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0,Crystal Palace,0,0,0,0,0,False,0
Rob Holding,DEF,Arsenal,-0.5,0,0,0,0.0,0.0,0.0,91,0,0,0.0,0,Liverpool,0,0,0,0,0,True,0
Rob Holding,DEF,Arsenal,0.7,0,0,0,0.0,0.0,0.0,104,0,0,0.0,8,Leicester City,0,0,0,0,1,False,0
Rob Holding,DEF,Arsenal,0.7,0,0,0,0.0,0.0,0.0,127,0,0,0.0,0,Southampton,0,0,0,0,0,False,0
Rob Holding,DEF,Arsenal,1.2,0,0,0,0.0,0.0,0.0,131,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,True,0
Rob Holding,DEF,Arsenal,0.5,0,0,0,0.0,0.0,0.0,142,0,0,0.0,1,Chelsea,0,0,0,0,1,False,0
Rob Holding,DEF,Arsenal,0.8,0,0,0,0.0,0.0,0.0,160,0,0,0.0,0,Wolverhampton,0,0,0,0,0,False,0
Rob Holding,DEF,Arsenal,0.5,0,0,0,0.0,0.0,0.0,161,0,0,0.0,0,West Ham,0,0,0,0,0,True,0
Rob Holding,DEF,Arsenal,1.0,0,0,0,0.0,0.0,0.1405,172,0,0,0.1,3,Brighton,0,0,0,0,1,False,0
Rob Holding,DEF,Arsenal,0.8,0,0,0,0.0,0.0,0.0,181,0,0,0.0,0,Newcastle United,0,0,0,0,0,True,0
Rob Holding,DEF,Arsenal,0.5,0,0,0,0.0,0.0,0.0,11,0,0,0.0,0,Leeds United,0,0,0,0,0,True,0
Rob Holding,DEF,Arsenal,0.2,0,0,0,0.0,0.0,0.0,199,0,0,0.0,0,Tottenham,0,0,0,0,0,False,0
Rob Holding,DEF,Arsenal,0.9,0,0,0,0.0,0.0,0.0,201,0,0,0.0,1,Manchester United,0,0,0,0,1,True,0
Rob Holding,DEF,Arsenal,0.8,0,0,0,0.0,0.0,0.0,215,0,0,0.0,0,Everton,0,0,0,0,0,False,0
Rob Holding,DEF,Arsenal,0.4,0,0,0,0.0,0.0,0.0,221,0,0,0.0,0,Brentford,0,0,0,0,0,True,0
Rob Holding,DEF,Arsenal,0.4,0,0,0,0.0,0.0,0.0,111,0,0,0.0,0,Manchester City,0,0,0,0,0,True,0
Rob Holding,DEF,Arsenal,0.7,0,0,0,0.0,0.0,0.0,231,0,0,0.0,1,Aston Villa,0,0,0,0,1,False,0
Rob Holding,DEF,Arsenal,1.4,0,0,0,0.0,0.0,0.0,246,0,0,0.0,0,Leeds United,0,0,0,0,0,False,0
Rob Holding,DEF,Arsenal,1.4,0,0,0,0.0,0.0,0.0,61,0,0,0.0,0,Everton,0,0,0,0,0,True,0
Rob Holding,DEF,Arsenal,1.2,0,0,0,0.0,0.0,0.0,251,0,0,0.0,0,Bournemouth,0,0,0,0,0,True,0
Rob Holding,DEF,Arsenal,0.7,0,0,0,0.0,0.0,0.0,264,0,0,0.0,0,Fulham,0,0,0,0,0,False,0
Rob Holding,DEF,Arsenal,0.9,0,0,0,0.01,0.03,0.6,271,1,0,2.9,90,Crystal Palace,0,0,0,1,2,True,0
Rob Holding,DEF,Arsenal,1.8,0,0,0,0.01,0.0,0.78,281,1,0,2.3,90,Leicester City,0,0,0,1,2,True,0
Rob Holding,DEF,Arsenal,1.0,0,0,0,0.0,0.0,0.0,21,0,0,0.0,0,Bournemouth,0,0,0,0,0,False,0
Rob Holding,DEF,Arsenal,1.7,0,0,0,0.0,0.0,3.96,296,2,0,2.4,90,Liverpool,0,0,0,1,1,False,0
Rob Holding,DEF,Arsenal,1.8,0,0,0,0.01,0.06,1.75,309,2,0,4.3,90,West Ham,0,0,0,1,1,False,0
Rob Holding,DEF,Arsenal,2.2,0,0,0,0.02,0.07,1.42,311,3,0,1.6,90,Southampton,0,0,0,1,1,True,0
Rob Holding,DEF,Arsenal,1.7,0,0,0,0.1,0.16,2.06,329,4,1,7.6,90,Manchester City,0,0,0,1,6,False,0
Rob Holding,DEF,Arsenal,2.5,0,0,0,0.0,0.0,0.29,331,0,0,0.2,5,Chelsea,0,0,0,0,1,True,0
Rob Holding,DEF,Arsenal,1.7,0,0,0,0.0,0.0,0.0,346,0,0,0.0,0,Newcastle United,0,0,0,0,0,False,0
Rob Holding,DEF,Arsenal,0.0,0,0,0,0.0,0.0,0.0,351,0,0,0.0,0,Brighton,0,0,0,0,0,True,0
Rob Holding,DEF,Arsenal,0.7,0,0,0,0.0,0.0,0.0,367,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,False,0
Rob Holding,DEF,Arsenal,0.7,0,0,0,0.0,0.0,0.0,371,0,0,0.0,0,Wolverhampton,0,0,0,0,0,True,0
Rob Holding,DEF,Arsenal,1.2,0,0,0,0.0,0.0,0.0,31,0,0,0.0,1,Fulham,0,0,0,0,1,True,0
