name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Benjamin White,DEF,Arsenal,2.4,0,0,1,0.0,0.0,0.0,1,0,0,4.3,90,Crystal Palace,0,0,0,0,5,False,1
Benjamin White,DEF,Arsenal,3.5,0,0,0,0.0,0.0,0.0,91,2,0,1.6,90,Liverpool,0,0,0,0,1,True,0
Benjamin White,DEF,Arsenal,5.0,0,0,1,0.0,0.0,0.0,104,0,0,2.7,75,Leicester City,0,0,0,0,6,False,0
Benjamin White,DEF,Arsenal,5.0,1,1,0,0.0,0.0,0.0,127,1,0,7.1,71,Southampton,0,0,0,0,6,False,0
Benjamin White,DEF,Arsenal,5.8,0,0,1,0.0,0.0,0.0,131,0,0,2.6,90,Nottingham Forest,0,0,0,0,6,True,0
Benjamin White,DEF,Arsenal,5.8,0,0,1,0.0,0.0,0.0,142,0,0,3.0,90,Chelsea,0,0,0,0,5,False,1
Benjamin White,DEF,Arsenal,6.8,0,2,1,0.58608,0.0376,0.4928,160,0,0,5.6,90,Wolverhampton,0,0,0,1,8,False,0
Benjamin White,DEF,Arsenal,2.5,0,0,0,0.32862,0.0,1.0694,161,1,0,4.6,90,West Ham,0,0,0,1,2,True,0
Benjamin White,DEF,Arsenal,2.0,0,0,0,0.00079,0.0,0.3613,172,0,0,0.9,59,Brighton,0,0,0,1,1,False,0
Benjamin White,DEF,Arsenal,3.8,0,1,1,0.015,0.0,1.0801,181,0,0,3.2,75,Newcastle United,0,0,0,1,7,True,0
Benjamin White,DEF,Arsenal,3.5,0,0,0,0.0,0.0,0.0,11,2,0,1.3,74,Leeds United,0,0,0,0,1,True,0
Benjamin White,DEF,Arsenal,4.5,0,2,1,0.05013,0.0,1.5397,199,0,0,3.3,90,Tottenham,0,0,0,1,8,False,0
Benjamin White,DEF,Arsenal,4.1,0,0,0,0.00482,0.0,0.1109,201,1,0,0.3,45,Manchester United,0,0,0,1,0,True,1
Benjamin White,DEF,Arsenal,3.8,0,0,0,0.04,0.0,1.66,215,1,0,1.6,84,Everton,0,0,0,1,2,False,0
Benjamin White,DEF,Arsenal,2.4,0,0,0,0.12,0.0,2.37,221,1,0,6.5,90,Brentford,0,0,0,1,2,True,0
Benjamin White,DEF,Arsenal,2.4,0,0,0,0.0,0.03,0.0,111,0,0,0.5,7,Manchester City,0,0,0,0,1,True,0
Benjamin White,DEF,Arsenal,2.0,0,0,0,0.28,0.0,0.4,231,2,0,2.9,78,Aston Villa,0,0,0,1,1,False,0
Benjamin White,DEF,Arsenal,7.4,0,1,1,0.04,0.0,0.02,246,0,0,2.1,90,Leeds United,0,0,0,1,7,False,0
Benjamin White,DEF,Arsenal,7.4,0,0,1,0.14,0.0,1.36,61,0,0,3.3,90,Everton,0,0,0,1,6,True,0
Benjamin White,DEF,Arsenal,5.0,0,0,0,0.04,0.11,0.26,251,1,1,9.2,45,Bournemouth,0,0,0,0,7,True,0
Benjamin White,DEF,Arsenal,5.2,0,0,1,0.14,0.0,0.72,264,0,0,2.6,79,Fulham,0,0,0,1,6,False,0
Benjamin White,DEF,Arsenal,6.7,1,0,0,0.17,0.0,0.42,271,1,0,6.3,82,Crystal Palace,0,0,0,1,5,True,0
Benjamin White,DEF,Arsenal,6.8,0,0,0,0.02,0.73,0.78,281,1,1,8.5,90,Leicester City,0,0,0,1,8,True,0
