name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
Tom McGill,GK,Brighton,0,0,0.0,0,2023-04-15,0,Chelsea,0,0,0,0,0,False
Tom McGill,GK,Brighton,0,0,0.0,0,2023-04-26,0,Nottingham Forest,0,0,0,0,0,False
Tom McGill,GK,Brighton,0,0,0.0,0,2023-05-08,0,Everton,0,0,0,0,0,True
Tom McGill,GK,Brighton,0,0,0.0,0,2023-05-14,0,Arsenal,0,0,0,0,0,False
Tom McGill,GK,Brighton,0,0,0.0,0,2023-05-28,0,Aston Villa,0,0,0,0,0,False
Tom McGill,GK,Brighton,0,0,0.0,0,2023-05-18,0,Newcastle United,0,0,0,0,0,False
Tom McGill,GK,Brighton,0,0,0.0,0,2023-05-21,0,Southampton,0,0,0,0,0,True
Tom McGill,GK,Brighton,0,0,0.0,0,2023-05-24,0,Manchester City,0,0,0,0,0,True
Tom McGill,GK,Brighton,0,0,0.0,0,2023-04-29,0,Wolverhampton,0,0,0,0,0,True
Tom McGill,GK,Brighton,0,0,0.0,0,2023-05-04,0,Manchester United,0,0,0,0,0,True
