name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Darwin Núñez Ribeiro,FWD,Liverpool,1,18.6,2022-08-06,39,Fulham,0,9,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,8.6,2022-10-09,90,Arsenal,0,6,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,2.5,2022-10-16,18,Manchester City,0,1,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,10.1,2022-10-19,56,West Ham,0,5,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.0,2022-10-22,0,Nottingham Forest,0,0,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,9.4,2022-10-29,90,Leicester City,0,2,True
Darwin Núñez Ribeiro,FWD,Liverpool,2,9.4,2022-11-06,86,Tottenham,0,7,False
Darwin Núñez Ribeiro,FWD,Liverpool,3,16.1,2022-11-12,86,Southampton,1,13,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,9.9,2022-12-26,87,Aston Villa,1,2,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,10.6,2022-12-30,90,Leeds United,1,5,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,7.1,2023-01-02,90,Brentford,1,1,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,3.5,2022-08-15,56,Crystal Palace,0,-2,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.0,2023-01-14,0,Brighton,0,0,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,4.3,2023-01-21,27,Chelsea,0,1,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,6.9,2023-02-04,90,Wolverhampton,1,2,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,8.2,2023-02-13,69,Everton,1,5,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,7.3,2023-02-18,58,Newcastle United,1,5,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.0,2023-02-25,0,Crystal Palace,0,0,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,5.6,2023-03-01,88,Wolverhampton,1,2,True
Darwin Núñez Ribeiro,FWD,Liverpool,2,13.6,2023-03-05,77,Manchester United,1,12,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,2.5,2023-03-11,65,Bournemouth,1,2,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.0,2023-04-01,20,Manchester City,0,1,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,5.6,2023-04-04,78,Chelsea,1,2,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.0,2022-08-22,0,Manchester United,0,0,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,4.0,2023-04-09,30,Arsenal,0,1,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,5.1,2023-04-17,9,Leicester City,0,5,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.8,2023-04-22,30,Nottingham Forest,0,1,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.1,2023-04-26,12,West Ham,0,1,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.2,2023-04-30,17,Tottenham,0,1,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,3.7,2023-05-03,82,Fulham,1,5,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,2.5,2023-05-06,64,Brentford,1,2,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.0,2023-05-15,0,Leeds United,0,0,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.0,2023-05-20,0,Aston Villa,0,0,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.0,2023-05-28,0,Southampton,0,0,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.0,2022-08-27,0,Bournemouth,0,0,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.0,2022-08-31,0,Newcastle United,0,0,True
Darwin Núñez Ribeiro,FWD,Liverpool,0,9.7,2022-09-03,79,Everton,0,2,False
Darwin Núñez Ribeiro,FWD,Liverpool,0,0.1,2022-10-01,1,Brighton,0,1,True
