name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Harrison Reed,MID,Fulham,-0.5,0,0,0,0.0,0.0,4,2,0,5.5,90,Liverpool,0,0,0,2,True,0
Harrison Reed,MID,Fulham,4.0,0,0,0,0.0,0.0,100,2,0,1.4,70,West Ham,0,0,0,1,False,1
Harrison Reed,MID,Fulham,1.5,0,0,0,0.0,0.0,103,2,0,5.7,45,Bournemouth,0,0,0,1,True,0
Harrison Reed,MID,Fulham,0.0,0,2,1,0.0,0.0,116,0,1,6.5,72,Aston Villa,0,0,0,10,True,0
Harrison Reed,MID,Fulham,3.8,1,1,0,0.0,0.0,124,2,0,10.6,90,Leicester City,0,0,0,6,False,0
Harrison Reed,MID,Fulham,3.7,0,0,1,0.0,0.0,136,0,0,6.4,90,Everton,0,0,0,3,True,0
Harrison Reed,MID,Fulham,3.2,0,0,0,0.0,0.0,145,2,0,2.1,90,Manchester City,0,0,0,1,False,1
Harrison Reed,MID,Fulham,0.0,0,0,0,0.0,0.0,153,0,0,0.0,0,Manchester United,0,0,0,0,True,0
Harrison Reed,MID,Fulham,3.0,0,0,1,0.04914,0.0,165,0,0,3.0,90,Crystal Palace,0,0,1,3,False,0
Harrison Reed,MID,Fulham,2.5,0,0,0,0.02496,0.0,173,1,0,0.6,61,Southampton,0,0,1,2,True,0
Harrison Reed,MID,Fulham,4.5,0,0,1,0.10756,0.023,188,0,0,2.7,90,Leeds United,0,0,1,3,False,0
Harrison Reed,MID,Fulham,4.5,0,0,0,0.00782,0.0361,64,1,0,0.6,67,Chelsea,0,0,1,2,True,0
Harrison Reed,MID,Fulham,1.5,0,0,1,0.0,0.0,20,0,0,3.4,90,Wolverhampton,0,0,0,2,False,1
Harrison Reed,MID,Fulham,2.4,0,0,0,0.01456,0.0,197,1,0,1.6,90,Newcastle United,0,0,1,2,False,0
Harrison Reed,MID,Fulham,1.8,0,0,0,0.02282,0.2746,204,1,0,3.5,64,Tottenham,0,0,1,2,True,0
Harrison Reed,MID,Fulham,1.7,0,0,1,0.03,0.0,214,0,0,1.2,90,Chelsea,0,0,1,3,False,0
Harrison Reed,MID,Fulham,2.7,0,0,1,0.08,0.04,224,0,0,2.9,90,Nottingham Forest,0,0,1,3,True,0
Harrison Reed,MID,Fulham,3.0,0,0,1,0.0,0.0,233,0,0,0.1,90,Brighton,0,0,1,3,False,0
Harrison Reed,MID,Fulham,2.5,0,0,0,0.03,0.0,244,1,0,2.0,45,Wolverhampton,0,0,1,1,True,0
Harrison Reed,MID,Fulham,2.2,0,0,0,0.05,0.02,253,3,0,3.8,90,Brentford,0,0,1,2,False,0
Harrison Reed,MID,Fulham,1.5,0,0,0,0.18,0.0,264,3,0,4.3,90,Arsenal,0,0,1,2,True,0
Harrison Reed,MID,Fulham,5.0,1,2,0,0.1,0.0,282,1,0,4.7,68,Bournemouth,0,0,1,7,False,0
Harrison Reed,MID,Fulham,1.5,0,0,0,0.0,0.0,24,2,0,2.1,90,Brentford,0,0,0,2,True,0
Harrison Reed,MID,Fulham,3.0,0,0,0,0.07,0.0,293,1,0,0.8,45,West Ham,0,0,1,-1,True,0
Harrison Reed,MID,Fulham,4.7,0,1,0,0.08,0.26,303,1,1,10.8,84,Everton,0,0,1,8,False,0
Harrison Reed,MID,Fulham,4.0,0,0,0,0.02,0.0,316,1,0,0.5,81,Leicester City,0,0,1,2,True,0
Harrison Reed,MID,Fulham,3.6,0,0,0,0.03,0.0,321,1,0,3.0,82,Aston Villa,0,0,1,2,False,0
Harrison Reed,MID,Fulham,3.1,0,0,0,0.0,0.0,336,2,0,1.1,75,Manchester City,0,0,1,2,True,0
Harrison Reed,MID,Fulham,3.1,0,0,0,0.04,0.0,276,0,0,1.4,19,Liverpool,0,0,0,1,False,0
Harrison Reed,MID,Fulham,3.3,1,0,0,0.05,0.3,343,1,0,6.8,76,Leeds United,0,0,1,5,True,0
Harrison Reed,MID,Fulham,0.0,1,0,1,0.14,0.0,360,0,0,6.1,90,Southampton,0,0,1,6,False,0
Harrison Reed,MID,Fulham,3.2,0,0,0,0.17,0.0,363,2,0,3.1,90,Crystal Palace,0,0,1,2,True,0
Harrison Reed,MID,Fulham,2.8,0,0,0,0.01,0.0,379,0,0,0.0,24,Manchester United,0,0,0,1,False,0
Harrison Reed,MID,Fulham,1.0,0,0,0,0.0,0.0,31,2,0,3.3,90,Arsenal,0,0,0,2,False,0
Harrison Reed,MID,Fulham,1.3,0,0,0,0.0,0.0,44,1,0,0.1,90,Brighton,0,0,0,1,True,1
Harrison Reed,MID,Fulham,0.8,0,0,0,0.0,0.0,59,2,0,1.8,90,Tottenham,0,0,0,2,False,0
Harrison Reed,MID,Fulham,4.3,0,3,0,0.0,0.0,78,2,1,9.1,90,Nottingham Forest,0,0,0,10,False,0
Harrison Reed,MID,Fulham,5.5,0,0,0,0.0,0.0,84,4,0,1.6,90,Newcastle United,0,0,0,1,True,1
