name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Danny Ings,FWD,Aston Villa,1,8.9,2022-08-13,77,Everton,0,6,True
Danny Ings,FWD,Aston Villa,0,4.7,2022-08-06,65,Bournemouth,0,1,False
Danny Ings,FWD,Aston Villa,0,11.2,2022-10-20,68,Fulham,0,2,False
Danny Ings,FWD,Aston Villa,3,14.9,2022-10-23,90,Brentford,0,12,True
Danny Ings,FWD,Aston Villa,0,1.8,2022-10-29,90,Newcastle United,0,2,False
Danny Ings,FWD,Aston Villa,0,0.3,2022-10-10,25,Nottingham Forest,0,1,False
Danny Ings,FWD,Aston Villa,0,9.6,2022-10-16,90,Chelsea,0,2,True
Danny Ings,FWD,Aston Villa,3,0.0,2022-11-13,82,Brighton,1,13,False
Danny Ings,FWD,Aston Villa,0,0.2,2022-11-06,11,Manchester United,0,1,True
Danny Ings,FWD,Aston Villa,0,0.2,2022-12-26,4,Liverpool,0,1,True
Danny Ings,FWD,Aston Villa,0,0.5,2023-01-01,8,Tottenham,0,1,False
Danny Ings,FWD,Aston Villa,3,7.3,2023-01-04,24,Wolverhampton,0,8,True
Danny Ings,FWD,Aston Villa,0,1.8,2022-08-20,24,Crystal Palace,0,1,False
Danny Ings,FWD,West Ham,0,1.9,2023-01-21,18,Everton,0,1,True
Danny Ings,FWD,West Ham,3,13.4,2023-02-25,83,Nottingham Forest,1,13,True
Danny Ings,FWD,West Ham,0,0.9,2023-02-19,18,Tottenham,0,1,False
Danny Ings,FWD,West Ham,0,1.7,2023-03-04,90,Brighton,1,2,False
Danny Ings,FWD,West Ham,0,0.8,2023-02-04,9,Newcastle United,0,1,False
Danny Ings,FWD,Aston Villa,0,4.0,2023-01-13,58,Leicester City,0,1,True
Danny Ings,FWD,West Ham,0,0.3,2023-02-11,23,Chelsea,0,1,True
Danny Ings,FWD,West Ham,0,1.2,2023-03-12,85,Aston Villa,1,2,True
Danny Ings,FWD,West Ham,0,2.4,2023-04-08,60,Fulham,1,2,False
Danny Ings,FWD,West Ham,0,1.0,2023-04-02,64,Southampton,1,2,True
Danny Ings,FWD,West Ham,0,0.4,2023-04-05,27,Newcastle United,0,1,True
Danny Ings,FWD,West Ham,0,0.7,2023-04-23,25,Bournemouth,0,1,False
Danny Ings,FWD,West Ham,0,0.0,2023-04-16,0,Arsenal,0,0,True
Danny Ings,FWD,West Ham,0,0.6,2023-04-26,20,Liverpool,0,1,True
Danny Ings,FWD,Aston Villa,0,0.6,2022-08-28,77,West Ham,0,2,True
Danny Ings,FWD,Aston Villa,0,0.2,2022-08-31,7,Arsenal,0,1,False
Danny Ings,FWD,West Ham,0,0.0,2023-05-07,0,Manchester United,0,0,True
Danny Ings,FWD,Aston Villa,0,0.0,2022-09-03,0,Manchester City,0,0,True
Danny Ings,FWD,West Ham,0,0.0,2023-05-28,28,Leeds United,0,3,False
Danny Ings,FWD,West Ham,0,3.0,2023-05-14,82,Brentford,1,2,False
Danny Ings,FWD,West Ham,0,7.0,2023-05-21,90,Leicester City,1,5,True
Danny Ings,FWD,Aston Villa,0,0.1,2022-09-16,6,Southampton,0,1,True
Danny Ings,FWD,West Ham,0,0.3,2023-04-29,21,Crystal Palace,0,1,False
Danny Ings,FWD,West Ham,0,0.3,2023-05-03,23,Manchester City,0,1,False
Danny Ings,FWD,Aston Villa,0,1.2,2022-10-02,7,Leicester City,0,1,False
