name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Douglas Luiz Soares de Paulo,MID,Aston Villa,3,1,0,14.2,2023-03-18,90,Bournemouth,1,11,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,3,0.3,2022-10-20,61,Fulham,0,-1,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,0,1.0,2022-08-06,8,Bournemouth,0,0,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,0,0.0,2022-08-13,0,Everton,0,0,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,0,3.4,2022-08-20,17,Crystal Palace,0,1,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,7.3,2022-10-23,90,Brentford,0,6,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,7.6,2022-10-10,90,Nottingham Forest,0,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,2.2,2022-11-06,90,Manchester United,0,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,3,7.3,2022-12-26,90,Liverpool,1,5,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,1,0,1,0.0,2022-11-13,82,Brighton,1,6,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,4,1.3,2022-10-29,90,Newcastle United,0,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,2,2.7,2022-10-16,90,Chelsea,0,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,3,1,0,11.1,2023-01-01,81,Tottenham,1,11,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,7.2,2023-01-21,87,Southampton,1,5,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,2,2.5,2023-02-18,66,Arsenal,1,1,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,1.0,2023-02-25,90,Everton,1,3,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,1.9,2023-01-04,66,Wolverhampton,1,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,2.3,2023-04-08,90,Nottingham Forest,1,3,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,5.1,2023-03-04,90,Crystal Palace,1,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,4,6.1,2023-02-04,90,Leeds United,1,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,3,3.5,2023-02-12,90,Manchester City,1,5,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,5.1,2023-01-13,90,Leicester City,1,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,3.9,2023-03-12,90,West Ham,1,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,0.6,2023-04-01,86,Chelsea,1,6,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,3.9,2023-04-04,90,Leeds United,1,2,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,0,2.7,2022-09-16,46,Southampton,0,1,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,2,0,1,8.3,2023-04-22,90,Brentford,1,8,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,1,0,1,4.1,2022-08-31,17,Arsenal,0,7,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,3.8,2023-04-15,90,Newcastle United,1,3,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,0.5,2022-08-28,65,West Ham,0,3,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,2.3,2022-09-03,90,Manchester City,0,2,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,1,0,3.1,2023-04-25,90,Fulham,1,3,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,1,1,0,5.1,2022-10-02,90,Leicester City,0,4,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,2.0,2023-05-06,84,Wolverhampton,1,1,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,0.0,2023-05-28,90,Brighton,1,7,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,3,0,1,7.6,2023-05-13,90,Tottenham,1,10,True
Douglas Luiz Soares de Paulo,MID,Aston Villa,3,1,0,7.8,2023-05-20,86,Liverpool,1,9,False
Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,1,3.0,2023-04-30,90,Manchester United,1,2,False
