name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0.59,0,3.3,2023-03-18,90,Bournemouth,0,1,6,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,3,5.7,2022-10-20,90,Fulham,0,0,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,2,2.2,2022-08-06,90,Bournemouth,0,0,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,0,0.0,2022-08-13,1,Everton,0,0,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0.0,0,2.5,2022-10-23,90,Brentford,0,0,6,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,1,1.9,2022-10-10,90,Nottingham Forest,0,0,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,1,1.6,2022-11-06,90,Manchester United,0,0,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,3,2.2,2022-08-20,90,Crystal Palace,0,0,1,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.656,1,0.0,2022-11-13,90,Brighton,0,1,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,2,2.9,2022-10-16,90,Chelsea,0,0,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2.7535,3,1.3,2022-12-26,90,Liverpool,0,1,1,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0.4,0,1.3,2023-01-01,81,Tottenham,0,1,5,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,4,1.3,2022-10-29,90,Newcastle United,0,0,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,1,1,0.4097,0,0.5,2023-01-21,90,Southampton,0,1,7,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0.25,0,0.8,2023-04-08,90,Nottingham Forest,0,1,5,True
Ezri Konsa Ngoyo,DEF,Aston Villa,1,1,1.71,0,2.7,2023-02-25,90,Everton,0,1,7,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.8543,1,1.8,2023-01-04,90,Wolverhampton,0,1,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,3.28,4,2.6,2023-02-18,90,Arsenal,0,1,0,True
Ezri Konsa Ngoyo,DEF,Aston Villa,1,1,0.17,0,3.5,2023-03-04,90,Crystal Palace,0,1,7,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2.25,4,2.0,2023-02-04,90,Leeds United,0,1,0,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,3.59,3,1.8,2023-02-12,90,Manchester City,0,1,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2.3841,1,3.3,2023-01-13,90,Leicester City,0,1,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2.22,1,2.8,2023-03-12,90,West Ham,0,1,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,2.09,0,1.5,2023-04-01,90,Chelsea,0,1,6,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.48,1,2.7,2023-04-04,90,Leeds United,0,1,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,2.75,1,2.1,2023-04-22,90,Brentford,0,1,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,1,1,0.0,0,0.9,2022-09-16,90,Southampton,0,0,7,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0.54,0,1.1,2023-04-15,90,Newcastle United,0,1,6,True
Ezri Konsa Ngoyo,DEF,Aston Villa,2,1,0.1,0,2.2,2023-04-25,90,Fulham,0,1,8,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,2,1.6,2022-08-31,90,Arsenal,0,0,0,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,1,1.8,2022-08-28,90,West Ham,0,0,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.0,1,0.5,2022-09-03,90,Manchester City,0,0,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0.0,0,2.4,2022-10-02,90,Leicester City,0,0,6,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.69,1,2.2,2023-05-06,90,Wolverhampton,0,1,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.49,1,0.0,2023-05-28,90,Brighton,0,1,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.36,1,1.4,2023-05-13,90,Tottenham,0,1,2,True
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,1.19,1,2.2,2023-04-30,90,Manchester United,0,1,2,False
Ezri Konsa Ngoyo,DEF,Aston Villa,0,0,0.75,1,2.3,2023-05-20,90,Liverpool,0,1,1,False
