name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Kevin Schade,MID,Brentford,1.8,0,0,0,0.0011,0.0,192,0,0,0.1,8,Bournemouth,0,0,0,1,True,0
Kevin Schade,MID,Brentford,0.5,0,0,0,0.0,0.0,205,0,0,0.0,0,Leicester City,0,0,0,0,False,0
Kevin Schade,MID,Brentford,0.7,0,0,0,0.0,0.0,212,0,0,0.7,16,Southampton,0,0,0,1,True,0
Kevin Schade,MID,Brentford,-0.2,0,0,0,0.0,0.0,221,0,0,0.0,1,Arsenal,0,0,0,0,False,1
Kevin Schade,MID,Brentford,0.7,0,0,0,0.02,0.16,232,1,0,1.8,27,Crystal Palace,0,0,0,1,True,0
Kevin Schade,MID,Brentford,1.7,1,0,0,0.09,0.0,253,1,0,3.7,13,Fulham,0,0,0,4,True,0
Kevin Schade,MID,Brentford,4.9,0,0,0,0.01,0.34,263,0,0,1.9,28,Everton,0,0,0,1,False,0
Kevin Schade,MID,Brentford,4.9,0,0,1,0.03,0.06,69,0,0,4.2,64,Southampton,0,0,1,3,False,0
Kevin Schade,MID,Brentford,2.2,0,0,0,0.0,0.0,273,0,0,0.1,29,Leeds United,0,0,0,1,True,0
Kevin Schade,MID,Brentford,2.4,0,0,0,0.0,0.0,283,0,0,0.0,0,Brighton,0,0,0,0,False,0
Kevin Schade,MID,Brentford,2.4,0,0,0,0.0,0.39,247,0,0,4.4,28,Manchester United,0,0,0,1,False,0
Kevin Schade,MID,Brentford,0.9,0,0,0,0.0,0.0,292,2,0,2.9,90,Newcastle United,0,0,1,2,True,0
Kevin Schade,MID,Brentford,1.2,0,0,0,0.0,0.0,310,1,0,0.4,60,Wolverhampton,0,0,1,2,False,0
Kevin Schade,MID,Brentford,1.4,0,0,1,0.03,0.97,313,0,0,4.5,76,Aston Villa,0,0,1,2,True,1
Kevin Schade,MID,Brentford,1.3,0,0,0,0.0,0.0,328,0,0,0.0,7,Chelsea,0,0,0,1,False,0
Kevin Schade,MID,Brentford,1.7,0,0,0,0.1,0.05,333,1,0,2.9,76,Nottingham Forest,0,0,1,2,True,0
Kevin Schade,MID,Brentford,1.1,0,0,0,0.0,0.0,344,0,0,0.4,18,Liverpool,0,0,0,1,False,0
Kevin Schade,MID,Brentford,0.0,0,0,1,0.32,0.1,353,0,0,8.8,85,West Ham,0,0,1,3,True,0
Kevin Schade,MID,Brentford,2.0,0,0,0,0.04,0.0,368,1,0,1.9,77,Tottenham,0,0,1,2,False,0
Kevin Schade,MID,Brentford,0.8,0,0,0,0.03,0.0,373,0,0,0.0,20,Manchester City,0,0,0,1,True,0
