name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Georginio Rutter,FWD,Leeds,0,0.0,2023-01-22,0,Brentford,0,0,True
Georginio Rutter,FWD,Leeds,0,0.1,2023-02-05,23,Nottingham Forest,0,1,False
Georginio Rutter,FWD,Leeds,0,1.3,2023-02-08,27,Manchester United,0,1,False
Georginio Rutter,FWD,Leeds,0,1.4,2023-02-12,32,Manchester United,0,1,True
Georginio Rutter,FWD,Leeds,0,0.5,2023-02-18,12,Everton,0,1,False
Georginio Rutter,FWD,Leeds,0,1.2,2023-02-25,15,Southampton,0,1,True
Georginio Rutter,FWD,Leeds,0,3.5,2023-03-04,67,Chelsea,1,2,False
Georginio Rutter,FWD,Leeds,0,0.5,2023-03-11,6,Brighton,0,1,True
Georginio Rutter,FWD,Leeds,0,0.0,2023-03-18,0,Wolverhampton,0,0,False
Georginio Rutter,FWD,Leeds,0,0.2,2023-04-01,16,Arsenal,0,1,False
Georginio Rutter,FWD,Leeds,0,0.0,2023-04-04,0,Nottingham Forest,0,0,True
Georginio Rutter,FWD,Leeds,0,1.2,2023-04-09,11,Crystal Palace,0,1,True
Georginio Rutter,FWD,Leeds,0,1.5,2023-04-17,24,Liverpool,0,1,True
Georginio Rutter,FWD,Leeds,0,0.0,2023-04-22,0,Fulham,0,0,False
Georginio Rutter,FWD,Leeds,0,0.0,2023-04-25,0,Leeds United,0,0,True
Georginio Rutter,FWD,Leeds,0,0.0,2023-04-30,0,Bournemouth,0,0,False
Georginio Rutter,FWD,Leeds,0,0.0,2023-05-06,0,Manchester City,0,0,False
Georginio Rutter,FWD,Leeds,0,0.0,2023-05-13,0,Newcastle United,0,0,True
Georginio Rutter,FWD,Leeds,0,0.0,2023-05-21,0,West Ham,0,0,False
Georginio Rutter,FWD,Leeds,0,0.0,2023-05-28,30,Tottenham,0,4,True
