name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Deniz Undav,FWD,Brighton,0,0.0,2022-08-13,0,Newcastle United,0,0,True
Deniz Undav,FWD,Brighton,0,0.0,2022-08-07,1,Manchester United,0,1,False
Deniz Undav,FWD,Brighton,0,1.9,2022-10-18,5,Nottingham Forest,0,1,True
Deniz Undav,FWD,Brighton,0,1.4,2022-10-22,11,Manchester City,0,1,False
Deniz Undav,FWD,Brighton,0,0.0,2022-10-29,0,Chelsea,0,0,True
Deniz Undav,FWD,Brighton,0,0.0,2022-10-08,0,Tottenham,0,0,True
Deniz Undav,FWD,Brighton,0,4.5,2022-10-14,21,Brentford,0,1,False
Deniz Undav,FWD,Brighton,0,2.3,2022-11-05,8,Wolverhampton,0,1,False
Deniz Undav,FWD,Brighton,0,0.0,2022-11-13,31,Aston Villa,0,1,True
Deniz Undav,FWD,Brighton,0,0.0,2022-12-26,0,Southampton,0,0,False
Deniz Undav,FWD,Brighton,0,0.0,2022-12-31,0,Arsenal,0,0,True
Deniz Undav,FWD,Brighton,0,0.0,2023-01-03,0,Everton,0,0,False
Deniz Undav,FWD,Brighton,0,0.0,2022-08-21,0,West Ham,0,0,False
Deniz Undav,FWD,Brighton,0,0.0,2023-01-21,0,Leeds United,0,0,False
Deniz Undav,FWD,Brighton,0,4.4,2023-02-18,17,Fulham,0,1,True
Deniz Undav,FWD,Brighton,0,0.0,2023-03-04,0,West Ham,0,0,True
Deniz Undav,FWD,Brighton,0,7.0,2023-02-04,74,Bournemouth,1,2,True
Deniz Undav,FWD,Brighton,0,0.0,2023-01-14,0,Liverpool,0,0,True
Deniz Undav,FWD,Brighton,0,3.1,2023-02-11,56,Crystal Palace,1,1,False
Deniz Undav,FWD,Brighton,0,0.0,2023-03-11,0,Leicester City,0,0,False
Deniz Undav,FWD,Brighton,0,0.0,2023-03-15,0,Crystal Palace,0,0,True
Deniz Undav,FWD,Brighton,0,0.0,2023-04-08,0,Tottenham,0,0,False
Deniz Undav,FWD,Brighton,0,0.9,2023-04-01,7,Brentford,0,4,True
Deniz Undav,FWD,Brighton,0,0.0,2023-04-04,1,Bournemouth,0,1,False
Deniz Undav,FWD,Brighton,0,0.0,2023-04-15,0,Chelsea,0,0,False
Deniz Undav,FWD,Brighton,0,2.0,2023-04-26,15,Nottingham Forest,0,1,False
Deniz Undav,FWD,Brighton,0,0.0,2022-08-27,0,Leicester City,0,0,True
Deniz Undav,FWD,Brighton,0,0.4,2022-08-30,11,Fulham,0,1,False
Deniz Undav,FWD,Brighton,0,1.0,2023-05-08,45,Everton,1,1,True
Deniz Undav,FWD,Brighton,0,1.7,2022-09-04,6,Leeds United,0,1,True
Deniz Undav,FWD,Brighton,0,0.0,2023-05-28,88,Aston Villa,1,5,False
Deniz Undav,FWD,Brighton,2,8.2,2023-05-14,8,Arsenal,0,10,False
Deniz Undav,FWD,Brighton,0,4.5,2023-05-18,84,Newcastle United,1,3,False
Deniz Undav,FWD,Brighton,0,0.2,2023-05-21,16,Southampton,0,1,True
Deniz Undav,FWD,Brighton,0,0.4,2023-05-24,15,Manchester City,0,1,True
Deniz Undav,FWD,Brighton,2,12.9,2023-04-29,79,Wolverhampton,1,12,True
Deniz Undav,FWD,Brighton,0,0.8,2023-05-04,15,Manchester United,0,1,True
Deniz Undav,FWD,Brighton,0,0.0,2022-10-01,0,Liverpool,0,0,False
