name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Adam Webster,DEF,Brighton,1.4,0,0,0,0.0,0.0,0.0,9,1,0,3.9,90,Manchester United,0,0,0,0,2,False,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,93,1,0,4.1,90,Tottenham,0,0,0,0,2,True,0
Adam Webster,DEF,Brighton,0.7,0,0,0,0.0,0.0,0.0,102,2,0,1.1,90,Brentford,0,0,0,0,1,False,0
Adam Webster,DEF,Brighton,0.0,0,0,1,0.0,0.0,0.0,114,0,0,1.9,90,Nottingham Forest,0,0,0,0,6,True,0
Adam Webster,DEF,Brighton,0.8,0,0,0,0.0,0.0,0.0,125,3,0,2.3,90,Manchester City,0,0,0,0,1,False,0
Adam Webster,DEF,Brighton,1.3,0,0,0,0.0,0.0,0.0,134,1,0,2.6,90,Chelsea,0,0,0,0,2,True,0
Adam Webster,DEF,Brighton,2.2,0,0,0,0.0,0.0,0.0,150,2,0,2.2,90,Wolverhampton,0,0,0,0,1,False,0
Adam Webster,DEF,Brighton,1.0,0,0,0,0.0,0.0,0.0,152,0,0,0.0,0,Aston Villa,0,0,0,0,0,True,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,170,0,0,0.0,0,Southampton,0,0,0,0,0,False,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,172,0,0,0.0,0,Arsenal,0,0,0,0,0,True,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,186,0,0,0.0,0,Everton,0,0,0,0,0,False,0
Adam Webster,DEF,Brighton,4.0,0,0,1,0.0,0.0,0.0,14,0,0,1.3,90,Newcastle United,0,0,0,0,6,True,0
Adam Webster,DEF,Brighton,-0.8,0,0,0,0.0,0.0398,0.0236,193,0,0,0.5,1,Liverpool,0,0,0,0,1,True,0
Adam Webster,DEF,Brighton,0.2,0,0,0,0.0,0.0,0.0,206,0,0,0.0,0,Leeds United,0,0,0,0,0,False,0
Adam Webster,DEF,Brighton,0.7,0,0,0,0.0,0.0,0.0,213,0,0,0.1,1,Bournemouth,0,0,0,0,1,True,0
Adam Webster,DEF,Brighton,1.0,0,0,0,0.01,0.23,0.84,223,1,0,3.1,75,Crystal Palace,0,0,0,1,2,False,0
Adam Webster,DEF,Brighton,3.0,0,0,1,0.01,0.06,0.22,233,0,0,2.5,72,Fulham,0,0,0,1,6,True,0
Adam Webster,DEF,Brighton,4.7,0,0,1,0.01,0.0,0.38,254,0,0,1.7,90,West Ham,0,0,0,1,6,True,0
Adam Webster,DEF,Brighton,7.0,0,0,0,0.01,0.0,1.54,265,2,0,2.7,87,Leicester City,0,0,0,1,1,False,0
Adam Webster,DEF,Brighton,7.0,0,0,0,0.0,0.0,0.05,73,0,0,0.0,1,Crystal Palace,0,0,0,0,1,True,0
Adam Webster,DEF,Brighton,6.1,0,0,0,0.0,0.0,0.0,283,0,0,0.0,0,Brentford,0,0,0,0,0,True,0
Adam Webster,DEF,Brighton,6.1,0,3,1,0.01,0.0,1.92,62,0,0,3.5,90,Bournemouth,0,0,0,1,9,False,0
Adam Webster,DEF,Brighton,4.7,0,0,1,0.0,0.0,0.0,30,0,0,1.5,90,West Ham,0,0,0,0,6,False,0
Adam Webster,DEF,Brighton,2.8,0,0,0,0.01,0.0,0.14,299,1,0,1.5,21,Tottenham,0,0,0,0,1,False,0
Adam Webster,DEF,Brighton,3.0,0,0,0,0.01,0.02,0.58,302,1,0,1.4,86,Chelsea,0,0,0,1,2,False,0
Adam Webster,DEF,Brighton,2.4,0,0,0,0.0,0.0,0.0,324,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,False,0
Adam Webster,DEF,Brighton,5.6,0,0,1,0.01,0.0,0.7,334,0,0,2.3,90,Wolverhampton,0,0,0,1,6,True,0
Adam Webster,DEF,Brighton,5.6,0,0,1,0.07,0.14,1.38,274,0,0,6.2,90,Manchester United,0,0,0,1,5,True,1
Adam Webster,DEF,Brighton,2.6,0,0,0,0.03,0.0,1.19,342,3,0,2.8,45,Everton,0,0,0,1,0,True,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,351,0,0,0.0,0,Arsenal,0,0,0,0,0,False,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,248,0,0,0.0,0,Newcastle United,0,0,0,0,0,False,0
Adam Webster,DEF,Brighton,0.7,0,0,0,0.0,0.0,0.0,362,0,0,0.0,0,Southampton,0,0,0,0,0,True,0
Adam Webster,DEF,Brighton,0.7,0,0,0,0.0,0.0,0.0,314,0,0,0.0,0,Manchester City,0,0,0,0,0,True,0
Adam Webster,DEF,Brighton,1.5,0,0,0,0.0,0.0,2.3,372,2,0,0.0,64,Aston Villa,0,0,0,1,1,False,0
Adam Webster,DEF,Brighton,5.3,0,0,1,0.0,0.0,0.0,34,0,0,3.0,90,Leicester City,0,0,0,0,5,True,1
Adam Webster,DEF,Brighton,4.5,0,0,0,0.0,0.0,0.0,44,2,0,1.7,90,Fulham,0,0,0,0,1,False,0
Adam Webster,DEF,Brighton,3.8,0,0,0,0.0,0.0,0.0,53,2,0,2.7,90,Leeds United,0,0,0,0,1,True,0
Adam Webster,DEF,Brighton,-1.0,0,0,0,0.0,0.0,0.0,87,3,0,1.8,90,Liverpool,1,0,0,0,-1,False,0
