name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Cristian Romero,DEF,Spurs,2.8,0,0,0,0.0,0.0,0.0,8,1,0,2.4,90,Southampton,0,0,0,0,2,True,0
Cristian Romero,DEF,Spurs,3.8,0,2,1,0.0,0.0,0.0,93,0,0,3.0,90,Brighton,0,0,0,0,8,False,0
Cristian Romero,DEF,Spurs,4.5,0,0,1,0.0,0.0,0.0,109,0,0,3.2,86,Everton,0,0,0,0,6,True,0
Cristian Romero,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,119,2,0,3.3,90,Manchester United,0,0,0,0,1,False,0
Cristian Romero,DEF,Spurs,3.7,0,0,0,0.0,0.0,0.0,128,0,0,0.0,0,Newcastle United,0,0,0,0,0,True,0
Cristian Romero,DEF,Spurs,3.7,0,0,0,0.0,0.0,0.0,132,0,0,0.0,0,Bournemouth,0,0,0,0,0,False,0
Cristian Romero,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,148,0,0,0.0,0,Liverpool,0,0,0,0,0,True,0
Cristian Romero,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,158,0,0,0.0,0,Leicester City,0,0,0,0,0,True,0
Cristian Romero,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,163,0,0,0.0,0,Brentford,0,0,0,0,0,False,0
Cristian Romero,DEF,Spurs,0.5,0,0,0,0.02323,0.0,1.0022,178,2,0,1.2,90,Aston Villa,0,0,0,1,0,True,1
Cristian Romero,DEF,Spurs,2.5,0,0,1,0.00686,0.0,0.7928,185,0,0,1.8,90,Crystal Palace,0,0,0,1,6,False,0
Cristian Romero,DEF,Spurs,1.5,0,0,0,0.0,0.0,0.0,15,2,0,3.5,90,Chelsea,0,0,0,0,1,False,0
Cristian Romero,DEF,Spurs,1.5,0,0,0,0.01768,0.0,1.6648,199,2,0,1.7,90,Arsenal,0,0,0,1,0,True,1
Cristian Romero,DEF,Spurs,1.5,0,0,0,0.00459,0.042,2.4469,68,4,0,1.7,90,Manchester City,0,0,0,1,-1,False,1
Cristian Romero,DEF,Spurs,2.2,0,0,1,0.00565,0.0,1.1789,204,0,0,1.6,90,Fulham,0,0,0,1,5,False,1
Cristian Romero,DEF,Spurs,1.3,0,0,1,0.0,0.0,0.7,219,0,0,1.8,86,Manchester City,0,0,1,1,3,True,0
Cristian Romero,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,226,0,0,0.0,0,Leeds United,0,0,0,0,0,False,0
Cristian Romero,DEF,Spurs,3.0,0,0,1,0.06,0.02,0.48,239,0,0,3.1,90,West Ham,0,0,0,1,6,True,0
Cristian Romero,DEF,Spurs,3.8,0,0,1,0.01,0.0,0.41,249,0,0,2.6,90,Chelsea,0,0,0,1,6,True,0
Cristian Romero,DEF,Spurs,3.4,0,0,0,0.02,0.0,0.44,260,1,0,2.2,90,Wolverhampton,0,0,0,1,2,False,0
Cristian Romero,DEF,Spurs,4.0,0,0,0,0.02,0.06,1.57,269,1,0,4.0,90,Nottingham Forest,0,0,0,1,2,True,0
Cristian Romero,DEF,Spurs,3.3,0,0,0,0.01,0.0,2.4,279,3,0,2.6,90,Southampton,0,0,0,1,1,False,0
Cristian Romero,DEF,Spurs,2.3,1,0,0,0.03,0.0,0.88,286,1,0,3.0,90,Everton,0,0,0,1,4,False,1
Cristian Romero,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,29,0,0,0.0,0,Wolverhampton,0,0,0,0,0,True,0
Cristian Romero,DEF,Spurs,2.0,0,0,0,0.0,0.0,1.43,299,1,0,2.1,90,Brighton,0,0,0,1,1,True,1
Cristian Romero,DEF,Spurs,2.5,0,0,0,0.02,0.0,0.94,308,3,0,2.6,90,Bournemouth,0,0,0,1,1,True,0
Cristian Romero,DEF,Spurs,0.5,0,0,0,0.0,0.0,3.64,320,6,0,3.7,90,Newcastle United,0,0,0,1,-2,False,1
Cristian Romero,DEF,Spurs,1.0,0,0,0,0.04,0.0,2.13,325,2,0,0.0,90,Manchester United,0,0,0,1,1,True,0
Cristian Romero,DEF,Spurs,0.3,1,0,0,0.16,0.47,2.33,338,4,0,4.2,90,Liverpool,0,0,0,1,3,False,0
Cristian Romero,DEF,Spurs,2.0,0,1,1,0.18,0.23,0.37,348,0,0,5.9,90,Crystal Palace,0,0,0,1,7,True,0
Cristian Romero,DEF,Spurs,0.0,0,0,0,0.01,0.0,1.18,352,2,0,1.7,90,Aston Villa,0,0,0,1,0,False,1
Cristian Romero,DEF,Spurs,2.5,0,0,0,0.0,0.0,0.0,368,0,0,0.0,0,Brentford,0,0,0,0,0,True,0
Cristian Romero,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,377,0,0,0.0,0,Leicester City,0,0,0,0,0,False,0
Cristian Romero,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,38,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,False,0
Cristian Romero,DEF,Spurs,0.6,0,0,0,0.0,0.0,0.0,47,0,0,0.0,0,West Ham,0,0,0,0,0,False,0
Cristian Romero,DEF,Spurs,1.4,0,0,0,0.0,0.0,0.0,59,1,0,6.2,90,Fulham,0,0,0,0,1,True,1
Cristian Romero,DEF,Spurs,1.0,0,0,0,0.0,0.0,0.0,79,0,0,0.6,31,Leeds United,0,0,0,0,1,True,0
Cristian Romero,DEF,Spurs,1.0,0,0,0,0.0,0.0,0.0,81,3,0,1.7,90,Arsenal,0,0,0,0,1,False,0
