name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Dwight McNeil,MID,Everton,1.5,0,0,0,0.0,0.0,3,1,0,3.3,60,Chelsea,0,0,0,2,True,0
Dwight McNeil,MID,Everton,3.7,0,0,0,0.0,0.0,96,0,0,2.1,23,Manchester United,0,0,0,1,True,0
Dwight McNeil,MID,Everton,2.5,0,0,0,0.0,0.0,109,2,0,3.4,90,Tottenham,0,0,0,1,False,1
Dwight McNeil,MID,Everton,0.0,0,0,0,0.0,0.0,120,0,0,0.3,11,Newcastle United,0,0,0,1,False,0
Dwight McNeil,MID,Everton,3.8,0,0,0,0.0,0.0,123,0,1,5.1,17,Crystal Palace,0,0,0,6,True,0
Dwight McNeil,MID,Everton,3.3,0,0,0,0.0,0.0,136,0,0,0.1,14,Fulham,0,0,0,1,False,0
Dwight McNeil,MID,Everton,2.2,0,0,0,0.0,0.0,143,1,0,3.0,70,Leeds United,0,0,0,2,True,0
Dwight McNeil,MID,Everton,2.2,0,0,0,0.07139,0.0666,151,3,0,4.5,74,Bournemouth,0,0,1,2,False,0
Dwight McNeil,MID,Everton,4.0,1,0,0,0.07276,0.0,166,1,0,3.5,55,Wolverhampton,0,0,1,4,True,0
Dwight McNeil,MID,Everton,1.0,0,0,0,0.0,0.0,175,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Dwight McNeil,MID,Everton,1.7,0,0,0,0.02404,0.0636,186,4,0,2.8,57,Brighton,0,0,1,1,True,0
Dwight McNeil,MID,Everton,2.0,0,0,0,0.0,0.0,12,1,0,4.6,63,Aston Villa,0,0,0,2,False,0
Dwight McNeil,MID,Everton,1.2,0,0,0,0.0,0.0,195,0,0,0.0,0,Southampton,0,0,0,0,True,0
Dwight McNeil,MID,Everton,1.2,0,0,0,0.07037,0.0,210,0,0,3.2,45,West Ham,0,0,0,1,False,0
Dwight McNeil,MID,Everton,2.2,1,1,1,0.36,0.05,215,0,0,8.4,90,Arsenal,0,0,1,7,True,0
Dwight McNeil,MID,Everton,2.8,0,0,0,0.02,0.04,227,2,0,3.7,77,Liverpool,0,0,1,2,False,0
Dwight McNeil,MID,Everton,3.7,0,0,1,0.46,0.05,235,0,0,6.3,90,Leicester City,0,0,1,2,True,1
Dwight McNeil,MID,Everton,5.5,0,0,0,0.38,0.15,243,2,0,10.7,90,Aston Villa,0,0,1,2,True,0
Dwight McNeil,MID,Everton,5.5,0,0,0,0.34,0.04,61,4,0,5.1,90,Arsenal,0,0,1,2,False,0
Dwight McNeil,MID,Everton,2.4,1,0,0,0.08,0.08,258,2,0,4.7,90,Nottingham Forest,0,0,1,4,False,1
Dwight McNeil,MID,Everton,4.2,0,3,1,0.12,0.1,263,0,1,9.0,90,Brentford,0,0,1,11,True,0
Dwight McNeil,MID,Everton,4.0,0,0,0,0.03,0.1,275,2,0,3.3,90,Chelsea,0,0,1,1,False,1
Dwight McNeil,MID,Everton,4.7,0,0,0,0.13,0.0,286,1,0,4.8,90,Tottenham,0,0,1,2,True,0
Dwight McNeil,MID,Everton,2.2,0,0,0,0.0,0.0,23,1,0,2.4,33,Nottingham Forest,0,0,0,1,True,0
Dwight McNeil,MID,Everton,1.7,0,0,0,0.2,0.04,297,2,0,6.9,90,Manchester United,0,0,1,2,False,0
Dwight McNeil,MID,Everton,4.7,0,3,0,0.27,0.15,303,3,1,8.8,90,Fulham,0,0,1,10,True,0
Dwight McNeil,MID,Everton,4.2,0,0,1,0.05,0.16,315,0,0,5.6,90,Crystal Palace,0,0,1,3,False,0
Dwight McNeil,MID,Everton,4.5,0,1,0,0.04,0.1,322,4,1,0.0,90,Newcastle United,0,0,1,8,True,0
Dwight McNeil,MID,Everton,5.0,0,0,0,0.16,0.44,337,2,0,9.7,90,Leeds United,0,0,1,2,False,0
Dwight McNeil,MID,Everton,8.8,2,3,0,0.35,1.29,342,1,2,21.4,90,Brighton,0,0,1,21,False,0
Dwight McNeil,MID,Everton,0.0,0,0,0,0.31,0.05,356,3,0,7.9,90,Manchester City,0,0,1,2,True,0
Dwight McNeil,MID,Everton,6.8,0,0,0,0.46,0.0,370,1,0,5.1,90,Wolverhampton,0,0,1,2,False,0
Dwight McNeil,MID,Everton,6.5,0,0,1,0.23,0.0,376,0,0,0.0,90,Bournemouth,0,0,1,3,True,0
Dwight McNeil,MID,Everton,1.8,0,0,0,0.0,0.0,33,1,0,3.8,85,Brentford,0,0,0,2,False,0
Dwight McNeil,MID,Everton,2.3,0,0,0,0.0,0.0,45,1,0,2.8,90,Leicester City,0,0,0,2,False,0
Dwight McNeil,MID,Everton,0.6,0,0,0,0.0,0.0,55,0,0,3.4,8,Liverpool,0,0,0,1,True,0
Dwight McNeil,MID,Everton,1.2,0,0,0,0.0,0.0,75,0,0,0.0,15,West Ham,0,0,0,0,True,1
Dwight McNeil,MID,Everton,5.0,0,3,0,0.0,0.0,89,1,1,11.1,73,Southampton,0,0,0,10,False,0
