name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Rúben Gato Alves Dias,DEF,Man City,4.0,0,0,1,0.0,0.0,0.0,10,0,0,2.0,90,West Ham,0,0,0,0,6,False,0
Rúben Gato Alves Dias,DEF,Man City,5.0,0,0,1,0.0,0.0,0.0,97,0,0,2.4,90,Southampton,0,0,0,0,6,True,0
Rúben Gato Alves Dias,DEF,Man City,3.5,0,0,0,0.0,0.0,0.0,106,1,0,2.6,90,Liverpool,0,0,0,0,2,False,0
Rúben Gato Alves Dias,DEF,Man City,3.5,0,0,0,0.0,0.0,0.0,125,1,0,1.2,90,Brighton,0,0,0,0,2,True,0
Rúben Gato Alves Dias,DEF,Man City,3.2,0,0,0,0.0,0.0,0.0,137,0,0,0.8,18,Leeds United,0,0,0,0,1,False,0
Rúben Gato Alves Dias,DEF,Man City,2.5,0,0,0,0.0,0.0,0.0,145,0,0,0.0,1,Fulham,0,0,0,0,1,True,0
Rúben Gato Alves Dias,DEF,Man City,1.7,0,0,0,0.0,0.0,0.0,155,0,0,0.0,0,Brentford,0,0,0,0,0,True,0
Rúben Gato Alves Dias,DEF,Man City,0.2,0,0,0,0.0,0.0,0.0,167,0,0,0.0,0,Leicester City,0,0,0,0,0,False,0
Rúben Gato Alves Dias,DEF,Man City,0.2,0,0,0,0.0,0.0,0.0,175,0,0,0.0,0,Everton,0,0,0,0,0,True,0
Rúben Gato Alves Dias,DEF,Man City,0.1,0,0,0,0.0,0.0,0.0,184,0,0,0.0,0,Chelsea,0,0,0,0,0,False,0
Rúben Gato Alves Dias,DEF,Man City,7.5,0,0,1,0.0,0.0,0.0,17,0,0,3.5,63,Bournemouth,0,0,0,0,6,True,0
Rúben Gato Alves Dias,DEF,Man City,0.5,0,0,0,0.0,0.0,0.0,196,0,0,0.0,0,Manchester United,0,0,0,0,0,False,0
Rúben Gato Alves Dias,DEF,Man City,0.5,0,0,0,0.0,0.0,0.0,68,0,0,0.2,1,Tottenham,0,0,0,0,1,True,0
Rúben Gato Alves Dias,DEF,Man City,1.2,0,0,0,0.0,0.0,0.0,208,0,0,0.0,0,Wolverhampton,0,0,0,0,0,True,0
Rúben Gato Alves Dias,DEF,Man City,0.7,0,0,0,0.0,0.0,0.0,219,0,0,0.0,0,Tottenham,0,0,0,0,0,False,0
Rúben Gato Alves Dias,DEF,Man City,2.7,0,0,0,0.01,0.05,0.12,228,0,0,0.8,45,Aston Villa,0,0,0,1,0,True,1
Rúben Gato Alves Dias,DEF,Man City,2.7,0,0,0,0.0,0.0,1.62,111,1,0,2.6,90,Arsenal,0,0,0,1,2,False,0
Rúben Gato Alves Dias,DEF,Man City,2.0,0,0,0,0.02,0.47,0.98,238,1,0,6.0,90,Nottingham Forest,0,0,0,1,2,False,0
Rúben Gato Alves Dias,DEF,Man City,2.7,0,0,0,0.04,0.07,1.35,241,1,0,4.7,90,Bournemouth,0,0,0,1,2,False,0
Rúben Gato Alves Dias,DEF,Man City,2.7,0,1,1,0.01,0.0,0.43,257,0,0,2.4,90,Newcastle United,0,0,0,1,7,True,0
Rúben Gato Alves Dias,DEF,Man City,4.6,0,0,1,0.02,0.16,0.17,262,0,0,2.3,90,Crystal Palace,0,0,0,1,5,False,1
Rúben Gato Alves Dias,DEF,Man City,4.0,0,0,0,0.01,0.0,0.33,287,1,0,1.4,90,Liverpool,0,0,0,1,2,True,0
Rúben Gato Alves Dias,DEF,Man City,5.3,0,0,0,0.0,0.0,0.0,28,3,0,6.7,69,Newcastle United,0,0,0,0,1,False,0
Rúben Gato Alves Dias,DEF,Man City,3.5,0,0,0,0.01,0.0,0.35,298,1,0,2.6,90,Southampton,0,0,0,1,2,False,0
Rúben Gato Alves Dias,DEF,Man City,3.0,0,0,0,0.02,0.0,2.22,305,1,0,2.0,90,Leeds United,0,0,0,1,2,True,0
Rúben Gato Alves Dias,DEF,Man City,2.3,0,0,0,0.01,0.0,0.48,329,1,0,2.5,90,Arsenal,0,0,0,1,1,True,1
Rúben Gato Alves Dias,DEF,Man City,7.2,0,0,0,0.01,0.0,0.17,336,1,0,1.7,90,Fulham,0,0,0,1,2,False,0
Rúben Gato Alves Dias,DEF,Man City,7.2,0,0,1,0.04,0.0,0.36,277,0,0,2.5,90,West Ham,0,0,0,1,6,True,0
Rúben Gato Alves Dias,DEF,Man City,3.2,0,0,0,0.0,0.0,0.0,345,0,0,0.0,0,Leicester City,0,0,0,0,0,True,0
Rúben Gato Alves Dias,DEF,Man City,0.0,0,0,1,0.02,0.0,1.78,356,0,0,3.0,90,Everton,0,0,0,1,6,False,0
Rúben Gato Alves Dias,DEF,Man City,6.6,0,0,0,0.0,0.0,0.0,365,0,0,0.0,0,Chelsea,0,0,0,0,0,True,0
Rúben Gato Alves Dias,DEF,Man City,6.6,0,0,0,0.0,0.0,0.0,314,0,0,0.0,0,Brighton,0,0,0,0,0,False,0
Rúben Gato Alves Dias,DEF,Man City,2.2,0,0,0,0.0,0.0,0.0,373,0,0,0.0,0,Brentford,0,0,0,0,0,False,0
Rúben Gato Alves Dias,DEF,Man City,4.5,0,0,0,0.0,0.0,0.0,37,2,0,2.4,90,Crystal Palace,0,0,0,0,1,True,0
Rúben Gato Alves Dias,DEF,Man City,5.5,0,0,1,0.0,0.0,0.0,49,0,0,1.7,90,Nottingham Forest,0,0,0,0,6,True,0
Rúben Gato Alves Dias,DEF,Man City,4.2,0,0,0,0.0,0.0,0.0,51,1,0,2.8,90,Aston Villa,0,0,0,0,2,False,0
Rúben Gato Alves Dias,DEF,Man City,4.8,0,0,1,0.0,0.0,0.0,80,0,0,1.7,90,Wolverhampton,0,0,0,0,6,False,0
Rúben Gato Alves Dias,DEF,Man City,4.0,0,0,0,0.0,0.0,0.0,88,0,0,0.0,0,Manchester United,0,0,0,0,0,True,0
