name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-08-06,0,Tottenham,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-08-13,0,Leicester City,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-10-19,0,Bournemouth,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-10-23,0,Arsenal,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-10-29,0,Crystal Palace,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-10-08,0,Manchester City,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-10-16,0,West Ham,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-11-12,0,Liverpool,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-11-06,0,Newcastle United,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-12-26,0,Brighton,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-12-31,0,Fulham,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-01-04,0,Nottingham Forest,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-03-18,0,Tottenham,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-08-20,0,Leeds United,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-01-21,0,Aston Villa,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-02-25,0,Leicester City,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-02-18,0,Chelsea,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-03-04,0,Leeds United,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-02-04,0,Brentford,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-01-14,0,Everton,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-02-11,0,Wolverhampton,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-03-12,0,Manchester United,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-03-15,0,Brentford,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-04-08,0,Manchester City,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-04-02,0,West Ham,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-04-21,0,Arsenal,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2023-04-15,0,Crystal Palace,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,1.0,1,2023-04-27,90,Bournemouth,0,0,1,1,2,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-08-27,0,Manchester United,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,1.81,4,2023-05-08,90,Nottingham Forest,0,0,0,1,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-08-30,0,Chelsea,0,0,0,0,0,True
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-09-03,0,Wolverhampton,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,3.85,4,2023-05-28,90,Liverpool,0,0,4,1,1,True
Alex McCarthy,GK,Southampton,0,0,1.49,2,2023-05-13,90,Fulham,0,0,1,1,1,True
Alex McCarthy,GK,Southampton,0,0,2.54,3,2023-05-21,90,Brighton,0,0,5,1,2,False
Alex McCarthy,GK,Southampton,0,0,4.47,3,2023-04-30,90,Newcastle United,0,0,3,1,2,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-09-16,0,Aston Villa,0,0,0,0,0,False
Alex McCarthy,GK,Southampton,0,0,0.0,0,2022-10-01,0,Everton,0,0,0,0,0,True
