name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals_conceded,fixture,goals_conceded,minutes,opponent_team,own_goals,penalties_saved,red_cards,saves,starts,total_points,was_home,yellow_cards
Krisztián Hegyi,GK,West Ham,1.4,0,0,0,0.0,0.0,217,0,0,Newcastle United,0,0,0,0,0,0,False,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0.0,0.0,230,0,0,Chelsea,0,0,0,0,0,0,True,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0.0,0.0,239,0,0,Tottenham,0,0,0,0,0,0,False,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0.0,0.0,250,0,0,Nottingham Forest,0,0,0,0,0,0,True,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0.0,0.0,254,0,0,Brighton,0,0,0,0,0,0,False,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0.0,0.0,270,0,0,Aston Villa,0,0,0,0,0,0,True,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0.0,0.0,290,0,0,Southampton,0,0,0,0,0,0,True,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0.0,0.0,70,0,0,Newcastle United,0,0,0,0,0,0,True,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0.0,0.0,293,0,0,Fulham,0,0,0,0,0,0,False,0
Krisztián Hegyi,GK,West Ham,-0.5,0,0,0,0.0,0.0,309,0,0,Arsenal,0,0,0,0,0,0,True,0
Krisztián Hegyi,GK,West Ham,0.5,0,0,0,0.0,0.0,312,0,0,Bournemouth,0,0,0,0,0,0,False,0
Krisztián Hegyi,GK,West Ham,-0.5,0,0,0,0.0,0.0,326,0,0,Liverpool,0,0,0,0,0,0,True,0
Krisztián Hegyi,GK,West Ham,-1.0,0,0,0,0.0,0.0,335,0,0,Crystal Palace,0,0,0,0,0,0,False,0
Krisztián Hegyi,GK,West Ham,-1.0,0,0,0,0.0,0.0,277,0,0,Manchester City,0,0,0,0,0,0,False,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0.0,0.0,349,0,0,Manchester United,0,0,0,0,0,0,True,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0.0,0.0,353,0,0,Brentford,0,0,0,0,0,0,False,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0.0,0.0,369,0,0,Leicester City,0,0,0,0,0,0,True,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0.0,0.0,378,0,0,Leeds United,0,0,0,0,0,0,False,0
