name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals_conceded,fixture,goals_conceded,minutes,opponent_team,own_goals,penalties_saved,red_cards,saves,starts,total_points,was_home,yellow_cards
Karl Darlow,GK,Newcastle,1.5,0,0,0,0.0,0.0,7,0,0,Nottingham Forest,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,98,0,0,Brentford,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,107,0,0,Manchester United,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,120,0,0,Everton,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,128,0,0,Tottenham,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,140,0,0,Aston Villa,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,147,0,0,Southampton,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,-0.5,0,0,0,0.0,0.0,156,0,0,Chelsea,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,168,0,0,Leeds United,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,176,0,0,Leicester City,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,-0.5,0,0,0,0.0,0.0,181,0,0,Arsenal,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,14,0,0,Brighton,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,197,0,0,Fulham,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,203,0,0,Crystal Palace,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,217,0,0,West Ham,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,222,0,0,Bournemouth,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,237,0,0,Liverpool,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,257,0,0,Manchester City,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,268,0,0,Wolverhampton,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,278,0,0,Nottingham Forest,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,288,0,0,Manchester United,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,70,0,0,West Ham,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,-1.0,0,0,0,0.0,0.0,28,0,0,Manchester City,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,292,0,0,Brentford,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,301,0,0,Aston Villa,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,320,0,0,Tottenham,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,322,0,0,Everton,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,340,0,0,Southampton,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,346,0,0,Arsenal,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,357,0,0,Leicester City,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,248,0,0,Brighton,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,366,0,0,Leeds United,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,374,0,0,Chelsea,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,40,0,0,Wolverhampton,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,-1.0,0,0,0,0.0,0.0,48,0,0,Liverpool,0,0,0,0,0,0,False,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,57,0,0,Crystal Palace,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,77,0,0,Bournemouth,0,0,0,0,0,0,True,0
Karl Darlow,GK,Newcastle,0.0,0,0,0,0.0,0.0,84,0,0,Fulham,0,0,0,0,0,0,False,0
