name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Lewis Dunk,DEF,Brighton,0,0,0.0,1,1.6,2022-08-07,90,Manchester United,0,0,2,False
Lewis Dunk,DEF,Brighton,0,0,0.0,1,2.3,2022-10-08,90,Tottenham,0,0,2,True
Lewis Dunk,DEF,Brighton,0,0,0.0,2,3.2,2022-10-14,90,Brentford,0,0,1,False
Lewis Dunk,DEF,Brighton,2,1,0.0,0,3.7,2022-10-18,90,Nottingham Forest,0,0,8,True
Lewis Dunk,DEF,Brighton,0,0,0.0,3,0.9,2022-10-22,90,Manchester City,0,0,1,False
Lewis Dunk,DEF,Brighton,0,0,0.0,1,2.3,2022-10-29,90,Chelsea,0,0,2,True
Lewis Dunk,DEF,Brighton,0,0,0.0,2,2.9,2022-11-05,90,Wolverhampton,0,0,1,False
Lewis Dunk,DEF,Brighton,0,0,1.4852,2,0.0,2022-11-13,90,Aston Villa,0,1,1,True
Lewis Dunk,DEF,Brighton,0,0,1.914,1,2.2,2022-12-26,90,Southampton,0,1,2,False
Lewis Dunk,DEF,Brighton,0,0,2.8794,4,2.5,2022-12-31,90,Arsenal,0,1,3,True
Lewis Dunk,DEF,Brighton,0,0,1.3115,1,1.1,2023-01-03,90,Everton,0,1,2,False
Lewis Dunk,DEF,Brighton,1,1,0.0,0,1.4,2022-08-13,90,Newcastle United,0,0,7,True
Lewis Dunk,DEF,Brighton,0,1,1.0036,0,1.7,2023-01-14,90,Liverpool,0,1,5,True
Lewis Dunk,DEF,Brighton,0,0,1.2963,2,3.6,2023-01-21,90,Leeds United,0,1,1,False
Lewis Dunk,DEF,Brighton,1,1,1.34,0,2.9,2023-02-04,90,Bournemouth,0,1,6,True
Lewis Dunk,DEF,Brighton,0,0,0.89,1,3.3,2023-02-11,90,Crystal Palace,0,1,2,False
Lewis Dunk,DEF,Brighton,0,0,0.31,1,3.5,2023-02-18,90,Fulham,0,1,2,True
Lewis Dunk,DEF,Brighton,0,1,0.38,0,4.0,2023-03-04,90,West Ham,0,1,6,True
Lewis Dunk,DEF,Brighton,0,0,1.54,2,4.9,2023-03-11,90,Leicester City,0,1,1,False
Lewis Dunk,DEF,Brighton,1,1,1.2,0,2.0,2023-03-15,90,Crystal Palace,0,1,7,True
Lewis Dunk,DEF,Brighton,0,0,1.5,3,4.1,2023-04-01,90,Brentford,0,1,1,True
Lewis Dunk,DEF,Brighton,0,1,1.92,0,2.9,2023-04-04,90,Bournemouth,0,1,6,False
Lewis Dunk,DEF,Brighton,0,1,0.0,0,2.6,2022-08-21,90,West Ham,0,0,6,False
Lewis Dunk,DEF,Brighton,1,0,0.83,2,10.6,2023-04-08,90,Tottenham,0,1,8,False
Lewis Dunk,DEF,Brighton,0,0,0.6,1,2.4,2023-04-15,90,Chelsea,0,1,2,False
Lewis Dunk,DEF,Brighton,0,0,2.48,3,3.9,2023-04-26,90,Nottingham Forest,0,1,1,False
Lewis Dunk,DEF,Brighton,0,1,0.7,0,3.8,2023-04-29,90,Wolverhampton,0,1,6,True
Lewis Dunk,DEF,Brighton,0,1,1.38,0,1.1,2023-05-04,90,Manchester United,0,1,5,True
Lewis Dunk,DEF,Brighton,0,0,2.28,5,2.5,2023-05-08,90,Everton,0,1,-1,True
Lewis Dunk,DEF,Brighton,0,1,0.84,0,1.9,2023-05-14,90,Arsenal,0,1,6,False
Lewis Dunk,DEF,Brighton,0,0,3.16,4,3.2,2023-05-18,90,Newcastle United,0,1,0,False
Lewis Dunk,DEF,Brighton,0,0,0.65,1,1.4,2023-05-21,90,Southampton,0,1,2,True
Lewis Dunk,DEF,Brighton,0,0,0.0,0,0.0,2023-05-24,0,Manchester City,0,0,0,True
Lewis Dunk,DEF,Brighton,0,0,0.0,0,0.0,2023-05-28,0,Aston Villa,0,0,0,False
Lewis Dunk,DEF,Brighton,1,1,0.0,0,2.1,2022-08-27,90,Leicester City,0,0,7,True
Lewis Dunk,DEF,Brighton,0,0,0.0,2,1.1,2022-08-30,90,Fulham,1,0,-1,False
Lewis Dunk,DEF,Brighton,0,0,0.0,2,3.9,2022-09-04,90,Leeds United,0,0,1,True
Lewis Dunk,DEF,Brighton,0,0,0.0,3,2.0,2022-10-01,90,Liverpool,0,0,1,False
