name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Kai Havertz,FWD,Chelsea,2,13.6,2023-03-18,90,Everton,1,8,True
Kai Havertz,FWD,Chelsea,0,5.3,2022-08-06,74,Everton,0,2,False
Kai Havertz,FWD,Chelsea,0,3.5,2022-10-19,80,Brentford,0,2,False
Kai Havertz,FWD,Chelsea,0,6.1,2022-08-14,89,Tottenham,0,1,True
Kai Havertz,FWD,Chelsea,0,0.0,2022-10-22,0,Manchester United,0,0,True
Kai Havertz,FWD,Chelsea,0,9.4,2022-10-08,85,Wolverhampton,0,6,True
Kai Havertz,FWD,Chelsea,0,4.4,2022-11-06,63,Arsenal,0,2,True
Kai Havertz,FWD,Chelsea,0,3.0,2022-08-21,90,Leicester City,0,2,False
Kai Havertz,FWD,Chelsea,0,0.5,2022-11-12,17,Newcastle United,0,1,False
Kai Havertz,FWD,Chelsea,0,4.0,2022-10-16,45,Aston Villa,0,1,False
Kai Havertz,FWD,Chelsea,3,12.8,2022-12-27,90,Bournemouth,1,12,True
Kai Havertz,FWD,Chelsea,0,5.2,2023-01-01,90,Nottingham Forest,1,2,False
Kai Havertz,FWD,Chelsea,3,12.4,2022-10-29,90,Brighton,0,9,False
Kai Havertz,FWD,Chelsea,0,2.8,2023-01-21,80,Liverpool,1,2,False
Kai Havertz,FWD,Chelsea,0,5.3,2023-02-26,90,Tottenham,1,1,False
Kai Havertz,FWD,Chelsea,0,5.7,2023-02-18,26,Southampton,0,1,True
Kai Havertz,FWD,Chelsea,0,4.1,2023-04-08,60,Wolverhampton,1,2,False
Kai Havertz,FWD,Chelsea,0,8.6,2023-01-05,90,Manchester City,1,2,True
Kai Havertz,FWD,Chelsea,0,11.2,2023-01-12,90,Fulham,1,2,False
Kai Havertz,FWD,Chelsea,0,6.4,2023-03-04,90,Leicester City,1,2,True
Kai Havertz,FWD,Chelsea,0,1.2,2023-02-03,90,Fulham,1,2,True
Kai Havertz,FWD,Chelsea,0,2.7,2023-02-11,90,West Ham,1,2,False
Kai Havertz,FWD,Chelsea,0,9.3,2023-01-15,88,Crystal Palace,1,6,True
Kai Havertz,FWD,Chelsea,3,10.2,2023-03-11,90,Leeds United,1,9,False
Kai Havertz,FWD,Chelsea,0,11.3,2023-04-01,90,Aston Villa,1,2,True
Kai Havertz,FWD,Chelsea,0,10.2,2023-04-04,90,Liverpool,1,2,True
Kai Havertz,FWD,Chelsea,0,0.0,2023-04-15,0,Brighton,0,0,True
Kai Havertz,FWD,Chelsea,0,0.0,2023-04-26,0,Brentford,0,0,True
Kai Havertz,FWD,Chelsea,0,3.4,2022-08-30,65,Southampton,0,2,False
Kai Havertz,FWD,Chelsea,0,1.6,2022-08-27,90,Leeds United,0,1,True
Kai Havertz,FWD,Chelsea,2,5.5,2022-09-03,18,West Ham,0,6,True
Kai Havertz,FWD,Chelsea,0,4.5,2022-10-01,75,Crystal Palace,0,2,False
Kai Havertz,FWD,Chelsea,0,1.7,2023-05-06,83,Bournemouth,1,2,False
Kai Havertz,FWD,Chelsea,0,0.0,2023-05-28,58,Newcastle United,1,1,True
Kai Havertz,FWD,Chelsea,0,0.3,2023-05-13,17,Nottingham Forest,0,1,True
Kai Havertz,FWD,Chelsea,0,6.2,2023-05-02,45,Arsenal,0,1,False
Kai Havertz,FWD,Chelsea,0,3.6,2023-05-21,84,Manchester City,1,1,False
Kai Havertz,FWD,Chelsea,0,3.3,2023-05-25,63,Manchester United,1,2,False
