name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Noni Madueke,MID,Chelsea,2.6,0,0,0,0.04,0.0,214,0,0,3.4,45,Fulham,0,0,0,1,True,0
Noni Madueke,MID,Chelsea,1.5,0,0,0,0.09,0.09,230,1,0,4.2,67,West Ham,0,0,1,2,False,0
Noni Madueke,MID,Chelsea,2.2,0,0,0,0.02,0.02,234,1,0,5.2,63,Southampton,0,0,1,2,True,0
Noni Madueke,MID,Chelsea,1.2,0,0,0,0.0,0.0,249,0,0,0.0,0,Tottenham,0,0,0,0,False,0
Noni Madueke,MID,Chelsea,1.2,0,0,0,0.01,0.0,255,0,0,1.3,6,Leicester City,0,0,0,1,True,0
Noni Madueke,MID,Chelsea,0.8,0,0,0,0.0,0.0,266,0,0,0.0,0,Leeds United,0,0,0,0,False,0
Noni Madueke,MID,Chelsea,0.2,0,0,0,0.0,0.0,275,0,0,0.0,0,Everton,0,0,0,0,True,0
Noni Madueke,MID,Chelsea,-0.1,0,0,0,0.06,0.03,284,0,0,4.1,33,Aston Villa,0,0,0,1,True,0
Noni Madueke,MID,Chelsea,-0.1,0,0,0,0.0,0.0,74,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Noni Madueke,MID,Chelsea,0.2,0,0,0,0.0,0.0,300,0,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Noni Madueke,MID,Chelsea,0.2,0,0,0,0.0,0.0,302,0,0,0.0,0,Brighton,0,0,0,0,True,0
Noni Madueke,MID,Chelsea,0.4,0,0,0,0.0,0.16,328,0,0,0.9,11,Brentford,0,0,0,1,True,0
Noni Madueke,MID,Chelsea,1.7,0,1,0,0.02,0.17,331,3,1,7.1,78,Arsenal,0,0,1,8,False,0
Noni Madueke,MID,Chelsea,3.3,0,0,0,0.11,0.3,341,1,0,6.9,75,Bournemouth,0,0,1,2,False,0
Noni Madueke,MID,Chelsea,0.0,0,0,0,0.06,0.0,354,2,0,3.1,72,Nottingham Forest,0,0,1,2,True,0
Noni Madueke,MID,Chelsea,5.0,0,0,0,0.04,0.0,365,0,0,3.3,21,Manchester City,0,0,0,1,False,0
Noni Madueke,MID,Chelsea,5.0,0,0,0,0.14,0.0,319,4,0,5.1,81,Manchester United,0,0,1,2,False,0
Noni Madueke,MID,Chelsea,2.5,0,1,0,0.13,0.13,374,1,0,0.0,87,Newcastle United,0,0,1,3,True,0
