name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Eddie Nketiah,FWD,Arsenal,0,0.0,2023-03-19,0,Crystal Palace,0,0,True
Eddie Nketiah,FWD,Arsenal,0,2.0,2022-08-13,6,Leeds United,0,1,True
Eddie Nketiah,FWD,Arsenal,0,1.3,2022-08-05,7,Crystal Palace,0,1,False
Eddie Nketiah,FWD,Arsenal,0,3.3,2022-08-20,16,Bournemouth,0,1,False
Eddie Nketiah,FWD,Arsenal,0,0.0,2022-10-09,1,Liverpool,0,1,True
Eddie Nketiah,FWD,Arsenal,0,0.0,2022-11-06,0,Chelsea,0,0,False
Eddie Nketiah,FWD,Arsenal,0,2.2,2022-10-23,19,Southampton,0,1,False
Eddie Nketiah,FWD,Arsenal,0,9.0,2022-12-26,90,West Ham,1,6,True
Eddie Nketiah,FWD,Arsenal,0,1.9,2022-10-30,15,Nottingham Forest,0,1,True
Eddie Nketiah,FWD,Arsenal,0,0.0,2022-11-12,0,Wolverhampton,0,0,False
Eddie Nketiah,FWD,Arsenal,0,0.5,2022-10-16,8,Leicester City,0,1,False
Eddie Nketiah,FWD,Arsenal,2,7.5,2022-12-31,90,Brighton,1,8,False
Eddie Nketiah,FWD,Arsenal,3,18.0,2023-01-22,90,Manchester United,1,13,True
Eddie Nketiah,FWD,Arsenal,0,0.2,2023-02-25,20,Leeds United,0,1,False
Eddie Nketiah,FWD,Arsenal,0,6.3,2023-02-18,90,Aston Villa,1,2,False
Eddie Nketiah,FWD,Arsenal,0,5.1,2023-03-01,18,Everton,0,4,True
Eddie Nketiah,FWD,Arsenal,0,5.0,2023-01-03,90,Newcastle United,1,1,True
Eddie Nketiah,FWD,Arsenal,0,0.0,2023-04-09,0,Liverpool,0,0,False
Eddie Nketiah,FWD,Arsenal,0,0.0,2023-03-04,0,Bournemouth,0,0,True
Eddie Nketiah,FWD,Arsenal,0,3.2,2023-02-04,90,Everton,1,2,False
Eddie Nketiah,FWD,Arsenal,0,5.1,2023-02-11,90,Brentford,1,2,True
Eddie Nketiah,FWD,Arsenal,0,1.8,2023-02-15,90,Manchester City,1,4,True
Eddie Nketiah,FWD,Arsenal,0,8.6,2023-01-15,90,Tottenham,1,2,False
Eddie Nketiah,FWD,Arsenal,0,0.0,2023-03-12,0,Fulham,0,0,False
Eddie Nketiah,FWD,Arsenal,0,0.3,2022-09-18,12,Brentford,0,1,False
Eddie Nketiah,FWD,Arsenal,0,0.0,2023-04-01,0,Leicester City,0,0,True
Eddie Nketiah,FWD,Arsenal,0,1.4,2023-04-21,18,Southampton,0,1,True
Eddie Nketiah,FWD,Arsenal,0,0.3,2022-08-31,2,Aston Villa,0,1,True
Eddie Nketiah,FWD,Arsenal,0,6.9,2022-08-27,29,Fulham,0,1,True
Eddie Nketiah,FWD,Arsenal,0,0.0,2023-04-16,1,West Ham,0,1,False
Eddie Nketiah,FWD,Arsenal,0,0.4,2022-09-04,16,Manchester United,0,1,False
Eddie Nketiah,FWD,Arsenal,0,0.3,2022-10-01,10,Tottenham,0,1,True
Eddie Nketiah,FWD,Arsenal,0,0.4,2023-04-26,10,Manchester City,0,1,False
Eddie Nketiah,FWD,Arsenal,0,0.0,2023-05-07,3,Newcastle United,0,0,False
Eddie Nketiah,FWD,Arsenal,0,0.0,2023-05-28,10,Wolverhampton,0,1,True
Eddie Nketiah,FWD,Arsenal,0,1.7,2023-05-14,13,Brighton,0,1,True
Eddie Nketiah,FWD,Arsenal,0,0.4,2023-05-20,27,Nottingham Forest,0,1,False
Eddie Nketiah,FWD,Arsenal,0,0.0,2023-05-02,0,Chelsea,0,0,True
