name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-02-05,0,Leicester City,0,0,0,True
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,1.62,2,2.4,2023-02-11,83,Fulham,0,0,1,False
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,2.54,1,3.4,2023-02-18,90,Manchester City,0,1,2,True
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,2.73,4,5.4,2023-02-25,90,West Ham,0,1,0,False
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,1.7,2,2.4,2023-03-05,90,Everton,0,1,0,True
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,2.05,3,5.6,2023-03-11,90,Tottenham,0,1,4,False
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,2.42,2,4.1,2023-03-17,90,Newcastle United,0,1,1,True
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,0.47,1,4.6,2023-04-01,90,Wolverhampton,0,1,2,True
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,1.94,2,4.1,2023-04-04,90,Leicester City,0,1,0,False
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,1.37,2,2.3,2023-04-08,90,Aston Villa,0,1,1,False
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,3.49,2,3.9,2023-04-16,90,Manchester United,0,1,1,True
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,2.6,3,4.4,2023-04-22,86,Liverpool,0,1,1,False
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,2.37,1,2.6,2023-04-26,90,Brighton,0,1,1,True
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,1.63,2,1.5,2023-04-29,90,Brentford,0,1,0,False
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,3.23,3,3.0,2023-05-08,90,Southampton,0,1,1,True
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,1.14,2,5.9,2023-05-13,90,Chelsea,0,1,1,False
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,3,1,0.53,0,3.4,2023-05-20,78,Arsenal,0,1,9,True
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0,0,0.0,0,0.0,2023-05-28,0,Crystal Palace,0,0,0,False
