name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Jaidon Anthony,MID,Bournemouth,0,0,0,0.0,2022-08-06,0,Aston Villa,0,0,True
Jaidon Anthony,MID,Bournemouth,0,0,0,0.0,2022-08-13,0,Manchester City,0,0,False
Jaidon Anthony,MID,Bournemouth,0,0,0,0.0,2022-10-19,0,Southampton,0,0,True
Jaidon Anthony,MID,Bournemouth,0,0,1,2.9,2022-10-24,33,West Ham,0,1,False
Jaidon Anthony,MID,Bournemouth,0,0,2,0.6,2022-10-29,27,Tottenham,0,1,True
Jaidon Anthony,MID,Bournemouth,0,0,0,0.4,2022-10-08,13,Leeds United,0,1,True
Jaidon Anthony,MID,Bournemouth,0,0,0,1.3,2022-10-15,15,Fulham,0,1,False
Jaidon Anthony,MID,Bournemouth,0,0,0,0.0,2022-11-05,0,Leicester City,0,0,False
Jaidon Anthony,MID,Bournemouth,0,0,0,7.4,2022-11-12,23,Everton,0,6,True
Jaidon Anthony,MID,Bournemouth,0,0,0,7.8,2022-12-27,45,Chelsea,0,1,False
Jaidon Anthony,MID,Bournemouth,0,0,2,4.6,2022-12-31,79,Crystal Palace,1,1,True
Jaidon Anthony,MID,Bournemouth,0,0,3,5.7,2023-01-03,90,Manchester United,1,2,False
Jaidon Anthony,MID,Bournemouth,0,0,1,0.8,2023-03-18,58,Aston Villa,1,1,False
Jaidon Anthony,MID,Bournemouth,0,0,1,0.7,2022-08-20,45,Arsenal,0,1,True
Jaidon Anthony,MID,Bournemouth,3,0,1,9.1,2023-01-21,90,Nottingham Forest,1,10,True
Jaidon Anthony,MID,Bournemouth,0,0,0,1.0,2023-02-25,14,Manchester City,0,1,True
Jaidon Anthony,MID,Bournemouth,0,0,0,1.6,2023-02-18,33,Wolverhampton,0,1,False
Jaidon Anthony,MID,Bournemouth,0,0,2,0.3,2023-03-04,26,Arsenal,0,1,False
Jaidon Anthony,MID,Bournemouth,0,1,0,2.6,2023-02-04,80,Brighton,1,3,False
Jaidon Anthony,MID,Bournemouth,0,0,1,2.0,2023-01-14,65,Brentford,1,2,False
Jaidon Anthony,MID,Bournemouth,0,0,1,3.4,2023-02-11,62,Newcastle United,1,2,True
Jaidon Anthony,MID,Bournemouth,0,1,0,2.2,2023-03-11,87,Liverpool,1,2,True
Jaidon Anthony,MID,Bournemouth,0,0,0,0.0,2023-04-08,0,Leeds United,0,0,False
Jaidon Anthony,MID,Bournemouth,0,0,1,1.4,2023-04-01,45,Fulham,1,1,True
Jaidon Anthony,MID,Bournemouth,0,0,0,0.0,2023-04-04,0,Brighton,0,0,True
Jaidon Anthony,MID,Bournemouth,0,0,1,3.5,2023-04-23,29,West Ham,0,1,True
Jaidon Anthony,MID,Bournemouth,0,0,1,2.3,2023-04-15,24,Tottenham,0,1,False
Jaidon Anthony,MID,Bournemouth,0,0,0,0.0,2023-04-27,0,Southampton,0,0,False
Jaidon Anthony,MID,Bournemouth,0,0,9,1.4,2022-08-27,90,Liverpool,0,2,False
Jaidon Anthony,MID,Bournemouth,0,0,1,1.2,2023-05-06,7,Chelsea,0,1,True
Jaidon Anthony,MID,Bournemouth,0,0,0,0.2,2022-08-31,4,Wolverhampton,0,1,True
Jaidon Anthony,MID,Bournemouth,1,0,0,6.6,2022-09-03,5,Nottingham Forest,0,7,False
Jaidon Anthony,MID,Bournemouth,0,0,0,0.0,2023-05-28,7,Everton,0,1,False
Jaidon Anthony,MID,Bournemouth,0,0,0,0.9,2023-05-13,17,Crystal Palace,0,1,False
Jaidon Anthony,MID,Bournemouth,0,0,1,1.2,2023-05-20,90,Manchester United,1,2,True
Jaidon Anthony,MID,Bournemouth,0,0,0,3.2,2023-04-30,28,Leicester City,0,4,True
Jaidon Anthony,MID,Bournemouth,0,0,0,0.9,2022-09-17,10,Newcastle United,0,1,False
Jaidon Anthony,MID,Bournemouth,0,0,0,0.0,2022-10-01,0,Brentford,0,0,True
