name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Jhon Durán,FWD,Aston Villa,0,0.0,2023-03-18,1,Bournemouth,0,1,True
Jhon Durán,FWD,Aston Villa,0,0.0,2023-02-25,0,Everton,0,0,False
Jhon Durán,FWD,Aston Villa,0,1.9,2023-02-18,12,Arsenal,0,1,True
Jhon Durán,FWD,Aston Villa,0,0.0,2023-03-04,5,Crystal Palace,0,1,True
Jhon Durán,FWD,Aston Villa,0,0.3,2023-02-04,8,Leeds United,0,1,True
Jhon Durán,FWD,Aston Villa,0,0.8,2023-02-12,30,Manchester City,0,1,False
Jhon Durán,FWD,Aston Villa,0,2.5,2023-03-12,10,West Ham,0,1,False
Jhon Durán,FWD,Aston Villa,0,0.0,2023-04-08,0,Nottingham Forest,0,0,True
Jhon Durán,FWD,Aston Villa,0,0.0,2023-04-01,0,Chelsea,0,0,False
Jhon Durán,FWD,Aston Villa,0,0.0,2023-04-04,11,Leeds United,0,1,False
Jhon Durán,FWD,Aston Villa,0,0.0,2023-04-22,0,Brentford,0,0,False
Jhon Durán,FWD,Aston Villa,0,0.0,2023-04-15,1,Newcastle United,0,0,True
Jhon Durán,FWD,Aston Villa,0,0.0,2023-04-25,0,Fulham,0,0,True
Jhon Durán,FWD,Aston Villa,0,1.4,2023-05-06,9,Wolverhampton,0,1,False
Jhon Durán,FWD,Aston Villa,0,0.0,2023-05-28,0,Brighton,0,0,True
Jhon Durán,FWD,Aston Villa,0,0.1,2023-05-13,22,Tottenham,0,1,True
Jhon Durán,FWD,Aston Villa,0,0.3,2023-05-20,3,Liverpool,0,1,False
Jhon Durán,FWD,Aston Villa,0,0.1,2023-04-30,14,Manchester United,0,1,False
