name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Alexander Isak,FWD,Newcastle,3,15.9,2023-03-17,90,Nottingham Forest,1,13,False
Alexander Isak,FWD,Newcastle,0,0.0,2022-10-08,0,Brentford,0,0,True
Alexander Isak,FWD,Newcastle,0,0.0,2022-11-12,0,Chelsea,0,0,True
Alexander Isak,FWD,Newcastle,0,0.0,2022-11-06,0,Southampton,0,0,False
Alexander Isak,FWD,Newcastle,0,0.0,2022-12-26,0,Leeds United,0,0,False
Alexander Isak,FWD,Newcastle,0,0.0,2022-10-19,0,Everton,0,0,True
Alexander Isak,FWD,Newcastle,0,0.0,2022-10-16,0,Manchester United,0,0,False
Alexander Isak,FWD,Newcastle,0,0.0,2022-10-23,0,Tottenham,0,0,False
Alexander Isak,FWD,Newcastle,0,0.0,2022-10-29,0,Aston Villa,0,0,True
Alexander Isak,FWD,Newcastle,0,0.0,2022-12-31,0,Leicester City,0,0,True
Alexander Isak,FWD,Newcastle,0,3.6,2023-01-21,21,Crystal Palace,0,1,False
Alexander Isak,FWD,Newcastle,0,2.0,2023-02-18,63,Liverpool,1,2,True
Alexander Isak,FWD,Newcastle,0,6.9,2023-02-11,90,Bournemouth,1,2,False
Alexander Isak,FWD,Newcastle,0,5.2,2023-03-04,28,Manchester City,0,1,False
Alexander Isak,FWD,Newcastle,0,0.0,2023-02-04,0,West Ham,0,0,True
Alexander Isak,FWD,Newcastle,0,6.5,2023-04-08,86,Brentford,1,5,False
Alexander Isak,FWD,Newcastle,0,0.0,2023-01-03,0,Arsenal,0,0,False
Alexander Isak,FWD,Newcastle,3,8.1,2023-01-15,19,Fulham,0,8,True
Alexander Isak,FWD,Newcastle,2,8.9,2023-03-12,67,Wolverhampton,1,7,True
Alexander Isak,FWD,Newcastle,0,9.5,2023-04-02,79,Manchester United,1,2,True
Alexander Isak,FWD,Newcastle,1,4.8,2023-04-05,26,West Ham,0,6,False
Alexander Isak,FWD,Newcastle,0,4.3,2023-04-15,90,Aston Villa,1,2,False
Alexander Isak,FWD,Newcastle,3,11.9,2023-04-23,65,Tottenham,1,13,True
Alexander Isak,FWD,Newcastle,0,0.0,2023-04-27,16,Everton,0,1,False
Alexander Isak,FWD,Newcastle,2,7.9,2023-04-30,90,Southampton,1,7,True
Alexander Isak,FWD,Newcastle,0,3.8,2023-05-07,90,Arsenal,1,2,True
Alexander Isak,FWD,Newcastle,3,12.9,2022-09-17,90,Bournemouth,0,9,True
Alexander Isak,FWD,Newcastle,1,5.3,2022-08-31,63,Liverpool,0,7,False
Alexander Isak,FWD,Newcastle,0,2.7,2023-05-13,90,Leicester City,1,5,False
Alexander Isak,FWD,Newcastle,0,4.8,2023-05-18,90,Brighton,1,2,True
Alexander Isak,FWD,Newcastle,0,0.0,2022-08-28,0,Wolverhampton,0,0,False
Alexander Isak,FWD,Newcastle,0,9.6,2022-09-03,90,Crystal Palace,0,2,True
Alexander Isak,FWD,Newcastle,0,0.0,2023-05-28,87,Chelsea,1,2,False
Alexander Isak,FWD,Newcastle,0,4.3,2023-05-22,90,Leeds United,1,1,True
Alexander Isak,FWD,Newcastle,0,0.0,2022-10-01,0,Fulham,0,0,False
