name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Emerson Leite de Souza Junior,DEF,Spurs,2.8,2,1,0,0.0,0.0,0.0,8,1,0,7.8,86,Southampton,0,0,0,0,9,True,0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,93,0,0,0.0,0,Brighton,0,0,0,0,0,False,0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,109,0,0,0.0,0,Everton,0,0,0,0,0,True,0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,119,0,0,0.0,0,Manchester United,0,0,0,0,0,False,0
Emerson Leite de Souza Junior,DEF,Spurs,0.1,0,0,0,0.0,0.0,0.0,128,2,0,4.6,90,Newcastle United,0,0,0,0,0,True,1
Emerson Leite de Souza Junior,DEF,Spurs,0.8,0,0,0,0.0,0.0,0.0,132,2,0,3.3,62,Bournemouth,0,0,0,0,1,False,0
Emerson Leite de Souza Junior,DEF,Spurs,-0.1,0,0,0,0.0,0.0,0.0,148,2,0,1.7,67,Liverpool,0,0,0,0,1,True,0
Emerson Leite de Souza Junior,DEF,Spurs,1.2,0,0,0,0.02474,0.4105,0.8153,158,2,0,3.7,56,Leicester City,0,0,0,1,0,True,0
Emerson Leite de Souza Junior,DEF,Spurs,0.5,0,0,0,0.0,0.0,0.0,163,0,0,0.0,0,Brentford,0,0,0,0,0,False,0
Emerson Leite de Souza Junior,DEF,Spurs,1.0,0,0,0,0.00354,0.0,0.2323,178,0,0,0.0,10,Aston Villa,0,0,0,0,1,True,0
Emerson Leite de Souza Junior,DEF,Spurs,1.2,0,0,0,0.00135,0.0,0.1728,185,0,0,0.7,12,Crystal Palace,0,0,0,0,1,False,0
Emerson Leite de Souza Junior,DEF,Spurs,5.0,0,0,0,0.0,0.0,0.0,15,2,0,1.9,81,Chelsea,0,0,0,0,1,False,0
Emerson Leite de Souza Junior,DEF,Spurs,3.1,0,0,0,0.0,0.0,0.0,199,0,0,0.0,0,Arsenal,0,0,0,0,0,True,0
Emerson Leite de Souza Junior,DEF,Spurs,3.1,0,0,0,0.04412,0.1151,1.9415,68,3,1,8.4,77,Manchester City,0,0,0,1,7,False,0
Emerson Leite de Souza Junior,DEF,Spurs,3.5,0,3,1,0.01845,0.0426,1.1789,204,0,0,4.3,90,Fulham,0,0,0,1,9,False,0
Emerson Leite de Souza Junior,DEF,Spurs,5.0,0,0,1,0.04,0.0,0.97,219,0,0,3.8,90,Manchester City,0,0,0,1,6,True,0
Emerson Leite de Souza Junior,DEF,Spurs,5.8,0,0,0,0.0,0.0,0.13,226,1,0,0.2,15,Leeds United,0,0,0,0,1,False,0
Emerson Leite de Souza Junior,DEF,Spurs,7.3,0,3,1,0.17,0.33,0.48,239,0,1,10.7,90,West Ham,0,0,0,1,15,True,0
Emerson Leite de Souza Junior,DEF,Spurs,7.2,0,2,1,0.04,0.06,0.41,249,0,0,6.2,90,Chelsea,0,0,0,1,7,True,1
Emerson Leite de Souza Junior,DEF,Spurs,6.0,0,0,0,0.01,0.0,0.18,260,1,0,0.4,9,Wolverhampton,0,0,0,0,1,False,0
Emerson Leite de Souza Junior,DEF,Spurs,4.3,0,0,0,0.0,0.0,0.0,269,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,True,0
Emerson Leite de Souza Junior,DEF,Spurs,2.0,0,0,0,0.0,0.0,0.86,279,1,0,0.3,4,Southampton,0,0,0,0,1,False,0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,286,0,0,0.0,0,Everton,0,0,0,0,0,False,0
Emerson Leite de Souza Junior,DEF,Spurs,5.8,0,0,1,0.0,0.0,0.0,29,0,0,4.3,90,Wolverhampton,0,0,0,0,6,True,0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,299,0,0,0.0,0,Brighton,0,0,0,0,0,True,0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,308,0,0,0.0,0,Bournemouth,0,0,0,0,0,True,0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,320,0,0,0.0,0,Newcastle United,0,0,0,0,0,False,0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,325,0,0,0.0,0,Manchester United,0,0,0,0,0,True,0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0.0,0.0,0.0,338,0,0,0.0,0,Liverpool,0,0,0,0,0,False,0
Emerson Leite de Souza Junior,DEF,Spurs,0.6,0,0,1,0.0,0.0,0.37,348,0,0,1.9,90,Crystal Palace,0,0,0,1,6,True,0
Emerson Leite de Souza Junior,DEF,Spurs,0.0,0,0,0,0.01,0.0,1.18,352,2,0,2.7,90,Aston Villa,0,0,0,1,1,False,0
Emerson Leite de Souza Junior,DEF,Spurs,2.0,0,0,0,0.02,0.06,0.61,368,2,0,1.9,74,Brentford,0,0,0,1,1,True,0
Emerson Leite de Souza Junior,DEF,Spurs,2.0,0,0,0,0.01,0.0,1.5,377,1,0,0.0,90,Leicester City,0,0,0,1,2,False,0
Emerson Leite de Souza Junior,DEF,Spurs,6.5,0,0,1,0.0,0.0,0.0,38,0,0,1.7,90,Nottingham Forest,0,0,0,0,6,False,0
Emerson Leite de Souza Junior,DEF,Spurs,5.3,0,0,0,0.0,0.0,0.0,47,1,0,3.0,90,West Ham,0,0,0,0,2,False,0
Emerson Leite de Souza Junior,DEF,Spurs,4.4,0,0,0,0.0,0.0,0.0,59,1,0,4.1,90,Fulham,0,0,0,0,2,True,0
Emerson Leite de Souza Junior,DEF,Spurs,3.3,0,0,0,0.0,0.0,0.0,79,0,0,0.4,35,Leeds United,0,0,0,0,1,True,0
Emerson Leite de Souza Junior,DEF,Spurs,-0.5,0,0,0,0.0,0.0,0.0,81,3,0,0.7,61,Arsenal,0,0,1,0,-2,False,0
