name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
David De Gea Quintana,GK,Man Utd,0,1,0.0,0,2022-10-19,90,Tottenham,0,0,2,0,6,True
David De Gea Quintana,GK,Man Utd,0,0,0.0,2,2022-08-07,90,Brighton,0,0,2,0,1,True
David De Gea Quintana,GK,Man Utd,0,0,0.0,4,2022-08-13,90,Brentford,0,0,3,0,1,False
David De Gea Quintana,GK,Man Utd,0,0,0.0,1,2022-10-22,90,Chelsea,0,0,1,0,2,False
David De Gea Quintana,GK,Man Utd,0,0,0.0,1,2022-08-22,90,Liverpool,0,0,5,0,3,True
David De Gea Quintana,GK,Man Utd,0,0,0.0,1,2022-10-09,90,Everton,0,0,1,0,2,False
David De Gea Quintana,GK,Man Utd,0,0,0.0,3,2022-11-06,90,Aston Villa,0,0,1,0,1,False
David De Gea Quintana,GK,Man Utd,0,1,0.7173,0,2022-12-27,90,Nottingham Forest,0,0,3,1,7,True
David De Gea Quintana,GK,Man Utd,0,0,1.3139,1,2022-11-13,90,Fulham,0,0,6,1,4,False
David De Gea Quintana,GK,Man Utd,0,1,0.0,0,2022-10-16,90,Newcastle United,0,0,2,0,6,True
David De Gea Quintana,GK,Man Utd,1,1,0.0,0,2022-10-30,90,West Ham,0,0,4,0,8,True
David De Gea Quintana,GK,Man Utd,0,1,0.6736,0,2022-12-31,90,Wolverhampton,0,0,3,1,7,False
David De Gea Quintana,GK,Man Utd,0,0,2.9293,3,2023-01-22,90,Arsenal,0,0,2,1,1,False
David De Gea Quintana,GK,Man Utd,0,1,1.42,0,2023-02-19,90,Leeds United,0,0,3,1,7,True
David De Gea Quintana,GK,Man Utd,0,1,0.4937,0,2023-01-03,90,Bournemouth,0,0,4,1,7,True
David De Gea Quintana,GK,Man Utd,0,1,1.02,0,2023-04-08,90,Everton,0,0,1,1,6,True
David De Gea Quintana,GK,Man Utd,0,0,2.65,7,2023-03-05,90,Liverpool,0,0,1,1,-1,False
David De Gea Quintana,GK,Man Utd,0,0,1.37,1,2023-02-04,90,Crystal Palace,0,0,2,1,2,True
David De Gea Quintana,GK,Man Utd,0,0,0.61,2,2023-02-08,90,Leicester City,0,0,1,1,1,True
David De Gea Quintana,GK,Man Utd,2,1,1.83,0,2023-02-12,90,Leicester City,0,0,6,1,10,False
David De Gea Quintana,GK,Man Utd,0,0,0.6487,1,2023-01-14,90,Manchester City,0,0,0,1,2,True
David De Gea Quintana,GK,Man Utd,0,0,0.5469,1,2023-01-18,90,Crystal Palace,0,0,4,1,3,False
David De Gea Quintana,GK,Man Utd,1,1,1.14,0,2023-03-12,90,Southampton,0,0,4,1,8,True
David De Gea Quintana,GK,Man Utd,0,0,3.57,2,2023-04-02,90,Newcastle United,0,0,4,1,2,False
David De Gea Quintana,GK,Man Utd,0,1,0.63,0,2023-04-05,90,Brentford,0,0,1,1,6,True
David De Gea Quintana,GK,Man Utd,0,1,0.68,0,2023-04-16,90,Nottingham Forest,0,0,0,1,6,False
David De Gea Quintana,GK,Man Utd,1,1,0.0,0,2022-08-27,90,Southampton,0,0,4,0,8,False
David De Gea Quintana,GK,Man Utd,0,1,0.0,0,2022-09-01,90,Leeds United,0,0,2,0,6,False
David De Gea Quintana,GK,Man Utd,0,0,2.24,2,2023-04-27,90,Tottenham,0,0,5,1,2,False
David De Gea Quintana,GK,Man Utd,0,0,0.0,1,2022-09-04,90,Arsenal,0,0,2,0,2,True
David De Gea Quintana,GK,Man Utd,0,0,0.0,6,2022-10-02,90,Manchester City,0,0,3,0,0,False
David De Gea Quintana,GK,Man Utd,0,0,1.31,1,2023-05-07,90,West Ham,0,0,3,1,3,False
David De Gea Quintana,GK,Man Utd,0,0,1.8,1,2023-05-28,90,Fulham,0,1,2,1,7,True
David De Gea Quintana,GK,Man Utd,0,1,0.39,0,2023-05-13,90,Wolverhampton,0,0,0,1,6,True
David De Gea Quintana,GK,Man Utd,0,1,1.19,0,2023-05-20,90,Bournemouth,0,0,4,1,7,False
David De Gea Quintana,GK,Man Utd,0,1,0.56,0,2023-04-30,90,Aston Villa,0,0,1,1,6,True
David De Gea Quintana,GK,Man Utd,0,0,1.93,1,2023-05-25,90,Chelsea,0,0,4,1,3,True
David De Gea Quintana,GK,Man Utd,0,0,2.29,1,2023-05-04,90,Brighton,0,0,5,1,3,False
