name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-03-17,0,Newcastle United,0,0,True
Chris Wood,FWD,Newcastle,2,5.8,2022-11-06,45,Southampton,0,7,False
Chris Wood,FWD,Newcastle,2,6.0,2022-12-26,87,Leeds United,1,8,False
Chris Wood,FWD,Newcastle,0,0.0,2022-08-06,1,Nottingham Forest,0,1,True
Chris Wood,FWD,Newcastle,0,0.0,2022-08-13,3,Brighton,0,1,False
Chris Wood,FWD,Newcastle,0,0.2,2022-10-08,6,Brentford,0,1,True
Chris Wood,FWD,Newcastle,0,0.0,2022-10-19,3,Everton,0,1,True
Chris Wood,FWD,Newcastle,0,0.3,2022-08-21,21,Manchester City,0,1,True
Chris Wood,FWD,Newcastle,0,2.0,2022-11-12,75,Chelsea,1,2,True
Chris Wood,FWD,Nott'm Forest,0,0.4,2023-02-25,76,West Ham,1,2,False
Chris Wood,FWD,Newcastle,0,3.8,2022-12-31,63,Leicester City,1,2,True
Chris Wood,FWD,Nott'm Forest,3,6.7,2023-02-18,11,Manchester City,0,8,True
Chris Wood,FWD,Newcastle,0,0.0,2022-10-16,12,Manchester United,0,1,False
Chris Wood,FWD,Newcastle,0,0.0,2022-10-23,2,Tottenham,0,1,False
Chris Wood,FWD,Newcastle,0,0.2,2022-10-29,4,Aston Villa,0,1,True
Chris Wood,FWD,Nott'm Forest,0,0.4,2023-02-05,72,Leicester City,1,2,True
Chris Wood,FWD,Nott'm Forest,0,2.0,2023-01-21,74,Bournemouth,1,2,False
Chris Wood,FWD,Nott'm Forest,0,2.1,2023-03-05,70,Everton,1,2,True
Chris Wood,FWD,Newcastle,0,0.7,2023-01-03,22,Arsenal,0,1,False
Chris Wood,FWD,Newcastle,0,0.0,2023-01-15,1,Fulham,0,1,True
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-04-08,0,Aston Villa,0,0,False
Chris Wood,FWD,Nott'm Forest,0,2.4,2023-02-11,62,Fulham,1,2,False
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-03-11,5,Tottenham,0,1,False
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-04-01,0,Wolverhampton,0,0,True
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-04-04,0,Leicester City,0,0,False
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-04-16,0,Manchester United,0,0,True
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-04-22,0,Liverpool,0,0,False
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-04-26,0,Brighton,0,0,True
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-04-29,0,Brentford,0,0,False
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-05-08,0,Southampton,0,0,True
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-05-13,0,Chelsea,0,0,False
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-05-28,0,Crystal Palace,0,0,False
Chris Wood,FWD,Newcastle,0,0.2,2022-09-17,1,Bournemouth,0,1,True
Chris Wood,FWD,Newcastle,0,0.5,2022-08-31,26,Liverpool,0,1,False
Chris Wood,FWD,Newcastle,0,5.6,2022-08-28,64,Wolverhampton,0,2,False
Chris Wood,FWD,Nott'm Forest,0,0.0,2023-05-20,0,Arsenal,0,0,True
Chris Wood,FWD,Newcastle,0,0.0,2022-09-03,1,Crystal Palace,0,1,True
Chris Wood,FWD,Newcastle,0,0.0,2022-10-01,0,Fulham,0,0,False
