name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-03-18,0,Tottenham,0,0,0,True
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-02-25,0,Leicester City,0,0,0,False
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-04-08,0,Manchester City,0,0,0,True
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-02-18,0,Chelsea,0,0,0,False
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-03-04,0,Leeds United,0,0,0,True
James Bree,DEF,Southampton,0,0,2.13,3,6.3,2023-02-04,90,Brentford,0,1,1,False
James Bree,DEF,Southampton,0,0,0.55,1,2.9,2023-02-11,79,Wolverhampton,0,1,2,True
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-03-12,0,Manchester United,0,0,0,False
James Bree,DEF,Southampton,0,0,0.56,1,1.7,2023-03-15,31,Brentford,0,0,1,True
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-04-02,0,West Ham,0,0,0,False
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-04-21,0,Arsenal,0,0,0,False
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-04-15,0,Crystal Palace,0,0,0,True
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-04-27,0,Bournemouth,0,0,0,True
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-05-08,0,Nottingham Forest,0,0,0,False
James Bree,DEF,Southampton,0,0,3.85,4,0.0,2023-05-28,90,Liverpool,0,1,0,True
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-05-13,0,Fulham,0,0,0,True
James Bree,DEF,Southampton,0,0,0.0,0,0.0,2023-04-30,0,Newcastle United,0,0,0,False
James Bree,DEF,Southampton,0,0,2.14,3,0.8,2023-05-21,76,Brighton,0,1,0,False
