name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Adam Armstrong,FWD,Southampton,0,0.0,2023-03-18,0,Tottenham,0,0,True
Adam Armstrong,FWD,Southampton,0,0.0,2022-08-06,45,Tottenham,0,1,False
Adam Armstrong,FWD,Southampton,0,2.6,2022-10-19,87,Bournemouth,0,2,False
Adam Armstrong,FWD,Southampton,0,3.3,2022-08-13,29,Leicester City,0,4,True
Adam Armstrong,FWD,Southampton,0,1.6,2022-10-23,72,Arsenal,0,2,True
Adam Armstrong,FWD,Southampton,0,1.3,2022-10-08,65,Manchester City,0,2,False
Adam Armstrong,FWD,Southampton,0,3.9,2022-11-06,26,Newcastle United,0,1,True
Adam Armstrong,FWD,Southampton,0,0.8,2022-08-20,69,Leeds United,0,2,False
Adam Armstrong,FWD,Southampton,0,2.3,2022-11-12,58,Liverpool,1,1,False
Adam Armstrong,FWD,Southampton,0,3.6,2022-10-16,73,West Ham,0,2,True
Adam Armstrong,FWD,Southampton,0,0.0,2022-12-26,6,Brighton,0,1,True
Adam Armstrong,FWD,Southampton,0,0.0,2022-12-31,1,Fulham,0,1,False
Adam Armstrong,FWD,Southampton,0,0.0,2022-10-29,0,Crystal Palace,0,0,False
Adam Armstrong,FWD,Southampton,0,2.5,2023-01-21,83,Aston Villa,1,2,True
Adam Armstrong,FWD,Southampton,0,0.0,2023-02-25,8,Leicester City,0,1,False
Adam Armstrong,FWD,Southampton,0,0.0,2023-04-08,0,Manchester City,0,0,True
Adam Armstrong,FWD,Southampton,0,2.5,2023-02-18,31,Chelsea,0,1,False
Adam Armstrong,FWD,Southampton,0,0.1,2023-01-04,26,Nottingham Forest,0,1,True
Adam Armstrong,FWD,Southampton,0,0.0,2023-03-04,27,Leeds United,0,0,True
Adam Armstrong,FWD,Southampton,0,1.1,2023-02-04,9,Brentford,0,1,False
Adam Armstrong,FWD,Southampton,0,0.0,2023-02-11,0,Wolverhampton,0,0,True
Adam Armstrong,FWD,Southampton,0,1.1,2023-01-14,29,Everton,0,1,False
Adam Armstrong,FWD,Southampton,0,0.3,2023-03-12,14,Manchester United,0,1,False
Adam Armstrong,FWD,Southampton,0,0.0,2023-03-15,0,Brentford,0,0,True
Adam Armstrong,FWD,Southampton,0,0.0,2023-04-02,0,West Ham,0,0,False
Adam Armstrong,FWD,Southampton,0,1.2,2022-09-16,70,Aston Villa,0,2,False
Adam Armstrong,FWD,Southampton,0,0.3,2023-04-21,76,Arsenal,1,1,False
Adam Armstrong,FWD,Southampton,0,0.0,2023-04-15,0,Crystal Palace,0,0,True
Adam Armstrong,FWD,Southampton,3,6.8,2022-08-30,85,Chelsea,0,9,True
Adam Armstrong,FWD,Southampton,0,0.0,2023-04-27,75,Bournemouth,1,2,True
Adam Armstrong,FWD,Southampton,0,6.0,2022-08-27,76,Manchester United,0,2,True
Adam Armstrong,FWD,Southampton,0,1.6,2022-09-03,82,Wolverhampton,0,2,False
Adam Armstrong,FWD,Southampton,0,7.3,2022-10-01,30,Everton,0,1,True
Adam Armstrong,FWD,Southampton,0,1.6,2023-05-08,14,Nottingham Forest,0,1,False
Adam Armstrong,FWD,Southampton,0,0.0,2023-05-28,27,Liverpool,0,5,True
Adam Armstrong,FWD,Southampton,0,0.1,2023-05-13,8,Fulham,0,1,True
Adam Armstrong,FWD,Southampton,0,0.0,2023-04-30,20,Newcastle United,0,1,False
Adam Armstrong,FWD,Southampton,0,0.0,2023-05-21,0,Brighton,0,0,False
