name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals_conceded,fixture,goals_conceded,minutes,opponent_team,own_goals,penalties_saved,red_cards,saves,starts,total_points,was_home,yellow_cards
Jack Butland,GK,Crystal Palace,0.4,0,0,0,0.0,0.0,1,0,0,Arsenal,0,0,0,0,0,0,True,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,95,0,0,Leicester City,0,0,0,0,0,0,True,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,105,0,0,Leeds United,0,0,0,0,0,0,False,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,115,0,0,Wolverhampton,0,0,0,0,0,0,True,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,123,0,0,Everton,0,0,0,0,0,0,False,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,135,0,0,Southampton,0,0,0,0,0,0,True,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,149,0,0,West Ham,0,0,0,0,0,0,False,0
Jack Butland,GK,Crystal Palace,0.1,0,0,0,0.0,0.0,157,0,0,Nottingham Forest,0,0,0,0,0,0,False,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,165,0,0,Fulham,0,0,0,0,0,0,True,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,171,0,0,Bournemouth,0,0,0,0,0,0,False,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,185,0,0,Tottenham,0,0,0,0,0,0,True,0
Jack Butland,GK,Crystal Palace,-0.2,0,0,0,0.0,0.0,16,0,0,Liverpool,0,0,0,0,0,0,False,0
Jack Butland,GK,Man Utd,-1.0,0,0,0,0.0,0.0,196,0,0,Manchester City,0,0,0,0,0,0,True,0
Jack Butland,GK,Man Utd,-1.0,0,0,0,0.0,0.0,63,0,0,Crystal Palace,0,0,0,0,0,0,False,0
Jack Butland,GK,Man Utd,-0.5,0,0,0,0.0,0.0,201,0,0,Arsenal,0,0,0,0,0,0,False,0
Jack Butland,GK,Man Utd,0.0,0,0,0,0.0,0.0,216,0,0,Crystal Palace,0,0,0,0,0,0,True,0
Jack Butland,GK,Man Utd,0.0,0,0,0,0.0,0.0,76,0,0,Leicester City,0,0,0,0,0,0,True,0
Jack Butland,GK,Man Utd,0.0,0,0,0,0.0,0.0,225,0,0,Leicester City,0,0,0,0,0,0,False,0
Jack Butland,GK,Man Utd,0.0,0,0,0,0.0,0.0,236,0,0,Leeds United,0,0,0,0,0,0,True,0
Jack Butland,GK,Man Utd,-0.5,0,0,0,0.0,0.0,256,0,0,Liverpool,0,0,0,0,0,0,False,0
Jack Butland,GK,Man Utd,0.5,0,0,0,0.0,0.0,267,0,0,Southampton,0,0,0,0,0,0,True,0
Jack Butland,GK,Man Utd,-0.5,0,0,0,0.0,0.0,288,0,0,Newcastle United,0,0,0,0,0,0,False,0
Jack Butland,GK,Man Utd,-0.5,0,0,0,0.0,0.0,247,0,0,Brentford,0,0,0,0,0,0,True,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,22,0,0,Aston Villa,0,0,0,0,0,0,True,0
Jack Butland,GK,Man Utd,0.0,0,0,0,0.0,0.0,297,0,0,Everton,0,0,0,0,0,0,True,0
Jack Butland,GK,Man Utd,0.0,0,0,0,0.0,0.0,306,0,0,Nottingham Forest,0,0,0,0,0,0,False,0
Jack Butland,GK,Man Utd,0.0,0,0,0,0.0,0.0,325,0,0,Tottenham,0,0,0,0,0,0,False,0
Jack Butland,GK,Man Utd,0.0,0,0,0,0.0,0.0,339,0,0,Aston Villa,0,0,0,0,0,0,True,0
Jack Butland,GK,Man Utd,0.0,0,0,0,0.0,0.0,274,0,0,Brighton,0,0,0,0,0,0,False,0
Jack Butland,GK,Man Utd,0.0,0,0,0,0.0,0.0,349,0,0,West Ham,0,0,0,0,0,0,False,0
Jack Butland,GK,Man Utd,0.0,0,0,0,0.0,0.0,359,0,0,Wolverhampton,0,0,0,0,0,0,True,0
Jack Butland,GK,Man Utd,0.5,0,0,0,0.0,0.0,361,0,0,Bournemouth,0,0,0,0,0,0,False,0
Jack Butland,GK,Man Utd,0.5,0,0,0,0.0,0.0,319,0,0,Chelsea,0,0,0,0,0,0,True,0
Jack Butland,GK,Man Utd,0.0,0,0,0,0.0,0.0,379,0,0,Fulham,0,0,0,0,0,0,True,0
Jack Butland,GK,Crystal Palace,-0.2,0,0,0,0.0,0.0,37,0,0,Manchester City,0,0,0,0,0,0,False,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,43,0,0,Brentford,0,0,0,0,0,0,True,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,57,0,0,Newcastle United,0,0,0,0,0,0,False,0
Jack Butland,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,83,0,0,Chelsea,0,0,0,0,0,0,True,0
