name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Mohamed Salah,MID,Liverpool,0,1,0,9.3,2022-10-19,90,West Ham,0,3,True
Mohamed Salah,MID,Liverpool,2,0,2,8.5,2022-08-06,90,Fulham,0,12,False
Mohamed Salah,MID,Liverpool,0,0,1,14.6,2022-08-15,90,Crystal Palace,0,2,True
Mohamed Salah,MID,Liverpool,0,0,2,15.6,2022-10-29,90,Leicester City,0,7,True
Mohamed Salah,MID,Liverpool,0,0,1,8.1,2022-10-22,90,Nottingham Forest,0,2,False
Mohamed Salah,MID,Liverpool,0,1,0,5.9,2022-10-16,89,Manchester City,0,8,True
Mohamed Salah,MID,Liverpool,0,0,1,7.5,2022-11-12,90,Southampton,1,2,True
Mohamed Salah,MID,Liverpool,3,0,1,13.8,2022-11-06,90,Tottenham,0,15,False
Mohamed Salah,MID,Liverpool,0,0,2,1.8,2022-10-09,68,Arsenal,0,2,False
Mohamed Salah,MID,Liverpool,2,0,1,14.8,2022-12-26,90,Aston Villa,1,12,False
Mohamed Salah,MID,Liverpool,0,0,1,7.4,2022-12-30,90,Leeds United,1,2,True
Mohamed Salah,MID,Liverpool,0,0,3,6.6,2023-01-02,90,Brentford,1,2,False
Mohamed Salah,MID,Liverpool,0,1,0,4.7,2023-01-21,90,Chelsea,1,3,True
Mohamed Salah,MID,Liverpool,0,0,3,2.7,2023-01-14,90,Brighton,1,2,False
Mohamed Salah,MID,Liverpool,0,0,3,2.2,2023-02-04,90,Wolverhampton,1,2,False
Mohamed Salah,MID,Liverpool,0,1,0,7.2,2023-02-25,90,Crystal Palace,1,3,False
Mohamed Salah,MID,Liverpool,0,1,0,8.6,2023-03-01,90,Wolverhampton,1,8,True
Mohamed Salah,MID,Liverpool,3,1,0,19.5,2023-03-05,90,Manchester United,1,21,True
Mohamed Salah,MID,Liverpool,1,0,2,15.6,2022-08-22,90,Manchester United,0,8,False
Mohamed Salah,MID,Liverpool,3,1,0,13.0,2023-02-13,89,Everton,1,11,True
Mohamed Salah,MID,Liverpool,0,1,0,5.7,2023-02-18,90,Newcastle United,1,6,False
Mohamed Salah,MID,Liverpool,0,0,1,3.1,2023-03-11,90,Bournemouth,1,0,False
Mohamed Salah,MID,Liverpool,0,0,2,18.4,2023-04-09,90,Arsenal,1,5,True
Mohamed Salah,MID,Liverpool,0,0,3,6.9,2023-04-01,69,Manchester City,1,6,False
Mohamed Salah,MID,Liverpool,0,0,0,0.6,2023-04-04,25,Chelsea,0,1,False
Mohamed Salah,MID,Liverpool,2,0,1,12.1,2023-04-17,80,Leicester City,1,14,False
Mohamed Salah,MID,Liverpool,0,0,2,10.4,2023-04-22,90,Nottingham Forest,1,7,True
Mohamed Salah,MID,Liverpool,0,0,1,5.1,2023-04-26,90,West Ham,1,2,False
Mohamed Salah,MID,Liverpool,2,1,0,14.1,2023-05-06,90,Brentford,1,10,True
Mohamed Salah,MID,Liverpool,0,1,0,8.3,2022-08-27,90,Bournemouth,0,3,True
Mohamed Salah,MID,Liverpool,0,1,0,15.8,2023-05-15,87,Leeds United,1,12,False
Mohamed Salah,MID,Liverpool,0,0,4,0.0,2023-05-28,90,Southampton,1,5,False
Mohamed Salah,MID,Liverpool,0,0,1,10.9,2023-05-20,90,Aston Villa,1,5,True
Mohamed Salah,MID,Liverpool,0,0,3,8.9,2023-04-30,90,Tottenham,1,7,True
Mohamed Salah,MID,Liverpool,3,1,0,11.9,2023-05-03,83,Fulham,1,11,True
Mohamed Salah,MID,Liverpool,2,0,1,14.7,2022-08-31,90,Newcastle United,0,10,True
Mohamed Salah,MID,Liverpool,0,1,0,9.3,2022-09-03,90,Everton,0,3,False
Mohamed Salah,MID,Liverpool,0,0,3,10.1,2022-10-01,90,Brighton,0,5,True
