name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
David Datro Fofana,FWD,Chelsea,2.9,0,0,0.0,0.0,184,0,0.0,0,Manchester City,0,0,0,0,True,0
David Datro Fofana,FWD,Chelsea,2.9,0,0,0.0,0.0,64,0,0.0,0,Fulham,0,0,0,0,False,0
David Datro Fofana,FWD,Chelsea,0.5,0,0,0.0,0.0,194,0,0.0,0,Crystal Palace,0,0,0,0,True,0
David Datro Fofana,FWD,Chelsea,-0.5,0,0,0.0,0.0,207,0,0.0,0,Liverpool,0,0,0,0,False,0
David Datro Fofana,FWD,Chelsea,0.7,0,0,0.0,0.53,214,0,1.4,15,Fulham,0,0,0,1,True,0
David Datro Fofana,FWD,Chelsea,0.3,0,0,0.0,0.0,230,0,0.0,0,West Ham,0,0,0,0,False,0
David Datro Fofana,FWD,Chelsea,1.2,0,0,0.02,0.04,234,0,4.7,45,Southampton,0,0,1,1,True,0
David Datro Fofana,FWD,Chelsea,0.5,0,0,0.0,0.0,249,0,0.0,0,Tottenham,0,0,0,0,False,0
David Datro Fofana,FWD,Chelsea,0.2,0,0,0.0,0.0,255,0,0.0,0,Leicester City,0,0,0,0,True,0
David Datro Fofana,FWD,Chelsea,0.2,0,0,0.0,0.0,266,0,0.0,0,Leeds United,0,0,0,0,False,0
David Datro Fofana,FWD,Chelsea,0.0,0,0,0.0,0.0,275,0,0.0,0,Everton,0,0,0,0,True,0
David Datro Fofana,FWD,Chelsea,-0.5,0,0,0.0,0.0,284,0,0.0,0,Aston Villa,0,0,0,0,True,0
David Datro Fofana,FWD,Chelsea,-0.5,0,0,0.0,0.0,74,0,0.0,0,Liverpool,0,0,0,0,True,0
David Datro Fofana,FWD,Chelsea,0.0,0,0,0.0,0.0,300,0,0.0,0,Wolverhampton,0,0,0,0,False,0
David Datro Fofana,FWD,Chelsea,0.0,0,0,0.0,0.0,302,0,0.0,0,Brighton,0,0,0,0,True,0
David Datro Fofana,FWD,Chelsea,0.0,0,0,0.0,0.0,328,0,0.0,0,Brentford,0,0,0,0,True,0
David Datro Fofana,FWD,Chelsea,-0.5,0,0,0.0,0.0,331,0,0.0,0,Arsenal,0,0,0,0,False,0
David Datro Fofana,FWD,Chelsea,0.5,0,0,0.0,0.0,341,0,0.0,0,Bournemouth,0,0,0,0,False,0
David Datro Fofana,FWD,Chelsea,0.0,0,0,0.0,0.0,354,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
David Datro Fofana,FWD,Chelsea,-0.6,0,0,0.0,0.0,365,0,0.0,0,Manchester City,0,0,0,0,False,0
David Datro Fofana,FWD,Chelsea,-0.6,0,0,0.02,0.0,319,0,1.9,8,Manchester United,0,0,0,1,False,0
David Datro Fofana,FWD,Chelsea,-0.3,0,0,0.0,0.0,374,0,0.0,0,Newcastle United,0,0,0,0,True,0
