name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Pontus Jansson,DEF,Brentford,1.9,0,0,0,0.0,0.0,0.0,6,2,0,1.9,90,Leeds United,0,0,0,0,1,False,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,98,0,0,0.0,0,Newcastle United,0,0,0,0,0,False,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,102,0,0,0.0,0,Brighton,0,0,0,0,0,True,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,113,0,0,0.0,0,Chelsea,0,0,0,0,0,True,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,121,0,0,0.0,0,Aston Villa,0,0,0,0,0,False,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,133,0,0,0.0,0,Wolverhampton,0,0,0,0,0,True,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,146,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,False,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,155,0,0,0.0,0,Manchester City,0,0,0,0,0,False,0
Pontus Jansson,DEF,Brentford,-0.5,0,0,0,0.0,0.0,0.0,163,0,0,0.0,0,Tottenham,0,0,0,0,0,True,0
Pontus Jansson,DEF,Brentford,0.5,0,0,0,3e-05,0.0,0.0351,179,0,0,0.0,1,West Ham,0,0,0,0,1,False,0
Pontus Jansson,DEF,Brentford,-0.7,0,0,0,0.0,0.0,0.0,183,0,0,0.0,0,Liverpool,0,0,0,0,0,True,0
Pontus Jansson,DEF,Brentford,3.0,0,0,1,0.0,0.0,0.0,13,0,0,1.5,90,Manchester United,0,0,0,0,6,True,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,192,0,0,0.0,0,Bournemouth,0,0,0,0,0,True,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,205,0,0,0.0,0,Leicester City,0,0,0,0,0,False,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,212,0,0,0.0,0,Southampton,0,0,0,0,0,True,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,221,0,0,0.0,0,Arsenal,0,0,0,0,0,False,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,232,0,0,0.0,0,Crystal Palace,0,0,0,0,0,True,0
Pontus Jansson,DEF,Brentford,0.0,0,0,0,0.0,0.0,0.0,253,0,0,0.0,0,Fulham,0,0,0,0,0,True,0
Pontus Jansson,DEF,Brentford,0.9,0,0,0,0.0,0.0,0.0,263,0,0,0.0,0,Everton,0,0,0,0,0,False,0
