name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2022-10-19,0,West Ham,0,0,0,True
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2022-08-06,0,Fulham,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2022-08-15,0,Crystal Palace,0,0,0,True
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2022-10-09,0,Arsenal,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2022-10-22,0,Nottingham Forest,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2022-11-12,0,Southampton,0,0,0,True
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2022-08-22,0,Manchester United,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2022-11-06,0,Tottenham,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2022-12-26,0,Aston Villa,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2022-10-16,0,Manchester City,0,0,0,True
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2022-12-30,0,Leeds United,0,0,0,True
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-02-25,0,Crystal Palace,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-03-01,0,Wolverhampton,0,0,0,True
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2022-10-29,0,Leicester City,0,0,0,True
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-01-21,0,Chelsea,0,0,0,True
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-02-18,0,Newcastle United,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-04-09,0,Arsenal,0,0,0,True
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-01-02,0,Brentford,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-03-05,0,Manchester United,0,0,0,True
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-02-04,0,Wolverhampton,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-02-13,0,Everton,0,0,0,True
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-01-14,0,Brighton,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-03-11,0,Bournemouth,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-04-01,0,Manchester City,0,0,0,False
Ben Davies,DEF,Liverpool,0,0,0.0,0,0.0,2023-04-04,0,Chelsea,0,0,0,False
Ben Davies,DEF,Spurs,0,0,0.51,0,1.8,2023-03-18,36,Southampton,0,1,1,False
Ben Davies,DEF,Spurs,0,0,0.0,2,5.8,2022-10-19,90,Manchester United,0,0,1,False
Ben Davies,DEF,Spurs,0,0,0.0,1,4.8,2022-08-06,85,Southampton,0,0,2,True
Ben Davies,DEF,Spurs,0,0,0.0,2,8.4,2022-08-14,90,Chelsea,0,0,4,False
Ben Davies,DEF,Spurs,0,1,0.0,0,1.6,2022-08-20,90,Wolverhampton,0,0,6,True
Ben Davies,DEF,Spurs,0,0,0.0,0,0.1,2022-10-23,9,Newcastle United,0,0,1,True
