name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Abdoulaye Doucouré,MID,Everton,1.5,0,0,0,0.0,0.0,3,1,0,3.9,90,Chelsea,0,0,0,2,True,0
Abdoulaye Doucouré,MID,Everton,0.7,0,0,0,0.0,0.0,96,0,0,0.0,0,Manchester United,0,0,0,0,True,0
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0.0,0.0,109,0,0,0.0,0,Tottenham,0,0,0,0,False,0
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0.0,0.0,120,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
Abdoulaye Doucouré,MID,Everton,0.4,0,0,0,0.0,0.0,123,0,0,0.0,4,Crystal Palace,0,0,0,1,True,0
Abdoulaye Doucouré,MID,Everton,0.3,0,0,0,0.0,0.0,136,0,0,0.0,0,Fulham,0,0,0,0,False,0
Abdoulaye Doucouré,MID,Everton,0.4,0,0,0,0.0,0.0,143,1,0,0.8,29,Leeds United,0,0,0,1,True,0
Abdoulaye Doucouré,MID,Everton,1.2,0,0,0,0.00416,0.0,151,0,0,0.3,15,Bournemouth,0,0,0,1,False,0
Abdoulaye Doucouré,MID,Everton,1.0,0,0,0,0.00449,0.0,166,1,0,0.1,7,Wolverhampton,0,0,0,1,True,0
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0.0,0.0,175,0,0,0.1,1,Manchester City,0,0,0,1,False,0
Abdoulaye Doucouré,MID,Everton,0.7,0,0,0,0.00103,0.0618,186,0,0,0.1,32,Brighton,0,0,0,0,True,1
Abdoulaye Doucouré,MID,Everton,1.5,0,0,0,0.0,0.0,12,1,0,0.3,34,Aston Villa,0,0,0,1,False,0
Abdoulaye Doucouré,MID,Everton,0.5,0,0,0,0.0,0.0,195,0,0,0.0,0,Southampton,0,0,0,0,True,0
Abdoulaye Doucouré,MID,Everton,0.4,0,0,0,0.0,0.0,210,0,0,0.0,0,West Ham,0,0,0,0,False,0
Abdoulaye Doucouré,MID,Everton,0.5,0,0,1,0.01,0.24,215,0,0,3.3,90,Arsenal,0,0,1,3,True,0
Abdoulaye Doucouré,MID,Everton,0.8,0,0,0,0.02,0.0,227,2,0,0.5,90,Liverpool,0,0,1,1,False,1
Abdoulaye Doucouré,MID,Everton,2.0,0,0,1,0.05,0.0,235,0,0,5.4,90,Leicester City,0,0,1,2,True,1
Abdoulaye Doucouré,MID,Everton,3.1,0,0,0,0.2,0.15,243,2,0,4.8,90,Aston Villa,0,0,1,1,True,1
Abdoulaye Doucouré,MID,Everton,3.1,0,0,0,0.09,0.0,61,3,0,2.7,78,Arsenal,0,0,1,2,False,0
Abdoulaye Doucouré,MID,Everton,3.0,0,2,0,0.26,0.44,258,2,1,12.2,90,Nottingham Forest,0,0,1,9,False,0
Abdoulaye Doucouré,MID,Everton,3.8,1,0,1,0.01,0.0,263,0,0,3.2,90,Brentford,0,0,1,5,True,1
Abdoulaye Doucouré,MID,Everton,6.0,1,3,0,0.01,0.5,275,2,1,11.9,90,Chelsea,0,0,1,13,False,0
Abdoulaye Doucouré,MID,Everton,5.3,0,0,0,0.06,0.17,286,1,0,1.8,57,Tottenham,0,1,1,-2,True,0
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0.0,0.0,23,0,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0.0,0.0,297,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0.0,0.0,303,0,0,0.0,0,Fulham,0,0,0,0,True,0
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0.0,0.0,315,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Abdoulaye Doucouré,MID,Everton,-0.5,0,0,0,0.23,0.05,322,4,0,0.0,90,Newcastle United,0,0,1,2,True,0
Abdoulaye Doucouré,MID,Everton,0.8,0,0,0,0.04,0.19,337,2,0,5.5,90,Leeds United,0,0,1,2,False,0
Abdoulaye Doucouré,MID,Everton,3.4,0,2,0,0.06,0.49,342,1,2,14.2,90,Brighton,0,0,1,13,False,1
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0.01,0.0,356,3,0,1.5,90,Manchester City,0,0,1,2,True,0
Abdoulaye Doucouré,MID,Everton,4.8,0,0,0,0.4,0.09,370,1,0,2.5,90,Wolverhampton,0,0,1,2,False,0
Abdoulaye Doucouré,MID,Everton,6.5,0,3,1,0.01,0.11,376,0,1,0.0,90,Bournemouth,0,0,1,11,True,0
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0.0,0.0,33,0,0,0.0,0,Brentford,0,0,0,0,False,0
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0.0,0.0,45,0,0,0.0,0,Leicester City,0,0,0,0,False,0
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0.0,0.0,55,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Abdoulaye Doucouré,MID,Everton,0.2,0,0,0,0.0,0.0,75,0,0,0.1,9,West Ham,0,0,0,1,True,0
Abdoulaye Doucouré,MID,Everton,1.0,0,0,0,0.0,0.0,89,0,0,0.0,1,Southampton,0,0,0,1,False,0
