name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Antoine Semenyo,FWD,Bournemouth,1.5,0,0,0.01,0.26,213,0,1.3,90,Brighton,0,0,1,2,False,0
Antoine Semenyo,FWD,Bournemouth,0.5,0,0,0.0,0.0,222,0,0.1,11,Newcastle United,0,0,0,1,True,0
Antoine Semenyo,FWD,Bournemouth,0.8,0,0,0.01,0.0,240,0,1.3,32,Wolverhampton,0,0,0,1,False,0
Antoine Semenyo,FWD,Bournemouth,-0.5,0,0,0.0,0.0,241,0,0.0,0,Manchester City,0,0,0,0,True,0
Antoine Semenyo,FWD,Bournemouth,0.0,0,0,0.0,0.0,251,0,0.9,63,Arsenal,0,0,1,2,False,0
Antoine Semenyo,FWD,Bournemouth,0.0,0,0,0.0,0.03,261,0,0.5,2,Liverpool,0,0,0,1,True,0
Antoine Semenyo,FWD,Bournemouth,0.5,0,0,0.0,0.0,272,0,0.1,31,Aston Villa,0,0,0,1,False,0
Antoine Semenyo,FWD,Bournemouth,1.0,0,0,0.0,0.0,282,0,0.0,1,Fulham,0,0,0,1,True,0
Antoine Semenyo,FWD,Bournemouth,1.0,0,0,0.0,0.0,62,0,0.0,5,Brighton,0,0,0,1,True,0
Antoine Semenyo,FWD,Bournemouth,0.5,0,0,0.0,0.0,295,0,0.2,2,Leeds United,0,0,0,1,False,0
Antoine Semenyo,FWD,Bournemouth,0.3,0,0,0.0,0.0,308,0,0.0,0,Tottenham,0,0,0,0,False,0
Antoine Semenyo,FWD,Bournemouth,0.1,0,0,0.0,0.0,312,0,0.0,0,West Ham,0,0,0,0,True,0
Antoine Semenyo,FWD,Bournemouth,0.5,0,0,0.0,0.0,330,0,0.0,0,Southampton,0,0,0,0,False,0
Antoine Semenyo,FWD,Bournemouth,0.9,0,1,0.0,0.07,332,1,5.0,7,Leicester City,0,0,0,6,True,0
Antoine Semenyo,FWD,Bournemouth,0.9,0,0,0.0,0.0,341,0,1.3,6,Chelsea,0,0,0,1,True,0
Antoine Semenyo,FWD,Bournemouth,0.0,0,0,0.0,0.0,355,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Antoine Semenyo,FWD,Bournemouth,0.0,0,0,0.0,0.0,361,0,0.0,0,Manchester United,0,0,0,0,True,0
Antoine Semenyo,FWD,Bournemouth,0.0,0,0,0.0,0.0,376,0,0.0,0,Everton,0,0,0,0,False,0
