name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Kevin De Bruyne,MID,Man City,0,1,0,8.7,2022-08-07,87,West Ham,0,6,False
Kevin De Bruyne,MID,Man City,0,1,0,6.0,2022-10-08,69,Southampton,0,6,True
Kevin De Bruyne,MID,Man City,0,0,1,6.7,2022-10-16,90,Liverpool,0,2,False
Kevin De Bruyne,MID,Man City,2,0,1,12.1,2022-10-22,90,Brighton,0,9,True
Kevin De Bruyne,MID,Man City,3,1,0,16.0,2022-10-29,90,Leeds United,0,11,False
Kevin De Bruyne,MID,Man City,2,0,1,13.0,2022-11-05,90,Fulham,0,7,True
Kevin De Bruyne,MID,Man City,0,0,2,10.2,2022-11-12,90,Brentford,1,2,True
Kevin De Bruyne,MID,Man City,0,0,1,8.9,2022-12-28,90,Leicester City,1,2,False
Kevin De Bruyne,MID,Man City,0,0,1,13.6,2022-12-31,90,Everton,1,1,True
Kevin De Bruyne,MID,Man City,0,1,0,9.4,2023-01-05,90,Chelsea,1,3,False
Kevin De Bruyne,MID,Man City,3,1,0,19.2,2022-08-13,90,Bournemouth,0,14,True
Kevin De Bruyne,MID,Man City,0,0,2,6.5,2023-01-14,90,Manchester United,1,5,False
Kevin De Bruyne,MID,Man City,0,0,0,0.0,2023-01-19,0,Tottenham,0,0,True
Kevin De Bruyne,MID,Man City,0,1,0,8.4,2023-01-22,76,Wolverhampton,1,6,True
Kevin De Bruyne,MID,Man City,0,0,0,5.9,2023-02-05,31,Tottenham,0,1,False
Kevin De Bruyne,MID,Man City,0,0,1,6.1,2023-02-12,90,Aston Villa,1,2,True
Kevin De Bruyne,MID,Man City,3,0,1,9.1,2023-02-15,86,Arsenal,1,13,False
Kevin De Bruyne,MID,Man City,0,0,1,9.6,2023-02-18,87,Nottingham Forest,1,2,False
Kevin De Bruyne,MID,Man City,0,0,0,0.0,2023-02-25,0,Bournemouth,0,0,False
Kevin De Bruyne,MID,Man City,0,1,0,6.0,2023-03-04,64,Newcastle United,1,3,True
Kevin De Bruyne,MID,Man City,0,0,0,0.4,2023-03-11,11,Crystal Palace,0,1,False
Kevin De Bruyne,MID,Man City,3,0,1,16.5,2023-04-01,90,Liverpool,1,13,True
Kevin De Bruyne,MID,Man City,0,0,3,13.6,2022-08-21,90,Newcastle United,0,5,False
Kevin De Bruyne,MID,Man City,1,0,1,11.6,2023-04-08,90,Southampton,1,9,False
Kevin De Bruyne,MID,Man City,2,1,0,6.1,2023-04-15,61,Leeds United,1,8,True
Kevin De Bruyne,MID,Man City,3,1,0,15.1,2023-04-26,79,Arsenal,1,19,True
Kevin De Bruyne,MID,Man City,0,0,0,0.0,2023-04-30,0,Fulham,0,0,False
Kevin De Bruyne,MID,Man City,0,0,0,0.0,2023-05-03,0,West Ham,0,0,True
Kevin De Bruyne,MID,Man City,1,0,1,10.4,2023-05-06,90,Leicester City,1,3,True
Kevin De Bruyne,MID,Man City,0,0,0,0.0,2023-05-14,0,Everton,0,0,False
Kevin De Bruyne,MID,Man City,0,0,0,0.8,2023-05-21,12,Chelsea,0,1,True
Kevin De Bruyne,MID,Man City,0,0,1,2.7,2023-05-24,56,Brighton,1,1,False
Kevin De Bruyne,MID,Man City,0,0,0,0.0,2023-05-28,0,Brentford,0,0,False
Kevin De Bruyne,MID,Man City,0,0,2,8.9,2022-08-27,88,Crystal Palace,0,2,True
Kevin De Bruyne,MID,Man City,0,0,0,4.5,2022-08-31,21,Nottingham Forest,0,1,True
Kevin De Bruyne,MID,Man City,2,0,1,11.0,2022-09-03,90,Aston Villa,0,7,False
Kevin De Bruyne,MID,Man City,1,1,0,10.4,2022-09-17,71,Wolverhampton,0,10,False
Kevin De Bruyne,MID,Man City,0,0,1,10.2,2022-10-02,74,Manchester United,0,8,True
