name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Morgan Rogers,Aston Villa,Sheffield,2024-02-03,False,9,0.0,0.13,0.0,0.0,1,1.0,0.0,0.3,0,0,1.0,0.13,9.0,0.0,Aston Villa,True,Manchester United,,0.38
Morgan Rogers,Aston Villa,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.5,0.06,4.5,0.0,Aston Villa,False,Fulham,,0.86
Morgan Rogers,Aston Villa,Fulham,,False,0,,,,,0,,,0.0,0,0,0.33,0.04,3.0,1.0,Aston Villa,True,Nottingham Forest,,1.55
Morgan Rogers,Aston Villa,Nottingham Forest,2024-02-24,True,1,0.0,0.13,0.0,0.0,1,1.0,0.0,0.6,0,0,0.5,0.06,2.5,0.0,Aston Villa,False,Luton,,
Morgan Rogers,Aston Villa,Luton,2024-03-02,False,49,0.0,0.07,0.0,0.23,0,1.0,2.0,4.7,0,0,0.4,0.07,11.8,0.0,Aston Villa,True,Tottenham,,0.69
Morgan Rogers,Aston Villa,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.2,0.04,9.83,2.0,Aston Villa,False,West Ham,,-0.22
Morgan Rogers,Aston Villa,West Ham,2024-03-17,False,62,0.0,0.04,0.0,0.0,2,1.0,0.0,2.1,0,1,0.6,0.05,17.29,3.0,Aston Villa,True,Wolverhampton,,0.05
Morgan Rogers,Aston Villa,Wolverhampton,2024-03-30,True,62,0.0,0.0,0.0,0.0,3,0.0,0.0,1.0,0,1,1.2,0.05,22.88,5.0,Aston Villa,False,Manchester City,,-1.32
Morgan Rogers,Aston Villa,Manchester City,2024-04-03,False,90,0.0,0.0,1.0,0.43,5,0.0,2.0,5.8,0,1,2.0,0.22,30.33,7.0,Aston Villa,True,Brentford,,0.79
Morgan Rogers,Aston Villa,Brentford,2024-04-06,True,68,1.0,0.34,0.0,0.0,7,3.0,0.0,7.4,0,1,3.4,0.28,34.1,2.0,Aston Villa,False,Arsenal,,-0.48
Morgan Rogers,Aston Villa,Arsenal,2024-04-14,False,90,0.0,0.03,0.0,0.0,2,1.0,0.0,1.7,0,1,3.8,0.28,39.18,7.0,Aston Villa,True,Bournemouth,,1.22
Morgan Rogers,Aston Villa,Bournemouth,2024-04-21,True,90,1.0,0.27,0.0,0.02,7,2.0,1.0,10.0,0,1,4.8,0.33,43.42,6.0,Aston Villa,True,Chelsea,,-0.25
Morgan Rogers,Aston Villa,Chelsea,2024-04-27,True,90,1.0,0.08,0.0,0.18,6,1.0,3.0,9.4,0,1,5.4,0.34,47.0,1.0,Aston Villa,False,Brighton,,-0.6
Morgan Rogers,Aston Villa,Brighton,2024-05-05,False,25,0.0,0.0,0.0,0.05,1,0.0,1.0,1.5,0,1,4.6,0.14,45.43,0.0,Aston Villa,True,Liverpool,,0.18
Morgan Rogers,Aston Villa,Liverpool,,True,0,,,,,0,,,0.0,0,0,3.2,0.08,42.4,0.0,Aston Villa,False,Crystal Palace,,0.38
Morgan Rogers,Aston Villa,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,2.8,0.07,39.75,,Aston Villa,False,West Ham,,-0.22
