name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Saša Lukić,Fulham,Everton,2023-08-12,False,90,0.0,0.03,0.0,0.05,3,1.0,1.0,2.1,0,1,3.0,0.03,90.0,2.0,Fulham,True,Brentford,,0.79
Saša Lukić,Fulham,Brentford,2023-08-19,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.3,0,1,2.5,0.02,90.0,1.0,Fulham,False,Arsenal,,-0.48
Saša Lukić,Fulham,Arsenal,2023-08-26,False,70,0.0,0.03,0.0,0.0,1,1.0,0.0,0.6,0,1,2.0,0.02,83.33,0.0,Fulham,False,Manchester City,,-1.32
Saša Lukić,Fulham,Manchester City,,False,0,,,,,0,,,0.0,0,0,1.5,0.02,62.5,0.0,Fulham,True,Luton,,
Saša Lukić,Fulham,Luton,,True,0,,,,,0,,,0.0,0,0,1.2,0.01,50.0,0.0,Fulham,False,Crystal Palace,,0.38
Saša Lukić,Fulham,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.6,0.01,41.67,1.0,Fulham,True,Chelsea,,-0.25
Saša Lukić,Fulham,Chelsea,2023-10-02,True,15,0.0,0.55,0.0,0.0,1,1.0,0.0,2.6,0,0,0.4,0.12,37.86,0.0,Fulham,True,Sheffield,,0.68
Saša Lukić,Fulham,Sheffield,,True,0,,,,,0,,,0.0,0,0,0.2,0.11,33.12,2.0,Fulham,False,Tottenham,,-0.36
Saša Lukić,Fulham,Tottenham,2023-10-23,False,71,0.0,0.01,0.0,0.0,2,1.0,0.0,0.5,0,1,0.6,0.11,37.33,1.0,Fulham,False,Brighton,,-0.6
Saša Lukić,Fulham,Brighton,2023-10-29,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,0,0.8,0.11,33.7,1.0,Fulham,True,Manchester United,,0.38
Saša Lukić,Fulham,Manchester United,2023-11-04,True,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1.0,0.11,31.91,0.0,Fulham,False,Aston Villa,,0.29
Saša Lukić,Fulham,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.8,0.0,29.25,1.0,Fulham,True,Wolverhampton,,0.05
Saša Lukić,Fulham,Wolverhampton,2023-11-27,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1.0,0.0,27.08,0.0,Fulham,False,Liverpool,,-1.01
Saša Lukić,Fulham,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.6,0.0,25.14,1.0,Fulham,True,Nottingham Forest,,1.55
Saša Lukić,Fulham,Nottingham Forest,2023-12-06,True,11,0.0,0.02,0.0,0.0,1,1.0,0.0,0.0,0,0,0.6,0.0,24.2,0.0,Fulham,True,West Ham,,0.49
Saša Lukić,Fulham,West Ham,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,22.69,1.0,Fulham,False,Newcastle United,,-0.41
Saša Lukić,Fulham,Newcastle United,2023-12-16,False,14,0.0,0.0,0.0,0.06,1,0.0,1.0,1.9,0,0,0.6,0.0,22.18,0.0,Fulham,True,Burnley,,0.39
Saša Lukić,Fulham,Burnley,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,20.94,1.0,Fulham,False,Bournemouth,,0.19
Saša Lukić,Fulham,Bournemouth,2023-12-26,False,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0.6,0.0,20.21,0.0,Fulham,True,Arsenal,,-0.11
Saša Lukić,Fulham,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,19.2,1.0,Fulham,False,Chelsea,,-0.85
Saša Lukić,Fulham,Chelsea,2024-01-13,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0.6,0.0,18.67,0.0,Fulham,True,Everton,,0.53
Saša Lukić,Fulham,Everton,,True,0,,,,,0,,,0.0,0,0,0.4,0.0,17.82,0.0,Fulham,False,Burnley,,0.0
