Name,assists,bonus,bps,clean_sheets,creativity,element_code,end_cost,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,season_name,start_cost,starts,threat,total_points,yellow_cards
Facundo_Buonanotte_125,1,2,72,1,100.9,536916,45,0.39,1.69,1.3,11.93,12,1,28.5,90.0,558,0,0,0,0,0,2022/23,45,6,102.0,26,2
Facundo_Pellistri Rebollo_394,0,0,14,0,1.8,488404,43,0.02,0.02,0.0,0.78,1,0,1.0,7.4,60,0,0,0,0,0,2022/23,45,0,2.0,4,0
Felipe Augusto_de Almeida Monteiro_445,1,3,233,1,79.5,116404,45,1.15,2.35,1.2,31.83,32,0,59.0,379.0,1417,0,0,0,0,0,2022/23,45,15,130.0,25,4
Filip_Marschall_670,0,0,0,0,0.0,462381,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Flynn_Downes_531,0,0,104,1,42.8,220585,42,0.11,0.54,0.43,13.53,14,0,16.0,68.2,752,0,0,0,0,0,2022/23,45,7,51.0,27,2
Francisco Jorge_Tomás Oliveira_549,0,0,0,0,0.0,510363,50,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,50,0,0.0,0,0
Frank_Onyeka_111,3,0,111,3,93.7,428580,48,0.78,1.81,1.03,15.65,11,0,34.2,136.4,837,0,0,0,0,0,2022/23,50,8,111.0,38,0
Fraser_Forster_498,0,1,222,3,0.0,40383,39,0.0,0.0,0.0,19.21,24,0,26.9,267.8,1215,0,0,1,0,32,2022/23,40,13,0.0,40,1
Frederico_Rodrigues de Paula Santos_381,3,2,272,4,393.7,101582,51,1.77,3.8,2.03,21.86,22,2,93.4,316.2,1228,0,0,0,0,0,2022/23,55,12,225.0,62,6
Fábio_Ferreira Vieira_4,2,2,134,2,180.6,438098,56,1.39,2.25,0.86,5.28,5,1,41.5,116.0,500,0,0,0,0,0,2022/23,60,3,123.0,40,0
Fábio_Silva_552,0,0,0,0,0.0,449988,55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,55,0,0.0,0,0
Gabriel_Fernando de Jesus_8,7,17,401,9,427.8,205651,81,2.91,17.15,14.24,23.15,23,11,241.9,660.6,2064,0,0,0,0,0,2022/23,80,24,1331.0,125,6
Gabriel_Martinelli Silva_12,9,18,648,14,838.1,444145,65,6.98,16.13,9.15,36.16,33,15,298.1,844.2,2789,0,0,0,0,0,2022/23,60,34,1300.0,198,3
Gabriel_dos Santos Magalhães_5,0,15,723,14,131.4,226597,52,0.66,5.7,5.04,41.84,43,3,127.7,743.8,3409,0,0,0,0,0,2022/23,50,38,401.0,146,5
Garang_Kuol_418,0,0,0,0,0.0,564510,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
George_Shelvey_636,0,0,0,0,0.0,450197,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Gianluca_Scamacca_541,0,7,110,3,160.7,195899,66,0.51,2.93,2.42,11.41,12,3,62.0,151.8,921,0,0,0,0,0,2022/23,70,11,312.0,41,3
Giulian_Biancone_438,0,0,9,0,0.0,437753,42,0.0,0.0,0.0,0.55,1,0,0.7,6.8,15,0,0,0,0,0,2022/23,45,0,0.0,2,0
Gonçalo Manuel_Ganchinho Guedes_554,1,1,85,2,139.6,181284,58,0.45,1.65,1.2,11.99,12,1,45.1,89.4,703,0,0,0,0,0,2022/23,60,8,223.0,29,1
Granit_Xhaka_30,8,15,634,13,675.5,84450,48,3.89,8.54,4.65,36.52,35,7,194.8,715.0,2992,0,0,0,0,0,2022/23,50,36,556.0,153,4
Gustavo Henrique_Furtado Scarpa_462,0,0,16,0,17.3,185253,46,0.04,0.27,0.23,2.87,1,0,5.7,15.0,177,0,0,0,0,0,2022/23,50,2,25.0,5,1
Hakim_Ziyech_218,3,0,129,2,230.9,124183,55,1.51,2.16,0.65,8.8,7,0,49.0,155.4,649,0,0,0,0,0,2022/23,60,6,113.0,33,1
Halil_Dervişoğlu_100,1,0,11,0,0.0,434662,45,0.0,0.03,0.03,0.1,0,0,1.0,0.0,6,0,0,0,0,0,2022/23,45,0,10.0,4,0
Hamed_Traorè_87,0,0,60,2,218.5,424044,45,1.15,2.19,1.04,9.94,8,0,33.8,84.0,425,0,0,0,0,0,2022/23,45,5,36.0,14,0
Harrison_Ashby_404,0,0,0,0,0.0,441024,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Harrison_Reed_282,4,9,409,9,507.3,153366,43,2.04,3.99,1.95,53.81,44,3,125.8,484.4,2868,1,0,0,0,0,2022/23,45,35,266.0,107,5
Harry_Arter_435,0,0,0,0,0.0,48615,41,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Harry_Kane_500,9,48,1008,11,759.6,78830,115,4.01,24.96,20.95,49.11,62,30,386.3,1342.0,3406,0,1,0,0,0,2022/23,115,38,1760.0,263,6
Harry_Maguire_387,0,2,201,5,20.8,95658,47,0.04,0.38,0.34,10.79,7,0,26.9,193.0,762,0,0,0,0,0,2022/23,50,8,55.0,39,4
Harry_Toffolo_465,0,1,134,2,93.6,114241,43,0.93,1.21,0.28,19.73,17,0,31.2,153.0,933,0,0,0,0,0,2022/23,45,9,67.0,30,2
Harry_Wilson_288,5,2,215,2,184.1,153682,57,1.03,3.06,2.03,21.44,15,2,57.7,215.2,1085,0,0,0,0,0,2022/23,60,13,178.0,68,1
Harvey_Barnes_603,2,0,379,6,322.9,201666,66,2.33,11.4,9.07,50.76,51,13,187.7,612.8,2709,0,0,0,0,0,2022/23,70,32,942.0,138,3
Harvey_Elliott_295,2,2,286,5,406.1,444884,48,4.31,6.43,2.12,26.07,20,1,105.5,269.0,1600,0,0,0,0,0,2022/23,50,18,378.0,62,2
Harvey_Griffiths_787,0,0,0,0,0.0,449133,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Hugo_Bueno López_548,1,3,239,3,269.2,490721,38,1.0,1.17,0.17,22.62,29,0,57.2,224.0,1307,0,0,0,0,0,2022/23,40,16,76.0,41,1
Hugo_Lloris_502,0,12,456,7,0.0,37915,54,0.0,0.0,0.0,30.16,39,0,54.0,540.0,2205,1,0,0,0,79,2022/23,55,25,0.0,89,0
Hwang_Hee-chan_557,2,3,156,3,150.2,184754,57,0.62,3.59,2.97,16.92,18,3,58.8,195.2,1117,0,0,0,0,0,2022/23,60,12,242.0,60,1
Ibrahima_Konaté_302,0,0,305,7,39.6,204716,49,0.65,1.86,1.21,24.34,22,0,46.8,285.6,1551,1,0,0,0,0,2022/23,50,17,144.0,49,5
Idrissa_Gueye_254,1,1,357,8,195.3,80801,47,0.83,1.54,0.71,49.99,45,0,70.6,426.8,2577,0,0,0,0,0,2022/23,50,32,85.0,66,7
Illia_Zabarnyi_89,0,0,54,0,1.4,477580,45,0.01,0.01,0.0,5.12,5,0,5.8,58.0,297,0,0,0,0,0,2022/23,45,3,0.0,7,0
Ishé_Samuels-Smith_819,0,0,0,0,0.0,536238,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Issa_Diop_271,0,8,422,7,38.8,219924,43,0.49,0.78,0.29,35.86,26,1,58.1,462.2,2008,0,0,0,0,0,2022/23,45,21,80.0,79,2
Ivan_Neves Abreu Cavaleiro_269,0,0,0,0,0.0,166324,48,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,50,0,0.0,0,0
Ivan_Perišić_507,8,6,430,6,732.8,45034,53,5.23,7.71,2.48,33.91,44,1,164.2,517.8,2099,0,0,0,0,0,2022/23,55,23,394.0,94,6
Ivan_Toney_117,4,35,607,10,424.3,144485,71,3.72,22.46,18.74,43.65,42,20,258.7,926.8,2953,0,1,0,0,0,2022/23,70,33,1240.0,182,9
Jack_Grealish_354,10,9,490,10,721.3,114283,71,6.74,11.24,4.5,14.46,16,5,191.7,515.8,2051,0,0,0,0,0,2022/23,70,23,683.0,121,4
Jack_Harrison_661,8,15,403,6,834.8,221399,57,5.06,10.5,5.44,49.47,55,5,192.0,600.2,2707,1,0,0,0,0,2022/23,60,34,487.0,134,2
Jack_Hinshelwood_621,0,0,3,0,0.0,532529,45,0.0,0.0,0.0,0.23,0,0,0.4,2.0,1,0,0,0,0,0,2022/23,45,0,2.0,1,0
Jacob_Murphy_423,2,2,240,3,302.5,114243,42,2.95,6.41,3.46,16.13,12,4,98.9,275.0,1230,0,0,0,0,0,2022/23,45,14,410.0,78,0
Jacob_Ramsey_55,8,13,470,11,537.8,232653,51,2.89,7.96,5.07,40.5,33,6,164.7,653.4,2634,1,0,0,0,0,2022/23,55,31,456.0,135,5
Jaden_Philogene-Bidace_54,0,0,0,0,0.0,481624,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Jadon_Sancho_397,3,8,375,13,571.6,209243,71,4.13,8.15,4.02,24.95,18,6,143.2,433.8,1683,0,0,0,0,0,2022/23,75,21,426.0,105,0
Jaidon_Anthony_62,1,4,193,2,209.3,444180,52,1.1,2.79,1.69,26.14,29,3,78.1,308.6,1241,0,0,0,0,0,2022/23,55,11,263.0,61,2
Jairo_Riedewald_239,0,0,19,0,2.6,173954,42,0.01,0.05,0.04,0.93,0,0,1.5,9.8,60,0,0,0,0,0,2022/23,45,0,4.0,6,0
Jakub_Kiwior_10,0,1,111,2,17.9,440854,40,0.01,0.11,0.1,6.46,6,1,13.9,98.6,425,0,0,0,0,0,2022/23,40,5,21.0,26,0
Jakub_Moder_144,0,0,0,0,0.0,243505,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Jamaal_Lascelles_419,0,0,22,0,0.9,101148,43,0.01,0.12,0.11,4.34,5,0,5.4,42.6,214,0,0,0,0,0,2022/23,45,2,13.0,3,4
Jamal_Lewis_420,0,0,6,0,1.0,194799,44,0.0,0.0,0.0,1.05,1,0,0.6,1.0,9,0,0,0,0,0,2022/23,45,0,4.0,2,0
Jamal_Lowe_73,0,0,6,0,0.3,128309,52,0.01,0.01,0.0,0.62,0,0,0.1,0.2,11,0,0,0,0,0,2022/23,55,0,0.0,2,0
James_Garner_250,1,0,109,2,116.2,232928,45,0.5,1.2,0.7,15.66,13,0,29.2,109.2,796,0,0,0,0,0,2022/23,45,7,64.0,25,3
James_Hill_69,0,0,0,0,0.0,463981,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
James_Maddison_504,9,9,520,4,984.9,172780,78,5.53,14.03,8.5,47.16,54,10,259.7,802.4,2479,0,1,0,0,0,2022/23,80,28,805.0,135,10
James_McAtee_360,0,0,0,0,0.0,432714,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
James_Milner_142,1,0,187,3,222.7,15157,44,1.63,2.03,0.4,13.56,12,0,49.5,179.6,889,0,0,0,0,0,2022/23,45,7,93.0,42,2
James_Tarkowski_265,1,13,632,9,185.6,17761,41,1.89,4.86,2.97,67.45,57,1,167.0,1040.4,3420,0,0,0,0,0,2022/23,45,38,441.0,106,6
James_Tomkins_241,0,1,50,0,1.1,49413,39,0.0,0.81,0.81,9.99,10,1,14.6,90.0,335,0,0,0,1,0,2022/23,40,3,54.0,8,1
James_Ward-Prowse_664,4,18,747,4,1165.6,101178,61,5.3,11.16,5.86,60.71,72,9,245.2,942.6,3371,1,2,0,0,0,2022/23,65,38,343.0,142,6
James_Wright_778,0,0,0,0,0.0,481283,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Jan Paul_van Hecke_150,0,0,54,0,5.8,469142,40,0.04,0.59,0.55,6.72,7,0,8.8,71.4,291,0,0,0,0,0,2022/23,40,3,10.0,6,2
Japhet_Tanganga_518,0,0,32,0,6.2,199584,38,0.01,0.01,0.0,3.69,5,0,3.3,27.6,145,0,0,0,0,0,2022/23,40,2,0.0,4,0
Jarrad_Branthwaite_245,0,0,0,0,0.0,480455,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Jarrod_Bowen_526,9,9,431,9,686.4,178186,80,6.0,15.38,9.38,47.84,50,6,241.8,630.2,3232,0,1,0,0,0,2022/23,85,36,1099.0,145,2
Jason_Steele_148,1,8,332,6,13.0,49262,40,0.15,0.15,0.0,23.46,23,0,39.1,377.6,1350,1,0,1,0,37,2022/23,40,15,0.0,65,1
Javier_Manquillo Gaitán_422,0,0,19,0,5.5,109528,42,0.01,0.01,0.0,0.97,1,0,2.0,12.0,34,0,0,0,0,0,2022/23,45,0,2.0,4,0
Jay_Stansfield_651,1,0,22,0,12.8,490146,45,0.03,0.28,0.25,1.8,2,0,6.7,8.4,85,0,0,0,0,0,2022/23,45,1,46.0,7,0
Jean-Philippe_Gbamin_251,0,0,0,0,0.0,160987,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Jean-Philippe_Mateta_232,0,3,96,3,71.4,231747,51,0.16,3.6,3.44,13.49,10,2,42.5,119.8,748,0,0,0,0,0,2022/23,55,6,247.0,41,3
Jeff_Hendrick_414,0,0,0,0,0.0,83314,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Jefferson_Lerma Solís_231,0,5,500,7,296.4,152551,47,3.0,5.58,2.58,60.57,67,5,122.7,619.2,3252,1,0,0,0,0,2022/23,50,37,312.0,101,7
Jeffrey_Schlupp_240,2,2,324,9,257.6,86417,47,1.11,4.08,2.97,37.03,38,3,97.9,404.6,2528,0,0,0,0,0,2022/23,50,30,314.0,89,7
Jeremy_Sarmiento Morante_146,2,0,40,1,38.2,441192,45,0.27,0.6,0.33,2.76,2,0,12.9,46.6,168,0,0,0,0,0,2022/23,45,1,50.0,16,1
Jesurun_Rak-Sakyi_657,0,0,0,0,0.0,450542,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Jhon_Durán_44,0,0,15,0,13.4,476344,55,0.02,0.61,0.59,3.88,4,0,7.4,12.8,126,0,0,0,0,0,2022/23,55,0,51.0,11,1
Joachim_Andersen_220,0,1,483,8,163.4,174874,45,1.04,2.91,1.87,36.23,37,1,109.8,658.8,2782,2,0,0,0,0,2022/23,45,32,273.0,80,8
Joe_Gomez_298,0,8,337,8,46.1,171287,43,0.67,0.87,0.2,25.28,16,0,39.7,312.4,1461,0,0,0,0,0,2022/23,45,15,38.0,68,3
Joe_Hodge_555,0,0,17,0,17.4,240299,43,0.05,0.33,0.28,4.04,5,0,6.1,14.4,172,0,0,0,0,0,2022/23,45,1,30.0,5,1
Joe_Rodon_510,0,0,0,0,0.0,214225,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Joe_Rothwell_81,1,0,167,3,153.3,156685,49,1.47,1.63,0.16,17.29,15,0,30.6,127.4,1010,0,0,0,0,0,2022/23,50,12,27.0,33,1
Joe_Whitworth_243,0,0,28,0,0.0,487818,40,0.0,0.0,0.0,2.07,5,0,4.2,41.8,180,0,0,0,0,5,2022/23,40,2,0.0,3,0
Joe_Willock_432,7,11,415,12,547.0,200089,47,4.29,11.59,7.3,29.62,26,3,174.9,520.8,2556,0,0,0,0,0,2022/23,50,31,680.0,123,1
Joe_Worrall_469,0,2,366,5,66.6,208912,42,0.55,1.4,0.85,44.46,44,1,67.5,502.2,2215,0,0,0,0,0,2022/23,45,21,111.0,61,6
Joel_Matip_305,0,4,216,3,61.9,60914,59,0.93,1.8,0.87,16.46,20,1,39.6,232.8,1091,1,0,0,0,0,2022/23,60,12,102.0,36,3
Joel_Ward_242,0,5,403,8,172.5,55494,44,0.83,1.95,1.12,32.15,35,1,73.5,446.6,2253,0,0,0,0,0,2022/23,45,24,114.0,78,6
Joelinton Cássio_Apolinário de Lira_416,5,10,458,11,413.1,180974,60,1.9,9.01,7.11,32.27,26,6,167.3,603.4,2660,0,0,0,0,0,2022/23,60,30,655.0,115,12
John-Kymani_Gordon_658,0,0,0,0,0.0,461382,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
John_McGinn_50,5,3,354,10,353.6,122806,51,3.33,5.73,2.4,37.73,31,1,108.3,382.0,2692,0,0,0,0,0,2022/23,55,30,347.0,90,7
John_Stones_368,2,13,422,7,164.1,97299,56,0.97,2.0,1.03,13.56,17,2,69.6,396.0,1844,1,0,0,0,0,2022/23,55,21,135.0,93,2
Jonathan_Castro Otto_560,0,0,219,5,118.2,114128,43,0.83,1.13,0.3,18.32,21,1,43.7,233.2,1257,0,0,0,1,0,2022/23,45,14,83.0,45,3
Jonathan_Panzo_460,0,0,0,0,0.0,209035,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Jonjo_Shelvey_463,0,0,67,1,102.1,50232,48,0.66,0.85,0.19,11.62,11,0,16.3,55.6,573,0,0,0,0,0,2022/23,50,6,11.0,16,2
Jonny_Evans_703,0,0,191,2,21.5,37642,44,0.18,0.35,0.17,19.79,28,0,30.4,247.8,1051,0,0,0,0,0,2022/23,45,12,35.0,20,1
Jordan_Ayew_221,3,4,332,8,468.2,80146,52,2.52,5.65,3.13,41.13,41,4,140.3,494.4,2708,0,0,0,0,0,2022/23,55,31,439.0,104,5
Jordan_Henderson_299,3,0,401,8,525.8,56979,53,3.59,4.93,1.35,31.96,30,0,103.0,315.2,2060,0,0,0,0,0,2022/23,55,23,185.0,69,2
Jordan_Pickford_263,1,10,666,8,23.0,111234,44,0.35,0.35,0.0,66.41,57,0,102.0,997.8,3330,0,0,1,0,124,2022/23,45,37,0.0,124,6
Jorge Luiz_Frello Filho_9,2,5,379,9,261.4,85955,57,0.96,2.85,1.89,24.41,23,2,76.1,400.4,2127,0,0,0,0,0,2022/23,60,24,98.0,79,4
Joseph_Anang_647,0,0,0,0,0.0,447879,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Josh_Dasilva_99,2,3,274,5,208.5,183656,41,1.62,3.2,1.58,17.89,17,4,69.6,305.8,1371,0,0,0,0,0,2022/23,45,14,182.0,81,1
José_Malheiro de Sá_569,0,18,683,11,0.0,149065,50,0.0,0.0,0.0,54.63,55,0,86.4,862.2,3240,0,0,2,0,108,2022/23,50,36,0.0,148,2
João Victor_Gomes da Silva_559,0,2,84,2,74.3,448089,45,0.11,0.41,0.3,14.35,18,1,25.8,139.8,649,0,0,0,0,0,2022/23,45,7,46.0,21,5
João_Cancelo_346,2,10,304,6,266.4,121145,71,1.53,2.36,0.83,13.34,16,2,81.2,277.0,1273,0,0,0,1,0,2022/23,70,16,276.0,73,3
João_Palhinha Gonçalves_280,0,5,379,9,142.8,154296,49,0.39,3.32,2.93,56.38,43,3,105.5,570.2,3108,1,0,0,0,0,2022/23,50,35,338.0,83,14
Joël_Veltman_151,1,6,447,10,201.3,111478,46,1.02,2.74,1.72,27.53,29,1,77.4,407.2,2183,0,0,0,0,0,2022/23,45,25,162.0,95,6
Julio_Enciso_130,3,7,189,4,177.5,474120,46,1.18,5.11,3.93,14.76,12,4,83.8,262.8,794,0,0,0,0,0,2022/23,50,7,399.0,57,1
Julián_Álvarez_343,3,14,393,5,286.5,461358,61,1.63,8.42,6.79,17.14,16,9,129.0,434.2,1448,0,0,0,0,0,2022/23,65,13,569.0,103,0
Kacper_Kozłowski_137,0,0,0,0,0.0,484658,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Kadan_Young_865,0,0,0,0,0.0,537403,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Kaden_Rodney_825,0,0,0,0,0.0,530318,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Kaelan_Casey_774,0,0,0,0,0.0,518438,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Kai_Havertz_6,1,13,301,9,536.6,219847,74,2.75,14.33,11.58,38.25,31,7,202.5,476.4,2565,0,0,0,0,0,2022/23,80,30,1014.0,102,5
Kalvin_Phillips_364,0,0,68,1,54.4,155405,48,0.11,0.39,0.28,5.05,3,0,12.7,50.0,291,0,0,0,0,0,2022/23,50,2,22.0,14,1
Kaoru_Mitoma_143,9,11,457,8,569.4,451340,57,4.93,13.22,8.29,35.52,35,7,200.4,569.6,2311,0,0,0,0,0,2022/23,50,24,867.0,138,0
Karl_Darlow_408,0,0,0,0,0.0,59735,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Karl_Hein_646,0,0,0,0,0.0,463748,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Keane_Lewis-Potter_107,1,0,37,0,64.0,249231,52,0.29,0.78,0.49,4.15,4,0,21.9,42.0,313,0,0,0,0,0,2022/23,55,3,114.0,14,0
Keinan_Davis_39,0,0,0,0,0.0,221239,54,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,55,0,0.0,0,0
Kenny_Tete_285,5,1,484,7,391.4,167074,44,1.9,2.64,0.74,46.78,36,1,120.9,670.2,2569,0,0,0,0,0,2022/23,45,29,145.0,90,8
Kepa_Arrizabalaga_187,0,15,575,9,0.1,109745,45,0.0,0.0,0.0,38.34,33,0,73.3,733.4,2565,0,0,0,0,91,2022/23,45,29,0.0,118,1
Kevin_De Bruyne_349,18,26,742,10,1476.7,61366,121,13.69,19.03,5.34,19.88,23,7,297.6,897.8,2413,0,0,0,0,0,2022/23,120,28,598.0,183,1
Kevin_Mbabu_277,1,0,39,0,37.7,120721,43,0.42,0.42,0.0,7.18,7,0,7.8,39.8,141,0,0,0,0,0,2022/23,45,1,0.0,7,1
Kevin_Schade_115,1,0,76,3,115.5,513418,49,0.67,2.74,2.07,7.18,7,0,39.8,74.4,723,0,0,0,0,0,2022/23,50,7,209.0,29,2
Kieffer_Moore_76,0,3,161,3,100.1,128340,49,0.5,4.68,4.18,25.51,34,4,59.5,219.4,1269,0,0,0,0,0,2022/23,55,12,280.0,57,1
Kieran_Tierney_24,1,0,164,1,86.1,192895,46,0.43,0.81,0.38,10.9,10,0,30.0,144.6,774,0,0,0,0,0,2022/23,50,6,67.0,37,0
Kieran_Trippier_430,9,39,941,16,1824.0,77794,60,12.03,12.88,0.85,38.41,31,1,285.8,908.2,3342,1,0,0,0,0,2022/23,50,38,123.0,198,5
Kjell_Scherpen_147,0,0,0,0,0.0,240514,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Kobbie_Mainoo_388,0,0,2,0,0.8,516895,45,0.07,0.07,0.0,0.25,0,0,1.3,5.8,10,0,0,0,0,0,2022/23,45,0,6.0,1,0
Konstantinos_Tsimikas_311,4,2,216,4,298.3,214285,43,1.3,1.98,0.68,14.45,11,0,60.7,183.2,762,0,0,0,0,0,2022/23,45,9,124.0,48,3
Kortney_Hause_45,0,0,0,0,0.0,123354,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Kristian_Sekularac_796,0,0,0,0,0.0,511504,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Kristoffer_Ajer_90,0,0,129,4,24.7,191866,45,0.12,0.16,0.04,11.34,14,0,15.1,96.8,763,0,0,0,0,0,2022/23,45,9,27.0,29,0
Kurt_Zouma_544,1,8,385,7,18.7,103192,44,0.11,2.07,1.96,27.88,29,2,67.4,415.0,1988,0,0,0,0,0,2022/23,45,24,239.0,88,0
Kyle_Walker_369,0,0,376,7,199.4,58621,47,1.32,1.71,0.39,20.07,20,0,47.7,236.8,1953,0,0,0,0,0,2022/23,50,22,42.0,69,3
Leander_Dendoncker_40,0,0,163,4,96.1,151589,47,0.14,0.86,0.72,14.68,14,0,30.6,143.4,897,0,0,0,0,0,2022/23,50,9,64.0,37,0
Leandro_Trossard_26,13,8,494,8,711.4,116216,66,6.02,12.39,6.37,30.79,38,8,225.2,666.0,2237,0,0,0,0,0,2022/23,65,26,875.0,154,1
Leon_Bailey_34,5,6,242,8,452.8,215711,43,4.77,10.11,5.34,35.15,32,4,132.8,339.6,1964,0,0,0,0,0,2022/23,50,26,540.0,100,4
Levi_Colwill_197,2,6,249,3,101.9,460028,44,0.31,1.72,1.41,22.2,21,0,38.9,236.2,1218,0,0,0,0,0,2022/23,45,13,50.0,46,1
Lewis_Cook_66,2,1,280,3,352.5,155408,49,2.3,2.54,0.24,32.09,39,0,71.2,313.0,1712,0,0,0,0,0,2022/23,50,18,45.0,51,4
Lewis_Dunk_129,1,7,648,12,163.6,83299,48,0.9,2.57,1.67,46.43,50,1,102.4,661.4,3240,1,0,0,0,0,2022/23,45,36,198.0,112,4
Lewis_Hall_204,0,3,118,1,225.8,487838,43,1.46,2.29,0.83,13.29,11,0,48.8,134.4,653,0,0,0,0,0,2022/23,45,8,127.0,19,1
Lewis_Miley_635,0,0,2,0,0.4,547719,45,0.0,0.08,0.08,0.87,0,0,0.0,0.0,14,0,0,0,0,0,2022/23,45,0,1.0,1,0
Lewis_O'Brien_458,0,0,88,1,56.4,243345,47,0.19,0.53,0.34,14.13,14,1,21.1,107.8,578,0,0,0,0,0,2022/23,50,6,47.0,22,2
Lewis_Warrington_841,0,0,0,0,0.0,461453,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Lisandro_Martínez_391,0,6,481,9,110.4,221820,44,1.02,1.48,0.46,32.52,33,1,76.7,571.8,2113,0,0,0,0,0,2022/23,45,24,82.0,81,6
Lloyd_Kelly_70,2,5,372,5,114.0,235530,43,0.7,0.87,0.17,35.92,38,0,56.3,419.8,2040,0,0,0,0,0,2022/23,45,23,26.0,60,3
Loris_Karius_580,0,0,0,0,0.0,104542,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Loïc_Mbe Soh_454,0,0,0,0,0.0,242885,42,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Lucas_Digne_42,0,4,234,3,305.5,101188,45,1.9,2.33,0.43,25.91,25,1,68.1,277.6,1492,1,0,0,0,0,2022/23,50,18,97.0,50,5
Lucas_Tolentino Coelho de Lima_539,5,8,395,6,471.9,224024,59,2.62,7.01,4.39,33.84,39,4,145.4,504.4,2154,0,0,0,0,0,2022/23,60,27,474.0,98,5
Luis_Díaz_303,2,7,166,4,200.6,244731,78,1.32,3.8,2.48,11.99,11,4,85.0,245.4,991,0,0,0,0,0,2022/23,80,11,404.0,62,2
