Opponent,Home Difficulty,Away Difficulty
Arsenal,-0.9904439296934167,2.445167728597791
Aston Villa,1.1691361344442488,-1.5608833697032922
Bournemouth,-0.2459066640111035,-1.6791619168779346
Brentford,-1.0575283161650553,1.1936324364738031
Brighton,0.5614949667063979,-2.314653723228111
Burnley,-1.3182719511495513,3.872260986551553
Chelsea,1.5653675262859716,0.7882560166624502
Crystal Palace,-2.5035124467409915,1.3954586559296902
Everton,-3.672852197026685,-0.3062190253367312
Fulham,-1.5187108856513003,-1.2493943913439292
Leeds United,-3.4084037201386703,1.2454783569807275
Leicester City,-1.1588126212607792,-4.565598152894465
Liverpool,-0.03196859587751316,-0.6149255811894148
Luton,,
Manchester City,-1.7681295567681612,-0.49207570318712746
Manchester United,1.1807596545506776,3.472385921537966
Newcastle United,-1.883039686285484,3.011760991695369
Norwich,-3.439484904879829,-6.542109316514111
Nottingham Forest,-1.16878788430432,-5.2047732109206315
Sheffield,,
Southampton,0.43404096977248874,-0.37478835593392335
Watford,0.7997590065892106,1.5625201243516051
West Ham,-1.7443718535400319,2.6761998813249033
Wolverhampton,2.480227312440187,0.08245843211984971
