Opponent,Home Difficulty,Away Difficulty
Arsenal,1.8976008249931084,2.4919342797951503
Bournemouth,-4.6659201288338705,4.3761610669083115
Brentford,-3.3448358410558017,0.23361212408853355
Brighton,-2.7330577289211893,-3.196129227414106
Burnley,2.784401703429763,-3.4575462665857923
Chelsea,2.303439750862318,0.2877138756385911
Crystal Palace,-0.3121823578447371,1.06782163969039
Everton,-1.6301989762889881,-1.9815345541911715
Fulham,-1.2148687833819785,4.617696959030394
Leeds United,0.8265413745318366,-1.0881979357859795
Leicester City,-0.22282884838804054,-2.224421657173666
Liverpool,0.9681821062307934,-0.5484383530374257
Luton,,
Manchester City,-0.28266452846152107,2.3637284883591967
Manchester United,-1.5076754371077201,-0.3146536622402425
Newcastle United,-3.769269449396699,4.191522347084939
Norwich,-3.614454261735479,-3.46964335962708
Nottingham Forest,-1.8920594876208288,2.6768535199934074
Sheffield,,
Southampton,-4.001123030665802,0.6263016076935828
Tottenham,2.3369234701725454,-0.44409221541690735
Watford,5.010213409513211,2.4376001900822413
West Ham,3.125040389981081,1.2570745680716515
Wolverhampton,0.8551184713081776,1.4231257330065228
