Opponent,Home Difficulty,Away Difficulty
Aston Villa,-2.6351561023101384,-1.9184510881454802
Bournemouth,0.8061215480106392,-3.738219399261368
Brentford,-0.34115880456835407,-0.37630897020150744
Brighton,2.1739225864425045,-3.2959785949617055
Burnley,0.5508260439963059,-1.5142518600243506
Chelsea,-0.6342156060806086,-3.71998690132921
Crystal Palace,-1.6603059858074247,0.5736461862915916
Everton,-4.223516790799506,2.3732301809282688
Fulham,-0.8289524437335754,-4.266431623565827
Leeds United,-3.9002814833826775,-1.6521190954347516
Leicester City,-3.2593044569379956,-2.5954909777691344
Liverpool,-0.8244928065864049,1.5519166876580364
Luton,,
Manchester City,1.604924356590788,3.793483797327577
Manchester United,-2.299289219600578,2.3263486162421247
Newcastle United,-1.3711250324011754,-0.6143264207907191
Norwich,-1.6033862992093018,-5.993486881810343
Nottingham Forest,-5.070009694304361,3.108888480388249
Sheffield,,
Southampton,-0.9569464487999364,0.9252574837247859
Tottenham,-2.2660170174642316,0.14570392229471452
Watford,-1.2722467709850902,-0.23741518757649488
West Ham,-1.8121063416967178,-0.6580713509216812
Wolverhampton,-3.7727827871860473,-2.7089004839968807
