name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Wes Foderingham,Sheffield Utd,Crystal Palace,2023-08-12,True,90,1,2.01,7,0,4,0,0,0.0,1,4.0,0,90.0,0.0,7.0,1.0
Wes Foderingham,Sheffield Utd,Nottingham Forest,2023-08-18,False,90,2,1.36,2,0,1,0,0,0.0,1,2.5,0,90.0,0.0,4.5,4.0
Wes Foderingham,Sheffield Utd,Manchester City,2023-08-27,True,90,2,3.52,7,0,4,1,0,0.0,1,3.0,0,90.0,0.0,5.33,2.0
Wes Foderingham,Sheffield Utd,Everton,2023-09-02,True,90,2,2.59,4,0,2,0,0,0.0,1,2.75,0,90.0,0.0,5.0,3.0
Wes Foderingham,Sheffield Utd,Tottenham,2023-09-16,False,90,2,1.87,8,0,3,1,0,0.0,1,2.8,0,90.0,0.0,5.6,0.0
Wes Foderingham,Sheffield Utd,Newcastle United,2023-09-24,True,90,8,3.94,7,0,0,0,0,0.0,1,2.0,0,90.0,0.0,5.83,3.0
Wes Foderingham,Sheffield Utd,West Ham,2023-09-30,False,90,2,2.14,6,0,3,0,0,0.0,1,2.4,0,90.0,0.0,5.86,0.0
Wes Foderingham,Sheffield Utd,Fulham,2023-10-07,False,90,3,2.14,4,0,0,0,0,0.0,1,1.6,0,90.0,0.0,5.62,2.0
Wes Foderingham,Sheffield Utd,Manchester United,2023-10-21,True,90,2,1.05,3,0,2,0,0,0.0,1,1.6,0,90.0,0.0,5.33,0.0
Wes Foderingham,Sheffield Utd,Arsenal,2023-10-28,False,90,5,2.78,2,0,0,0,0,0.0,1,1.0,0,90.0,0.0,5.0,2.0
Wes Foderingham,Sheffield Utd,Wolverhampton,2023-11-04,True,90,1,1.33,2,0,2,0,0,0.0,1,1.4,0,90.0,0.0,4.73,5.0
Wes Foderingham,Sheffield Utd,Brighton,2023-11-12,False,90,1,1.54,5,0,5,2,0,0.0,1,1.8,0,90.0,0.0,4.75,3.0
Wes Foderingham,Sheffield Utd,Bournemouth,2023-11-25,True,90,3,2.71,8,0,3,0,0,0.0,1,2.4,0,90.0,0.0,5.0,0.0
Wes Foderingham,Sheffield Utd,Burnley,2023-12-02,False,90,5,1.81,2,0,0,0,0,0.0,1,2.0,0,90.0,0.0,4.79,3.0
Wes Foderingham,Sheffield Utd,Liverpool,2023-12-06,True,90,2,1.78,6,0,3,0,0,0.0,1,2.6,0,90.0,0.0,4.87,9.0
Wes Foderingham,Sheffield Utd,Brentford,2023-12-09,True,90,0,0.64,4,0,9,3,1,0.0,1,4.0,0,90.0,0.06,4.81,2.0
Wes Foderingham,Sheffield Utd,Chelsea,2023-12-16,False,90,2,2.75,4,0,2,0,0,0.0,1,3.4,0,90.0,0.06,4.76,3.0
Wes Foderingham,Sheffield Utd,Aston Villa,2023-12-22,False,90,1,0.89,3,0,3,0,0,0.0,1,3.4,0,90.0,0.06,4.67,2.0
Wes Foderingham,Sheffield Utd,Luton,2023-12-26,True,90,3,0.63,3,0,2,0,0,0.0,1,3.8,0,90.0,0.05,4.58,1.0
