name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Ionuț Radu,Bournemouth,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Ionuț Radu,Bournemouth,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Ionuț Radu,Bournemouth,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Ionuț Radu,Bournemouth,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Ionuț Radu,Bournemouth,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Ionuț Radu,Bournemouth,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Ionuț Radu,Bournemouth,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Ionuț Radu,Bournemouth,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Ionuț Radu,Bournemouth,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,3.0
Ionuț Radu,Bournemouth,Burnley,2023-10-28,True,90,1,0.88,3,0,3,0,0,0.0,1,0.6,0,9.0,0.0,3.0,-1.0
Ionuț Radu,Bournemouth,Manchester City,2023-11-04,False,90,6,1.88,2,0,-1,0,0,0.0,1,0.4,0,16.36,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.4,0,15.0,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,0.4,0,13.85,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.4,0,12.86,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,-0.2,0,12.0,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,11.25,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,10.59,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,10.0,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,9.47,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,9.0,0.0,2.5,0.0
Ionuț Radu,Bournemouth,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,8.57,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,8.18,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.83,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.5,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.2,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.92,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.67,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Luton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.43,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.21,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.0,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Luton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.81,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.62,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.45,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.29,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.14,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.0,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.86,0.0,2.5,0.0
Ionuț Radu,Bournemouth,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.74,0.0,2.5,
