name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
James Wright,Aston Villa,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Newcastle United,-3.77,0.55
James Wright,Aston Villa,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Sheffield,,-0.61
James Wright,Aston Villa,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Manchester United,-1.51,0.38
James Wright,Aston Villa,Manchester United,2024-02-11,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Fulham,4.62,0.86
James Wright,Aston Villa,Fulham,2024-02-17,False,0,0,0.0,0,0,0,0,0,0.03,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Nottingham Forest,-1.89,1.55
James Wright,Aston Villa,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Luton,,
James Wright,Aston Villa,Luton,2024-03-02,False,0,0,0.0,0,0,0,0,0,0.56,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Tottenham,2.34,0.69
James Wright,Aston Villa,Tottenham,2024-03-10,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,West Ham,1.26,-0.22
James Wright,Aston Villa,West Ham,2024-03-17,False,0,0,0.0,0,0,0,0,0,0.1,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Wolverhampton,0.86,0.05
James Wright,Aston Villa,Wolverhampton,2024-03-30,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Manchester City,2.36,-1.32
James Wright,Aston Villa,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Brentford,-3.34,0.79
James Wright,Aston Villa,Brentford,2024-04-06,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Arsenal,2.49,-0.48
James Wright,Aston Villa,Arsenal,2024-04-14,False,0,0,0.0,0,0,0,0,0,0.42,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Bournemouth,-4.67,1.22
James Wright,Aston Villa,Bournemouth,2024-04-21,True,0,0,0.0,0,0,0,0,0,0.65,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Chelsea,2.3,-0.25
James Wright,Aston Villa,Chelsea,2024-04-27,True,0,0,0.0,0,0,0,0,0,0.07,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Brighton,-3.2,-0.6
James Wright,Aston Villa,Brighton,2024-05-05,False,0,0,0.0,0,0,0,0,0,0.09,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Liverpool,0.97,0.18
James Wright,Aston Villa,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Crystal Palace,1.07,0.38
James Wright,Aston Villa,Crystal Palace,2024-05-19,False,0,0,0.0,0,0,0,0,0,0.09,0,0.0,0,0.0,0,0,,Man City,False,Chelsea,-2.15,-0.85
