name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Robin Olsen,Aston Villa,Newcastle United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.67,0.5,11,0,Aston Villa,True,Luton,,
Robin Olsen,Aston Villa,Luton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.67,0.5,11,0,Aston Villa,False,Nottingham Forest,2.68,-0.55
Robin Olsen,Aston Villa,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.67,0.5,11,0,Aston Villa,True,Fulham,-1.21,-0.13
Robin Olsen,Aston Villa,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.67,0.5,11,0,Aston Villa,False,Tottenham,-0.44,-0.36
Robin Olsen,Aston Villa,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.67,0.5,11,0,Aston Villa,False,Bournemouth,4.38,0.19
Robin Olsen,Aston Villa,Bournemouth,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.67,0.5,11,0,Aston Villa,True,Manchester City,-0.28,-0.96
Robin Olsen,Aston Villa,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.67,0.5,11,0,Aston Villa,True,Arsenal,1.9,-0.11
Robin Olsen,Aston Villa,Arsenal,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.67,0.5,11,0,Aston Villa,False,Brentford,0.23,-0.53
Robin Olsen,Aston Villa,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.67,0.5,11,0,Aston Villa,True,Sheffield,,0.68
Robin Olsen,Aston Villa,Sheffield,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.67,0.5,11,0,Aston Villa,False,Manchester United,-0.31,-0.63
Robin Olsen,Aston Villa,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,5.67,0.5,11,0,Aston Villa,True,Everton,-1.63,0.53
