name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
James Trafford,Burnley,Manchester City,2023-08-11,True,90,3,2.21,5,0,2,0,0,0.0,1,2.0,0,90.0,0.0,5.0,2.0
James Trafford,Burnley,Aston Villa,2023-08-27,True,90,3,2.51,3,0,2,0,0,0.0,1,2.0,0,90.0,0.0,4.0,1.0
James Trafford,Burnley,Tottenham,2023-09-02,True,90,5,2.27,5,0,1,0,0,0.0,1,1.67,0,90.0,0.0,4.33,2.0
James Trafford,Burnley,Nottingham Forest,2023-09-18,False,90,1,0.72,3,0,2,0,0,0.0,1,1.75,0,90.0,0.0,4.0,3.0
James Trafford,Burnley,Manchester United,2023-09-23,True,90,1,0.91,3,0,3,0,0,0.0,1,2.0,0,90.0,0.0,3.8,3.0
James Trafford,Burnley,Newcastle United,2023-09-30,False,90,2,3.19,6,0,3,0,0,0.0,1,2.2,0,90.0,0.0,4.17,2.0
James Trafford,Burnley,Luton,2023-10-03,False,90,1,1.31,1,0,2,0,0,0.0,1,2.2,0,90.0,0.0,3.71,0.0
James Trafford,Burnley,Chelsea,2023-10-07,True,90,4,1.58,2,0,0,0,0,0.0,1,2.0,0,90.0,0.0,3.5,3.0
James Trafford,Burnley,Brentford,2023-10-21,False,90,3,3.24,6,0,3,0,0,0.0,1,2.2,0,90.0,0.0,3.78,2.0
James Trafford,Burnley,Bournemouth,2023-10-28,False,90,2,1.08,4,0,2,0,0,0.0,1,2.0,0,90.0,0.0,3.8,1.0
James Trafford,Burnley,Crystal Palace,2023-11-04,True,90,2,1.32,1,0,1,0,0,0.0,1,1.6,0,90.0,0.0,3.55,2.0
James Trafford,Burnley,Arsenal,2023-11-11,False,90,3,2.03,3,0,2,0,0,0.0,1,1.6,0,90.0,0.0,3.5,1.0
James Trafford,Burnley,West Ham,2023-11-25,True,90,2,1.03,2,0,1,0,0,0.0,1,1.8,0,90.0,0.0,3.38,7.0
James Trafford,Burnley,Sheffield,2023-12-02,True,90,0,0.39,3,0,7,0,1,0.0,1,2.6,0,90.0,0.07,3.36,3.0
James Trafford,Burnley,Wolverhampton,2023-12-05,False,90,1,0.83,3,0,3,0,0,0.0,1,2.8,0,90.0,0.07,3.33,7.0
James Trafford,Burnley,Brighton,2023-12-09,False,90,1,2.72,10,0,7,2,0,0.0,1,4.0,0,90.0,0.06,3.75,2.0
James Trafford,Burnley,Everton,2023-12-16,True,90,2,1.34,4,0,2,0,0,0.0,1,4.0,0,90.0,0.06,3.76,9.0
James Trafford,Burnley,Fulham,2023-12-23,False,90,0,1.38,5,0,9,2,1,0.0,1,5.6,0,90.0,0.11,3.83,3.0
James Trafford,Burnley,Liverpool,2023-12-26,True,90,2,1.69,8,0,3,0,0,0.0,1,4.8,0,90.0,0.11,4.05,2.0
James Trafford,Burnley,Aston Villa,2023-12-30,False,90,3,3.15,4,0,2,0,0,0.0,1,4.6,0,90.0,0.1,4.05,2.0
James Trafford,Burnley,Luton,2024-01-12,True,90,1,0.85,4,0,2,0,0,0.0,1,3.6,0,90.0,0.1,4.05,1.0
James Trafford,Burnley,Manchester City,2024-01-31,False,90,3,1.75,1,0,1,0,0,0.0,1,3.4,0,90.0,0.09,3.91,2.0
James Trafford,Burnley,Fulham,2024-02-03,True,90,2,1.28,5,0,2,0,0,0.0,1,2.0,0,90.0,0.09,3.96,4.0
James Trafford,Burnley,Liverpool,2024-02-10,False,90,3,2.86,7,0,4,1,0,0.0,1,2.2,0,90.0,0.08,4.08,0.0
James Trafford,Burnley,Arsenal,2024-02-17,True,90,5,2.42,2,0,0,0,0,0.0,1,1.8,0,90.0,0.08,4.0,2.0
James Trafford,Burnley,Crystal Palace,2024-02-24,False,90,3,2.39,3,0,2,0,0,0.0,1,1.8,0,90.0,0.08,3.96,1.0
James Trafford,Burnley,Bournemouth,2024-03-03,True,90,2,1.1,1,0,1,0,0,0.0,1,1.8,0,90.0,0.07,3.85,1.0
James Trafford,Burnley,West Ham,2024-03-10,False,90,2,1.82,2,0,1,0,0,0.0,1,1.6,0,90.0,0.07,3.79,0.0
James Trafford,Burnley,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.8,0,86.9,0.07,3.79,0.0
James Trafford,Burnley,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.8,0,84.0,0.07,3.79,0.0
James Trafford,Burnley,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.4,0,81.29,0.07,3.79,0.0
James Trafford,Burnley,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.2,0,78.75,0.07,3.79,0.0
James Trafford,Burnley,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,76.36,0.07,3.79,0.0
James Trafford,Burnley,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,74.12,0.07,3.79,0.0
James Trafford,Burnley,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,72.0,0.07,3.79,0.0
James Trafford,Burnley,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,70.0,0.07,3.79,0.0
James Trafford,Burnley,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,68.11,0.07,3.79,0.0
James Trafford,Burnley,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,66.32,0.07,3.79,
