name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Jack Walton,Luton,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Newcastle United,2024-02-03,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Aston Villa,2024-03-02,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Crystal Palace,2024-03-09,False,0,0,0.0,0,0,0,0,0,0.08,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Tottenham,2024-03-30,False,0,0,0.0,0,0,0,0,0,0.39,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Bournemouth,2024-04-06,True,0,0,0.0,0,0,0,0,0,0.51,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Wolverhampton,2024-04-27,False,0,0,0.0,0,0,0,0,0,0.37,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,West Ham,2024-05-11,False,0,0,0.0,0,0,0,0,0,0.03,0,0.0,0,0.0,0,0,0.0
Jack Walton,Luton,Fulham,2024-05-19,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,
