name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,False,,,
Denis Franchi,Burnley,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Burnley,True,,,
Denis Franchi,Burnley,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,,Nott'm Forest,True,Bournemouth,0.52,1.22
