name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Arijanet Muric,Burnley,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Luton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Luton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Arijanet Muric,Burnley,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,3.0
Arijanet Muric,Burnley,Brentford,2024-03-16,True,90,1,1.07,5,0,3,0,0,0.0,1,0.6,0,3.1,0.0,5.0,5.0
Arijanet Muric,Burnley,Chelsea,2024-03-30,False,90,2,4.11,11,0,5,1,0,0.03,1,1.6,0,6.0,0.0,8.0,2.0
Arijanet Muric,Burnley,Wolverhampton,2024-04-02,True,90,1,0.84,1,0,2,0,0,0.0,1,2.0,0,8.71,0.0,5.67,2.0
Arijanet Muric,Burnley,Everton,2024-04-06,False,90,1,0.83,2,0,2,0,0,0.0,1,2.4,0,11.25,0.0,4.75,3.0
Arijanet Muric,Burnley,Brighton,2024-04-13,True,90,1,0.91,8,0,3,1,0,0.0,1,3.0,0,13.64,0.0,5.4,7.0
Arijanet Muric,Burnley,Sheffield,2024-04-20,False,90,1,2.43,10,0,7,2,0,0.0,1,3.8,0,15.88,0.0,6.17,8.0
Arijanet Muric,Burnley,Manchester United,2024-04-27,False,90,1,2.71,9,0,8,3,0,0.03,1,4.4,0,18.0,0.0,6.57,10.0
Arijanet Muric,Burnley,Newcastle United,2024-05-04,True,90,4,3.58,7,1,10,3,0,0.32,1,6.0,0,20.0,0.0,6.62,5.0
Arijanet Muric,Burnley,Tottenham,2024-05-11,False,90,2,2.5,7,0,5,2,0,0.0,1,6.6,0,21.89,0.0,6.67,2.0
Arijanet Muric,Burnley,Nottingham Forest,2024-05-19,True,90,2,1.45,4,0,2,0,0,0.0,1,6.4,0,23.68,0.0,6.4,0.0
