name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Guglielmo Vicario,Spurs,Brentford,2023-08-13,False,90,2,2.02,4,0,1,0,0,0.0,1,1.0,0,90.0,0.0,4.0,11.0,Spurs,True,Manchester United,1.18,0.38
Guglielmo Vicario,Spurs,Manchester United,2023-08-19,True,90,0,1.99,6,0,11,3,1,0.0,1,6.0,0,90.0,0.5,5.0,7.0,Spurs,False,Bournemouth,-1.68,0.19
Guglielmo Vicario,Spurs,Bournemouth,2023-08-26,False,90,0,0.67,3,0,7,0,1,0.0,1,6.33,0,90.0,0.67,4.33,2.0,Spurs,False,Burnley,3.87,0.0
Guglielmo Vicario,Spurs,Burnley,2023-09-02,False,90,2,1.35,3,0,2,0,0,0.0,1,5.25,0,90.0,0.5,4.0,3.0,Spurs,True,Sheffield,,0.68
Guglielmo Vicario,Spurs,Sheffield,2023-09-16,True,90,1,0.58,4,0,3,0,0,0.0,1,4.8,0,90.0,0.4,4.0,2.0,Spurs,False,Arsenal,2.45,-0.48
Guglielmo Vicario,Spurs,Arsenal,2023-09-24,False,90,2,2.08,4,0,2,0,0,0.0,1,5.0,0,90.0,0.33,4.0,3.0,Spurs,True,Liverpool,-0.03,0.18
Guglielmo Vicario,Spurs,Liverpool,2023-09-30,True,90,1,1.34,3,0,3,0,0,0.0,1,3.4,0,90.0,0.29,3.86,7.0,Spurs,False,Luton,,
Guglielmo Vicario,Spurs,Luton,2023-10-07,False,90,0,0.82,2,0,7,1,1,0.0,1,3.4,0,90.0,0.38,3.62,6.0,Spurs,True,Fulham,-1.52,-0.13
Guglielmo Vicario,Spurs,Fulham,2023-10-23,True,90,0,1.03,3,0,6,0,1,0.0,1,4.2,0,90.0,0.44,3.56,3.0,Spurs,False,Crystal Palace,1.4,0.38
Guglielmo Vicario,Spurs,Crystal Palace,2023-10-27,False,90,1,0.64,2,0,3,1,0,0.0,1,4.2,0,90.0,0.4,3.4,1.0,Spurs,True,Chelsea,1.57,-0.25
Guglielmo Vicario,Spurs,Chelsea,2023-11-06,True,90,4,4.04,3,0,1,0,0,0.0,1,4.0,0,90.0,0.36,3.36,1.0,Spurs,False,Wolverhampton,0.08,-0.52
Guglielmo Vicario,Spurs,Wolverhampton,2023-11-11,False,90,2,2.15,2,0,1,0,0,0.0,1,3.6,0,90.0,0.33,3.25,2.0,Spurs,True,Aston Villa,1.17,0.64
Guglielmo Vicario,Spurs,Aston Villa,2023-11-26,True,90,2,1.77,3,0,2,0,0,0.0,1,2.6,0,90.0,0.31,3.23,1.0,Spurs,False,Manchester City,-0.49,-1.32
Guglielmo Vicario,Spurs,Manchester City,2023-12-03,False,90,3,2.64,2,0,1,0,0,0.0,1,1.6,0,90.0,0.29,3.14,2.0,Spurs,True,West Ham,-1.74,0.49
Guglielmo Vicario,Spurs,West Ham,2023-12-07,True,90,2,2.07,3,0,2,0,0,0.0,1,1.4,0,90.0,0.27,3.13,2.0,Spurs,True,Newcastle United,-1.88,0.55
Guglielmo Vicario,Spurs,Newcastle United,2023-12-10,True,90,1,1.69,2,0,2,0,0,0.0,1,1.6,0,90.0,0.25,3.06,6.0,Spurs,False,Nottingham Forest,-5.2,-0.55
Guglielmo Vicario,Spurs,Nottingham Forest,2023-12-15,False,90,0,1.5,1,0,6,0,1,0.0,1,2.6,0,90.0,0.29,2.94,6.0,Spurs,True,Everton,-3.67,0.53
Guglielmo Vicario,Spurs,Everton,2023-12-23,True,90,1,1.95,7,0,6,2,0,0.0,1,3.4,0,90.0,0.28,3.17,1.0,Spurs,False,Brighton,-2.31,-0.6
Guglielmo Vicario,Spurs,Brighton,2023-12-28,False,90,4,3.7,5,0,1,0,0,0.0,1,3.4,0,90.0,0.26,3.26,3.0,Spurs,True,Bournemouth,-0.25,1.22
