name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Darren Randolph,Bournemouth,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Bournemouth,False,Liverpool,7.33,-1.01
Darren Randolph,Bournemouth,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Bournemouth,True,Tottenham,1.07,0.69
Darren Randolph,Bournemouth,Tottenham,2023-08-26,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Bournemouth,False,Brentford,3.04,-0.53
Darren Randolph,Bournemouth,Brentford,2023-09-02,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Bournemouth,True,Chelsea,1.07,-0.25
Darren Randolph,Bournemouth,Chelsea,2023-09-17,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Bournemouth,False,Brighton,0.42,-0.6
Darren Randolph,Bournemouth,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Bournemouth,True,Arsenal,2.53,-0.11
Darren Randolph,Bournemouth,Arsenal,2023-09-30,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Bournemouth,False,Everton,2.78,-0.24
Darren Randolph,Bournemouth,Everton,2023-10-07,False,0,0,0.0,0,0,0,0,0,0.06,0,0.0,0,0.0,0,0,0.0,Bournemouth,True,Wolverhampton,1.01,0.05
Darren Randolph,Bournemouth,Wolverhampton,2023-10-21,True,0,0,0.0,0,0,0,0,0,0.01,0,0.0,0,0.0,0,0,0.0,Bournemouth,True,Burnley,,0.39
Darren Randolph,Bournemouth,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Bournemouth,False,Manchester City,1.61,-1.32
Darren Randolph,Bournemouth,Manchester City,2023-11-04,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Bournemouth,True,Newcastle United,-1.09,0.55
