name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Thomas Strakosha,Brentford,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0,0,0.0,3.0
Thomas Strakosha,Brentford,Manchester United,2023-10-07,False,90,2,1.43,6,0,3,0,0,0.0,1,0.6,0,11.25,0.0,6.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,0.6,0,10.0,0.0,6.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.6,0,9.0,0.0,6.0,0,0,0.0,1.0
Thomas Strakosha,Brentford,West Ham,2023-11-04,True,45,0,0.25,0,0,1,0,0,0.0,0,0.8,0,12.27,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.8,0,11.25,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0,10.38,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Luton,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0,9.64,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.2,0,9.0,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,8.44,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.94,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.5,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.11,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.75,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.43,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.14,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.87,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.62,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.4,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.19,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.0,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.82,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.66,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.5,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.35,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.22,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.09,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Luton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.97,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.86,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.75,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.65,0.0,3.0,0,0,0.0,0.0
Thomas Strakosha,Brentford,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.55,0.0,3.0,0,0,0.0,
