name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Aaron Ramsdale,Arsenal,Nottingham Forest,2023-08-12,True,90,1,1.18,1,0,2,0,0,0.0,1,2.0,0,90.0,0.0,1.0,0.37,94,30.86,6.0
Aaron Ramsdale,Arsenal,Crystal Palace,2023-08-21,False,90,0,1.06,2,0,6,0,1,0.0,1,4.0,0,90.0,0.5,1.5,0.37,94,30.86,1.0
Aaron Ramsdale,Arsenal,Fulham,2023-08-26,True,90,2,0.53,1,0,1,0,0,0.0,1,3.0,0,90.0,0.33,1.33,0.37,94,30.86,2.0
Aaron Ramsdale,Arsenal,Manchester United,2023-09-03,True,90,1,0.96,1,0,2,0,0,0.0,1,2.75,0,90.0,0.25,1.25,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Everton,,False,0,0,0.0,0,0,0,0,0,,0,2.2,0,72.0,0.25,1.25,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,1.8,0,60.0,0.25,1.25,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.6,0,51.43,0.25,1.25,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.4,0,45.0,0.25,1.25,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,40.0,0.25,1.25,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,36.0,0.25,1.25,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,32.73,0.25,1.25,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,30.0,0.25,1.25,0.37,94,30.86,6.0
Aaron Ramsdale,Arsenal,Brentford,2023-11-25,False,90,0,1.11,1,0,6,0,1,0.0,1,1.2,0,34.62,0.4,1.2,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,1.2,0,32.14,0.4,1.2,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Luton,,False,0,0,0.0,0,0,0,0,0,,0,1.2,0,30.0,0.4,1.2,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,1.2,0,28.12,0.4,1.2,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,1.2,0,26.47,0.4,1.2,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,25.0,0.4,1.2,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,23.68,0.4,1.2,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,22.5,0.4,1.2,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,21.43,0.4,1.2,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,20.45,0.4,1.2,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,19.57,0.4,1.2,0.37,94,30.86,0.0
Aaron Ramsdale,Arsenal,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,18.75,0.4,1.2,0.37,94,30.86,0.0
