name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Matt Turner,Nott'm Forest,Arsenal,2023-08-12,False,90,2,0.83,5,0,2,0,0,0.0,1,2.0,0,90.0,0.0,5.0,2.0,Nott'm Forest,True,Sheffield,,0.68
Matt Turner,Nott'm Forest,Sheffield,2023-08-18,True,90,1,0.51,2,0,2,0,0,0.0,1,2.0,0,90.0,0.0,3.5,3.0,Nott'm Forest,False,Manchester United,0.82,-0.63
Matt Turner,Nott'm Forest,Manchester United,2023-08-26,False,90,3,2.91,7,0,3,0,0,0.0,1,2.33,0,90.0,0.0,4.67,5.0,Nott'm Forest,False,Chelsea,-3.01,-0.85
Matt Turner,Nott'm Forest,Chelsea,2023-09-02,False,90,0,2.13,2,0,5,0,1,0.0,1,3.0,0,90.0,0.25,4.0,2.0,Nott'm Forest,True,Burnley,,0.39
Matt Turner,Nott'm Forest,Burnley,2023-09-18,True,90,1,0.56,2,0,2,0,0,0.0,1,2.8,0,90.0,0.2,3.6,1.0,Nott'm Forest,False,Manchester City,4.94,-1.32
Matt Turner,Nott'm Forest,Manchester City,2023-09-23,False,90,2,1.33,2,0,1,0,0,0.0,1,2.6,0,90.0,0.17,3.33,3.0,Nott'm Forest,True,Brentford,0.72,0.79
Matt Turner,Nott'm Forest,Brentford,2023-10-01,True,90,1,1.7,3,0,3,0,0,0.0,1,2.8,0,90.0,0.14,3.29,6.0,Nott'm Forest,False,Crystal Palace,-0.74,0.38
Matt Turner,Nott'm Forest,Crystal Palace,2023-10-07,False,90,0,0.81,2,0,6,0,1,0.0,1,3.4,0,90.0,0.25,3.12,1.0,Nott'm Forest,True,Luton,,
Matt Turner,Nott'm Forest,Luton,2023-10-21,True,90,2,1.71,2,0,1,0,0,0.0,1,2.6,0,90.0,0.22,3.0,2.0,Nott'm Forest,False,Liverpool,1.21,-1.01
Matt Turner,Nott'm Forest,Liverpool,2023-10-29,False,90,3,2.95,5,0,2,0,0,0.0,1,2.6,0,90.0,0.2,3.2,0.0,Nott'm Forest,True,Aston Villa,-1.24,0.64
Matt Turner,Nott'm Forest,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,2.4,0,81.82,0.2,3.2,0.0,Nott'm Forest,False,West Ham,5.53,-0.22
Matt Turner,Nott'm Forest,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,1.8,0,75.0,0.2,3.2,0.0,Nott'm Forest,True,Brighton,-4.68,-0.66
Matt Turner,Nott'm Forest,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.6,0,69.23,0.2,3.2,0.0,Nott'm Forest,True,Everton,0.17,0.53
Matt Turner,Nott'm Forest,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.4,0,64.29,0.2,3.2,0.0,Nott'm Forest,False,Fulham,3.69,0.86
Matt Turner,Nott'm Forest,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,60.0,0.2,3.2,3.0,Nott'm Forest,False,Wolverhampton,1.27,-0.52
Matt Turner,Nott'm Forest,Wolverhampton,2023-12-09,False,90,1,1.17,3,0,3,0,0,0.0,1,0.6,0,61.88,0.18,3.18,2.0,Nott'm Forest,True,Tottenham,5.64,0.69
Matt Turner,Nott'm Forest,Tottenham,2023-12-15,True,90,2,1.53,4,0,2,0,0,0.0,1,1.0,0,63.53,0.17,3.25,2.0,Nott'm Forest,True,Bournemouth,0.55,1.22
Matt Turner,Nott'm Forest,Bournemouth,2023-12-23,True,90,3,1.57,3,0,2,0,0,0.0,1,1.4,0,65.0,0.15,3.23,3.0,Nott'm Forest,False,Newcastle United,1.35,-0.41
Matt Turner,Nott'm Forest,Newcastle United,2023-12-26,False,90,1,2.43,5,0,3,0,0,0.0,1,2.0,0,66.32,0.14,3.36,3.0,Nott'm Forest,True,Manchester United,2.69,0.38
Matt Turner,Nott'm Forest,Manchester United,2023-12-30,True,90,1,0.77,4,0,3,0,0,0.0,1,2.6,0,67.5,0.13,3.4,1.0,Nott'm Forest,False,Brentford,1.0,-0.53
