name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mark Travers,Bournemouth,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Liverpool,7.33,-1.01
Mark Travers,Bournemouth,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Tottenham,1.07,0.69
Mark Travers,Bournemouth,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Brentford,3.04,-0.53
Mark Travers,Bournemouth,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Chelsea,1.07,-0.25
Mark Travers,Bournemouth,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Brighton,0.42,-0.6
Mark Travers,Bournemouth,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Arsenal,2.53,-0.11
Mark Travers,Bournemouth,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Everton,2.78,-0.24
Mark Travers,Bournemouth,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Wolverhampton,1.01,0.05
Mark Travers,Bournemouth,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Burnley,,0.39
Mark Travers,Bournemouth,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Manchester City,1.61,-1.32
Mark Travers,Bournemouth,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Newcastle United,-1.09,0.55
Mark Travers,Bournemouth,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Sheffield,,-0.61
Mark Travers,Bournemouth,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Aston Villa,-2.77,0.64
Mark Travers,Bournemouth,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Crystal Palace,3.33,0.38
Mark Travers,Bournemouth,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Manchester United,2.68,-0.63
Mark Travers,Bournemouth,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Nottingham Forest,-0.1,-0.55
Mark Travers,Bournemouth,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Fulham,-2.88,-0.13
Mark Travers,Bournemouth,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Tottenham,-1.42,-0.36
Mark Travers,Bournemouth,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Liverpool,-2.32,0.18
Mark Travers,Bournemouth,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,West Ham,2.67,-0.22
Mark Travers,Bournemouth,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Nottingham Forest,,1.55
Mark Travers,Bournemouth,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Fulham,-1.43,0.86
Mark Travers,Bournemouth,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Newcastle United,-1.45,-0.41
Mark Travers,Bournemouth,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Manchester City,,-0.96
Mark Travers,Bournemouth,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Burnley,,0.0
Mark Travers,Bournemouth,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Sheffield,,0.68
Mark Travers,Bournemouth,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Luton,,
Mark Travers,Bournemouth,Luton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Everton,-5.04,0.53
Mark Travers,Bournemouth,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Crystal Palace,3.26,0.88
Mark Travers,Bournemouth,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Luton,,
Mark Travers,Bournemouth,Luton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,True,Manchester United,,0.38
Mark Travers,Bournemouth,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.18,36,7.26,0.0,Bournemouth,False,Aston Villa,,0.29
