name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Oliwier Zych,Aston Villa,Burnley,2023-08-27,False,0,0,0.0,0,0,0,0,0,0.59,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Liverpool,-0.55,-1.01
Oliwier Zych,Aston Villa,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Crystal Palace,-0.31,0.88
Oliwier Zych,Aston Villa,Crystal Palace,2023-09-16,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Chelsea,0.29,-0.85
Oliwier Zych,Aston Villa,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Brighton,-2.73,-0.66
Oliwier Zych,Aston Villa,Brighton,2023-09-30,True,0,0,0.0,0,0,0,0,0,0.05,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Wolverhampton,1.42,-0.52
Oliwier Zych,Aston Villa,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,West Ham,3.13,0.49
Oliwier Zych,Aston Villa,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Luton,,
Oliwier Zych,Aston Villa,Luton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Nottingham Forest,2.68,-0.55
Oliwier Zych,Aston Villa,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Fulham,-1.21,-0.13
Oliwier Zych,Aston Villa,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Tottenham,-0.44,-0.36
Oliwier Zych,Aston Villa,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Bournemouth,4.38,0.19
Oliwier Zych,Aston Villa,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Manchester City,-0.28,-0.96
Oliwier Zych,Aston Villa,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Arsenal,1.9,-0.11
Oliwier Zych,Aston Villa,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Brentford,0.23,-0.53
Oliwier Zych,Aston Villa,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Sheffield,,0.68
Oliwier Zych,Aston Villa,Sheffield,2023-12-22,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Manchester United,-0.31,-0.63
Oliwier Zych,Aston Villa,Manchester United,2023-12-26,False,0,0,0.0,0,0,0,0,0,0.54,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Burnley,2.78,0.39
Oliwier Zych,Aston Villa,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Everton,-1.98,-0.24
Oliwier Zych,Aston Villa,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Newcastle United,-3.77,0.55
Oliwier Zych,Aston Villa,Newcastle United,2024-01-30,True,0,0,0.0,0,0,0,0,0,0.11,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Sheffield,,-0.61
Oliwier Zych,Aston Villa,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Manchester United,-3.02,0.38
Oliwier Zych,Aston Villa,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Fulham,4.62,0.86
Oliwier Zych,Aston Villa,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Nottingham Forest,,1.55
Oliwier Zych,Aston Villa,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Luton,,
Oliwier Zych,Aston Villa,Luton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Tottenham,,0.69
Oliwier Zych,Aston Villa,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,West Ham,,-0.22
Oliwier Zych,Aston Villa,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Wolverhampton,0.86,0.05
Oliwier Zych,Aston Villa,Wolverhampton,2024-03-30,True,0,0,0.0,0,0,0,0,0,0.5,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Manchester City,,-1.32
Oliwier Zych,Aston Villa,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Brentford,-3.34,0.79
Oliwier Zych,Aston Villa,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Arsenal,2.49,-0.48
Oliwier Zych,Aston Villa,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Bournemouth,,1.22
Oliwier Zych,Aston Villa,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Chelsea,2.3,-0.25
Oliwier Zych,Aston Villa,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Brighton,-2.08,-0.6
Oliwier Zych,Aston Villa,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,True,Liverpool,2.82,0.18
Oliwier Zych,Aston Villa,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Aston Villa,False,Crystal Palace,1.07,0.38
Oliwier Zych,Aston Villa,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,,Aston Villa,False,Leicester City,0.16,-0.22
