name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Bart Verbruggen,Brighton,Luton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Bart Verbruggen,Brighton,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,2.0
Bart Verbruggen,Brighton,West Ham,2023-08-26,True,90,3,3.33,4,0,2,0,0,0.0,1,0.67,0,30.0,0.0,4.0,2.0
Bart Verbruggen,Brighton,Newcastle United,2023-09-02,True,90,1,1.3,2,0,2,0,0,0.0,1,1.0,0,45.0,0.0,3.0,0.0
Bart Verbruggen,Brighton,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.8,0,36.0,0.0,3.0,2.0
Bart Verbruggen,Brighton,Bournemouth,2023-09-24,True,90,1,1.37,2,0,2,0,0,0.0,1,1.2,0,45.0,0.0,2.67,0.0
Bart Verbruggen,Brighton,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,1.2,0,38.57,0.0,2.67,1.0
Bart Verbruggen,Brighton,Liverpool,2023-10-08,True,90,2,2.49,2,0,1,0,0,0.0,1,1.0,0,45.0,0.0,2.5,0.0
Bart Verbruggen,Brighton,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.6,0,40.0,0.0,2.5,0.0
Bart Verbruggen,Brighton,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.6,0,36.0,0.0,2.5,5.0
Bart Verbruggen,Brighton,Everton,2023-11-04,False,90,1,0.71,3,0,5,2,0,0.0,1,1.2,0,40.91,0.0,2.6,0.0
Bart Verbruggen,Brighton,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,1.2,0,37.5,0.0,2.6,1.0
Bart Verbruggen,Brighton,Nottingham Forest,2023-11-25,False,90,2,1.69,3,0,1,0,0,0.0,1,1.2,0,41.54,0.0,2.67,0.0
Bart Verbruggen,Brighton,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,1.2,0,38.57,0.0,2.67,0.0
Bart Verbruggen,Brighton,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,1.2,0,36.0,0.0,2.67,2.0
Bart Verbruggen,Brighton,Burnley,2023-12-09,True,90,1,0.94,2,0,2,0,0,0.0,1,0.6,0,39.38,0.0,2.57,3.0
Bart Verbruggen,Brighton,Arsenal,2023-12-17,False,90,2,2.26,6,0,3,0,0,0.0,1,1.2,0,42.35,0.0,3.0,2.0
Bart Verbruggen,Brighton,Crystal Palace,2023-12-21,False,90,1,1.36,2,0,2,0,0,0.0,1,1.4,0,45.0,0.0,2.89,0.0
Bart Verbruggen,Brighton,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,1.4,0,42.63,0.0,2.89,0.0
Bart Verbruggen,Brighton,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,1.4,0,40.5,0.0,2.89,0.0
Bart Verbruggen,Brighton,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,1.0,0,38.57,0.0,2.89,0.0
Bart Verbruggen,Brighton,Luton,,False,0,0,0.0,0,0,0,0,0,,0,0.4,0,36.82,0.0,2.89,3.0
Bart Verbruggen,Brighton,Crystal Palace,2024-02-03,True,90,1,0.32,4,0,3,0,0,0.0,1,0.6,0,39.13,0.0,3.0,0.0
Bart Verbruggen,Brighton,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.6,0,37.5,0.0,3.0,5.0
