name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Emiliano Martínez Romero,Aston Villa,Newcastle United,2023-08-12,False,90,5,3.44,7,0,1,0,0,0.0,1,1.0,0,90.0,0.0,7.0,0.32,98,27.3,8.0
Emiliano Martínez Romero,Aston Villa,Everton,2023-08-20,True,90,0,0.68,2,0,8,2,1,0.0,1,4.5,0,90.0,0.5,4.5,0.32,98,27.3,0.0
Emiliano Martínez Romero,Aston Villa,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,3.0,0,60.0,0.5,4.5,0.32,98,27.3,1.0
Emiliano Martínez Romero,Aston Villa,Liverpool,2023-09-03,False,90,3,2.47,2,0,1,0,0,0.0,1,2.5,0,67.5,0.33,3.67,0.32,98,27.3,2.0
Emiliano Martínez Romero,Aston Villa,Crystal Palace,2023-09-16,True,90,1,1.17,2,0,2,0,0,0.0,1,2.4,0,72.0,0.25,3.25,0.32,98,27.3,6.0
Emiliano Martínez Romero,Aston Villa,Chelsea,2023-09-24,False,90,0,1.35,4,0,6,0,1,0.0,1,3.4,0,75.0,0.4,3.4,0.32,98,27.3,2.0
Emiliano Martínez Romero,Aston Villa,Brighton,2023-09-30,True,90,1,1.71,2,0,2,0,0,0.0,1,2.2,0,77.14,0.33,3.17,0.32,98,27.3,3.0
Emiliano Martínez Romero,Aston Villa,Wolverhampton,2023-10-08,False,90,1,1.19,2,0,3,1,0,0.0,1,2.8,0,78.75,0.29,3.0,0.32,98,27.3,3.0
Emiliano Martínez Romero,Aston Villa,West Ham,2023-10-22,True,90,1,1.15,3,0,3,0,0,0.0,1,3.2,0,80.0,0.25,3.0,0.32,98,27.3,0.0
Emiliano Martínez Romero,Aston Villa,Luton,2023-10-29,True,90,1,0.48,1,0,0,0,0,0.0,1,2.8,0,81.0,0.22,2.78,0.32,98,27.3,1.0
Emiliano Martínez Romero,Aston Villa,Nottingham Forest,2023-11-05,False,90,2,0.41,1,0,1,0,0,0.0,1,1.8,0,81.82,0.2,2.6,0.32,98,27.3,3.0
Emiliano Martínez Romero,Aston Villa,Fulham,2023-11-12,True,90,1,0.93,4,0,3,0,0,0.0,1,2.0,0,82.5,0.18,2.73,0.32,98,27.3,4.0
Emiliano Martínez Romero,Aston Villa,Tottenham,2023-11-26,False,90,1,2.32,6,0,4,0,0,0.0,1,2.2,0,83.08,0.17,3.0,0.32,98,27.3,2.0
Emiliano Martínez Romero,Aston Villa,Bournemouth,2023-12-03,False,90,2,2.02,5,0,2,0,0,0.0,1,2.0,0,83.57,0.15,3.15,0.32,98,27.3,9.0
Emiliano Martínez Romero,Aston Villa,Manchester City,2023-12-06,True,90,0,0.83,2,0,9,3,1,0.0,1,3.8,0,84.0,0.21,3.07,0.32,98,27.3,10.0
